location,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117,202118,202119,202120,202121,202122,202123,202124,202125,202126,202127,202128,202129,202130,202131,202132,202133,202134,202135,202136,202137,202138,202139,202140,202141,202142,202143,202144,202145,202146,202147,202148,202149,202150,202151,202152,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202213,202214,202215,202216,202217,202218,202219,202220,202221
Honduras,0.0,0.0,0.199,2.185,4.372,12.622000000000002,11.726999999999999,4.968,13.316,17.588,75.62299999999999,64.593,90.629,126.701,87.15100000000001,196.462,278.546,366.49199999999996,507.702,410.613,413.595,473.61699999999996,355.36100000000005,365.696,247.83900000000003,338.07,479.678,412.699,168.63799999999998,345.325,268.012,369.771,374.043,352.281,389.049,413.793,267.11699999999996,202.52499999999998,98.97699999999999,268.20900000000006,223.293,372.454,215.543,243.16899999999998,385.27200000000005,239.79,543.477,563.948,583.524,611.448,508.69499999999994,426.21599999999995,438.835,280.533,412.202,350.293,437.84200000000004,269.403,437.842,413.09700000000004,540.297,659.544,513.068,460.499,556.096,428.303,406.142,409.52099999999996,404.95,518.831,551.1270000000001,577.562,552.0219999999999,733.181,1041.042,876.9750000000001,1023.453,1052.868,701.581,706.549,702.7719999999999,579.152,532.942,423.134,174.401,281.328,164.86100000000002,105.833,89.437,55.648999999999994,54.356,43.625,38.955,17.092,26.035999999999998,0.0,32.694,0.0,117.858,504.323,433.172,0.0,0.0,1280.931,640.764,247.143,100.865,156.11700000000002,230.647,43.824,20.471,0.0,100.06899999999999,89.834,69.562,56.443999999999996,32.197,8.745
Jamaica,0.0,0.0,2.69,2.6910000000000003,3.364,5.7170000000000005,3.364,26.232,42.038000000000004,42.711,9.081999999999999,7.064,9.081,8.408000000000001,4.709,6.054,12.443999999999999,9.754,10.425999999999998,8.408000000000001,3.363,19.17,13.788,34.975,26.567999999999998,88.785,223.644,286.198,163.78199999999998,318.822,324.539,285.86199999999997,191.023,192.704,148.984,112.664,111.65299999999999,84.41199999999999,124.76899999999999,121.07,106.945,149.994,144.949,155.374,77.687,161.427,180.59700000000004,189.00500000000002,232.052,331.601,567.015,588.876,520.269,658.8290000000001,1373.483,1364.7400000000002,939.308,746.604,468.814,455.361,322.18399999999997,239.11599999999999,218.93699999999998,189.005,182.61700000000002,130.822,150.32999999999998,93.493,111.654,101.565,93.494,109.637,119.053,213.219,335.635,427.112,749.632,1075.8490000000002,1216.428,1363.73,1341.198,1107.463,908.3679999999999,578.4490000000001,424.75800000000004,363.549,248.195,207.166,187.99599999999998,140.576,137.54899999999998,133.177,83.06700000000001,77.688,83.068,113.336,473.186,1618.989,2665.9159999999997,2511.214,1452.85,830.6809999999999,319.82899999999995,184.971,114.346,76.006,51.119,41.365,43.047,53.137,54.146,65.917,80.042,164.454,272.073,401.21500000000003,647.057,479.91200000000003
Mexico,0.008,0.016,0.154,1.2429999999999999,3.577,6.446999999999999,15.0,20.39,41.263,52.947,72.42300000000002,88.835,118.091,144.102,172.83499999999998,196.34999999999997,213.377,254.794,249.105,284.112,276.597,302.253,304.01099999999997,270.331,272.274,245.81199999999998,226.636,240.88400000000001,221.78300000000002,191.774,205.255,204.656,399.709,209.83,258.45599999999996,245.74400000000003,231.578,272.181,174.387,445.15700000000004,425.042,468.163,461.454,449.61699999999996,460.36400000000003,494.287,657.896,783.2819999999999,687.428,427.145,405.90400000000005,320.85999999999996,296.37100000000004,270.047,244.92700000000002,184.513,201.17800000000003,172.367,175.56199999999998,165.19699999999997,148.424,138.314,108.198,102.69900000000001,92.53699999999999,103.238,139.167,131.41,147.947,204.326,213.293,304.639,424.89,422.53200000000004,671.4159999999999,736.774,799.0419999999999,807.117,720.8679999999999,586.747,453.846,354.9770000000001,507.684,403.00100000000003,271.851,272.281,170.01,158.341,95.584,99.061,102.356,161.252,135.235,109.486,96.414,132.571,226.642,723.172,1105.362,1891.6219999999998,2133.9429999999998,1457.8670000000002,652.3620000000001,633.7449999999999,625.015,322.872,287.72,148.301,132.248,115.399,418.026,22.108999999999998,38.131,41.002,3.071,45.846,52.118,56.286
Nicaragua,0.0,0.0,0.0,0.149,0.0,0.149,0.298,0.149,0.298,0.298,0.298,1.343,37.897,71.616,53.563,51.623,53.563,51.773,52.071,48.789,44.909,43.567,34.764,34.316,31.78,29.243,27.304,25.961,22.38,21.336,16.71,14.472,14.025,13.279,12.085,11.936,11.488,10.444,9.549,8.803,8.057,7.311,7.609,7.908,8.206,7.609,8.206,7.758,7.311,6.863,7.162,7.609,7.012,6.565,7.162,6.714,7.012,7.162,7.46,7.609,8.504,9.4,13.577,14.472,15.964,19.545,23.425,27.005,5.073,33.421,38.494,42.224,45.655,50.877,54.011,57.144,59.382,62.814,73.854,84.746,91.758,100.711,105.187,107.126,102.352,89.968,75.197,27.005,41.329,26.558,21.783,19.247,15.218,11.041,9.4,7.609,6.714,5.819,5.52,6.117,6.863,8.803,12.234,15.517,16.263,15.069,14.622,12.98,11.19,10.295,8.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,0.0,0.0,6.163,23.051,108.179,157.24900000000002,246.25899999999996,237.81199999999998,257.44100000000003,269.765,223.662,225.03300000000004,186.69,445.958,558.017,731.9280000000001,961.981,1068.7920000000001,1218.0520000000001,1431.902,1614.942,1308.203,1458.8339999999998,1409.7649999999999,1312.5400000000002,850.605,1174.004,972.0229999999999,918.6170000000001,875.9399999999999,874.113,879.5899999999999,955.818,874.571,857.9089999999999,993.248,949.885,1362.749,1593.0310000000002,1863.9379999999999,2317.428,2709.523,3588.8849999999998,3897.221,4794.842,4855.094999999999,3838.796,2630.098,1917.571,1377.127,1031.817,832.347,854.4860000000001,752.6959999999999,627.3990000000001,588.6,536.7929999999999,537.02,462.16100000000006,427.243,401.91,429.07,437.741,632.876,633.3320000000001,702.942,843.075,985.9459999999999,1150.041,1295.422,1400.4080000000001,1436.924,1430.761,1376.214,1227.182,900.1320000000001,1162.365,920.2159999999999,808.611,655.9290000000001,472.659,404.649,387.53100000000006,306.967,268.168,236.216,286.427,227.087,148.12,211.79600000000002,209.05599999999998,287.796,282.31800000000004,382.05400000000003,480.19100000000003,647.0260000000001,1989.2350000000001,4481.714,8313.662,13536.661,13406.113999999998,6583.237999999999,4174.518,1708.058,1192.947,492.06,396.433,406.245,461.249,353.982,381.826,448.696,578.558,913.3690000000001,1771.9640000000002,3735.408,4254.17,1780.4070000000002
Paraguay,0.0,0.0,0.9710000000000001,1.525,4.71,5.126,4.018000000000001,9.420000000000002,2.356,14.543999999999999,26.733000000000004,9.697000000000001,8.311,9.281,17.037,22.714999999999996,10.389,48.34100000000001,56.37500000000001,48.617999999999995,88.231,82.41499999999999,139.895,141.696,320.93,437.00300000000004,401.54400000000004,578.976,642.8290000000001,665.1299999999999,583.27,659.589,668.038,623.854,587.84,492.13000000000005,456.532,478.002,553.0740000000001,634.243,743.5269999999999,678.704,745.605,655.2969999999999,579.946,730.7839999999999,798.239,654.049,665.545,601.415,691.864,864.4479999999999,951.8469999999999,1007.529,1471.542,1582.7640000000001,1676.676,1563.652,1765.877,1809.0929999999998,2045.807,1908.8210000000001,1829.7299999999998,1846.6290000000001,2144.566,2455.386,2433.639,2308.425,1903.419,1419.045,1312.393,1105.3190000000002,935.503,565.264,438.664,298.352,224.24900000000002,122.305,95.158,60.667,40.028,43.908,27.563,26.04,24.102000000000004,20.915,49.44899999999999,36.705,41.693,48.34,79.507,56.375,82.275,54.019999999999996,61.776,129.09199999999998,148.623,910.295,417.334,5660.808,6761.139000000001,3836.893,2175.038,1804.107,595.3199999999999,590.611,282.01,148.899,109.97699999999999,71.61,12.882,0.0,81.445,58.313,36.428,0.0,78.259,0.0
Peru,0.0,0.03,0.81,5.875,9.503,27.699000000000005,124.432,199.07500000000002,216.67200000000003,453.486,578.936,583.942,694.1670000000001,975.1669999999999,951.1249999999999,690.3590000000002,814.642,630.287,587.84,616.498,684.274,793.2090000000001,945.19,1690.167,1571.4,1521.699,1376.823,1204.579,995.7919999999999,1002.0550000000001,1144.266,710.8340000000001,511.09999999999997,409.24,523.361,434.0,435.919,381.722,337.746,247.786,201.053,247.336,255.22,435.40999999999997,287.505,331.031,894.5899999999999,805.889,1102.477,960.149,1176.999,1230.717,1404.102,778.912,1087.459,1469.9,1820.746,1420.049,1635.46,1237.911,1439.744,1357.788,749.7739999999999,1018.992,938.596,635.5930000000001,857.6579999999999,529.534,753.1009999999999,602.019,428.424,498.56899999999996,340.534,270.209,170.597,334.658,216.10000000000002,216.67100000000002,181.358,174.073,155.1,121.49499999999999,148.53400000000002,150.543,144.93599999999998,142.748,148.894,143.138,137.233,178.60000000000002,228.003,248.68599999999998,248.146,251.234,219.848,274.166,540.297,1240.219,4619.505,8303.053,6780.275,5112.740000000001,2266.107,1378.891,529.206,362.717,262.20500000000004,131.357,106.267,82.256,81.02699999999999,82.765,126.02199999999999,156.327,133.93599999999998,65.649,147.36499999999998,40.438
Saint Lucia,0.0,0.0,0.0,5.423,5.423,54.23,5.423,0.0,0.0,10.846,5.423,0.0,0.0,0.0,5.423,0.0,0.0,0.0,16.269,0.0,5.423,5.423,5.423,0.0,0.0,5.423,0.0,0.0,5.423,0.0,0.0,0.0,5.423,16.269,81.345,140.99800000000002,173.536,178.959,233.188,227.76500000000004,54.230000000000004,48.807,32.538000000000004,124.728,260.303,227.76500000000001,748.37,780.908,2304.76,1957.6899999999998,3655.0769999999998,721.254,2689.791,2483.7179999999994,791.753,672.4449999999999,422.992,401.3,303.68600000000004,276.571,292.84000000000003,482.64300000000003,254.88,726.678,634.4870000000001,542.297,395.876,325.379,146.42000000000002,276.572,178.959,422.9920000000001,341.646,249.457,352.493,558.5640000000001,2250.5299999999997,3622.5389999999998,4110.607,4539.021,2049.881,4430.561,3047.706,2819.942,1659.426,862.252,970.7099999999998,677.8699999999999,618.218,650.756,363.339,325.378,395.87699999999995,319.954,271.15,607.372,1599.7749999999999,4197.375,12554.162,9636.608,5146.392,3259.202,2272.2219999999998,2906.708,981.5559999999998,455.52799999999996,542.297,244.03400000000005,222.343,216.92000000000002,276.572,113.883,580.2570000000001,840.559,1306.934,2868.748,3844.8819999999996,1404.548
Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,17.974,44.936,0.0,17.974,17.974,8.987,0.0,8.987,71.898,0.0,8.987,17.974,0.0,0.0,0.0,53.923,125.82000000000001,17.974,17.974,8.987,8.987,17.974,8.987,26.961,0.0,0.0,0.0,0.0,8.987,53.923,8.987,17.974,17.974,53.923,8.987,17.974,62.911,53.923,71.898,107.846,242.655,2022.126,2156.935,1581.7530000000002,2462.5009999999997,1509.854,683.029,188.732,799.863,260.63,107.847,224.68099999999998,278.603,305.565,260.628,71.898,305.565,278.60400000000004,179.74399999999997,269.617,368.477,341.515,575.183,323.539,215.69400000000002,98.858,107.84599999999999,152.78300000000002,98.86,179.745,62.910000000000004,89.87099999999998,107.846,53.923,242.65599999999998,539.233,1500.867,3864.509,2839.964,3612.8659999999995,1177.327,3558.942,1231.249,1267.199,1482.8919999999998,970.6210000000001,979.607,709.991,1015.5569999999999,593.157,629.106,197.719,3567.9300000000003,3001.7339999999995,305.56600000000003,25451.832,1186.314,979.608,1204.288,242.654,98.85900000000001,62.91,26.962,53.923,26.961,35.949,80.88499999999999,314.55299999999994,323.53999999999996,179.745,494.298,871.761,314.553
Suriname,0.0,0.0,0.0,5.069,6.76,3.38,0.0,0.0,0.0,0.0,0.0,0.0,1.69,1.69,128.422,147.01,163.906,145.31900000000002,158.838,272.05199999999996,341.333,513.6869999999999,454.547,748.566,898.9559999999999,843.1919999999999,471.445,503.55,353.16099999999994,189.253,182.495,114.905,158.838,131.80100000000002,54.07199999999999,59.141999999999996,40.556,57.452,25.347,27.037,16.898,25.346999999999998,201.083,623.524,572.831,863.4699999999999,778.982,804.3280000000001,615.074,364.98900000000003,216.29000000000002,101.386,96.316,79.42,69.28,55.76299999999999,45.623000000000005,59.141999999999996,189.253,368.36800000000005,653.94,620.145,853.332,1160.868,1544.445,2326.807,2524.51,2546.477,2477.1980000000003,1965.197,1694.8349999999998,1632.315,1287.6009999999999,866.851,827.9859999999999,848.262,871.9199999999998,1133.832,1843.5339999999999,2426.5029999999997,3766.486999999999,5664.095,4837.799,2911.4660000000003,3276.4559999999997,3146.3450000000003,2639.4150000000004,1556.2730000000001,736.738,753.6360000000001,579.589,506.92900000000003,370.05899999999997,294.02000000000004,327.815,265.293,1466.7169999999999,7063.22,9116.287,9854.714,5410.629000000001,3531.611,2490.7140000000004,1113.556,648.87,611.6949999999999,427.51099999999997,273.743,346.401,133.492,20.277,59.142,43.934,57.452,96.317,1039.206,392.026,297.399
Trinidad and Tobago,0.0,0.0,0.0,4.9879999999999995,12.115,17.101,4.276,1.426,0.713,0.713,0.0,0.0,0.0,0.0,0.0,0.0,4.275,0.713,2.85,2.138,2.138,3.563,15.677999999999999,37.054,107.59799999999998,261.51099999999997,444.64200000000005,281.465,423.978,468.87,302.129,225.885,218.04500000000002,141.08800000000002,146.79,117.57499999999999,75.533,101.185,131.113,186.693,74.82000000000001,71.97,64.845,87.64699999999999,38.48,40.617000000000004,70.545,61.279999999999994,50.591,46.318,17.815,17.102000000000004,19.951,17.102,19.239000000000004,37.054,71.257,115.436,133.251,210.921,411.15200000000004,952.703,1174.313,1608.2670000000003,2163.357,2263.118,1995.1909999999998,1363.856,1254.8329999999999,899.261,772.423,775.986,785.25,820.168,849.38,545.8280000000001,1014.697,828.717,738.934,715.419,889.284,818.029,917.788,770.2860000000001,840.1179999999999,861.4950000000001,937.7399999999999,993.321,1040.3490000000002,1812.773,2117.04,2510.38,2906.5669999999996,3351.922,2699.209,2957.871,1806.36,2756.9269999999997,2298.034,3330.545,2630.091,2249.578,3178.7670000000003,1933.911,2383.542,1700.8999999999999,1724.416,1237.732,1199.252,1138.685,1292.5990000000002,1339.6290000000001,1288.3229999999999,2202.549,1862.654,1593.3029999999999,1938.1850000000002,1043.2
Uruguay,0.0,0.0,1.148,29.842,39.884,23.816,26.972,8.033999999999999,13.199,14.921000000000003,12.051,8.609,5.738999999999999,14.921,3.731,0.574,1.722,17.217,8.036,8.608,14.633000000000001,35.005,25.825,13.485,24.676000000000002,23.528000000000002,10.044,23.814999999999998,29.840999999999998,31.563000000000002,18.076,28.406,37.013,52.222,74.028,78.90700000000001,70.586,126.824,149.204,212.043,350.056,540.5790000000001,794.8,944.2909999999999,1014.3029999999999,1166.09,1713.554,1291.478,1022.05,895.7999999999998,865.386,837.266,1256.473,1310.4159999999997,1739.952,2372.349,3563.6879999999996,4674.115,6898.406999999999,5218.9980000000005,4917.146,4620.1720000000005,4372.264,4707.399,5870.905,5792.860999999999,5829.875,5962.724,4277.5740000000005,2927.562,1881.6970000000001,1068.5339999999999,630.963,406.87,302.14,223.23200000000003,212.61700000000002,198.26899999999998,144.9,229.83099999999996,244.75300000000001,254.507,217.495,172.446,198.843,237.293,279.759,408.877,343.17100000000005,308.738,329.11100000000005,338.006,390.514,381.045,434.98699999999997,712.7379999999999,1803.078,6532.857,13540.297999999999,19732.282,18525.734,16361.122,13202.294,10115.769999999999,6593.398999999999,3701.4159999999997,2577.505,2746.796,2288.28,1516.433,1112.433,538.283,52.508,600.261,532.545,808.286,1589.027,2384.401
Venezuela,0.0,0.0,0.0,1.3940000000000001,1.2890000000000001,1.185,0.5569999999999999,1.0110000000000001,3.17,0.41900000000000004,1.498,1.986,15.329,12.540999999999999,23.898,19.613,23.933000000000003,34.489,49.016999999999996,71.52199999999999,70.128,96.84799999999998,126.982,164.53699999999998,223.655,195.506,171.469,209.96500000000003,226.372,193.137,185.474,170.00500000000002,141.091,115.137,84.62,85.248,79.84599999999999,60.72200000000001,72.601,72.775,73.749,88.41699999999999,77.269,63.474000000000004,67.341,55.182,93.504,121.547,88.173,101.30699999999999,91.135,82.6,93.78099999999999,91.16999999999999,101.062,131.196,160.217,246.196,283.01700000000005,237.69299999999998,260.511,249.43399999999997,220.02999999999997,224.666,280.231,282.008,272.044,282.392,272.81,262.638,238.84400000000002,228.009,236.26500000000001,179.30700000000002,206.305,180.944,181.81499999999997,159.276,177.461,180.701,252.91799999999998,231.528,217.106,241.352,365.372,270.99899999999997,255.18400000000003,164.43200000000002,185.85700000000003,192.51,164.88400000000001,171.364,125.901,103.816,87.476,77.165,56.994,41.735,209.127,454.034,388.33,393.764,235.185,236.37099999999998,100.12199999999999,66.92099999999999,39.784,43.407,21.529,14.632000000000001,21.494999999999997,19.962,1.8820000000000001,6.411,10.451,8.674,11.044,5.05
