date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-11-21,-20.973856209150327,6.752212389380531,-22.717041800643088,-24.666666666666668,5.75390625,6.74015748031496
2020-11-22,-27.734265734265733,-4.451923076923077,-24.28525641025641,-26.08974358974359,3.9907834101382487,7.2592592592592595
2020-11-23,-25.1640625,0.20192307692307693,-26.94074074074074,-27.17105263157895,-7.900343642611684,10.342857142857143
2020-11-24,-25.784615384615385,-2.372549019607843,-27.71062271062271,-26.5,-8.634228187919463,10.702898550724637
2020-11-25,-22.90909090909091,1.6470588235294117,-23.75735294117647,-28.03846153846154,-7.6938775510204085,10.085106382978724
2020-11-26,-21.209302325581394,3.504950495049505,-23.136690647482013,-26.766233766233768,-8.22635135135135,9.734265734265735
2020-11-27,-22.901408450704224,4.158878504672897,-29.10472972972973,-29.098765432098766,-3.221052631578947,9.72463768115942
2020-11-28,-22.45098039215686,4.911504424778761,-24.074193548387097,-20.3375,6.104651162790698,6.393700787401575
2020-11-29,-22.544827586206896,4.303921568627451,-21.45016077170418,-22.675324675324674,7.283720930232558,5.842592592592593
2020-11-30,-18.787401574803148,10.153846153846153,-21.561338289962826,-24.186666666666667,-5.396551724137931,8.863309352517986
2020-12-01,-16.643410852713178,13.303030303030303,-19.53159851301115,-22.573333333333334,-5.889261744966443,8.570422535211268
2020-12-02,-17.18045112781955,12.764705882352942,-19.794117647058822,-24.350649350649352,-5.136518771331058,8.711267605633802
2020-12-03,-15.292307692307693,13.27450980392157,-17.869090909090907,-21.105263157894736,-6.087837837837838,8.51048951048951
2020-12-04,-17.71631205673759,12.283018867924529,-19.97945205479452,-21.382716049382715,0.5444839857651246,7.985611510791367
2020-12-05,-16.013513513513512,12.366071428571429,-15.752475247524753,-15.55,8.960474308300395,4.6141732283464565
2020-12-06,-18.30344827586207,8.28,-13.893203883495145,-22.77922077922078,11.41904761904762,4.787037037037037
2020-12-07,-9.472,23.92079207920792,-0.8661417322834646,-19.66216216216216,-4.958477508650519,5.535714285714286
2020-12-08,-31.285714285714285,-12.54368932038835,-15.524904214559387,-37.56410256410256,-38.45514950166113,15.16058394160584
2020-12-09,-21.251908396946565,6.03921568627451,-19.307407407407407,-21.736842105263158,-5.85374149659864,7.563380281690141
2020-12-10,-20.023255813953487,7.764705882352941,-17.20740740740741,-21.54054054054054,-6.882943143812709,8.035211267605634
2020-12-11,-22.46153846153846,6.934579439252336,-19.387543252595155,-24.4375,-0.09574468085106383,8.613138686131387
2020-12-12,-22.575163398692812,6.543859649122807,-13.892508143322475,-18.68354430379747,9.368627450980393,5.645669291338582
2020-12-13,-23.53793103448276,1.8514851485148516,-13.363636363636363,-17.037974683544302,12.400943396226415,5.37962962962963
2020-12-14,-19.96031746031746,7.745098039215686,-17.75,-18.63013698630137,-5.123711340206185,8.042857142857143
2020-12-15,-16.748031496062993,12.25,-15.438202247191011,-20.13157894736842,-5.437288135593221,7.742857142857143
2020-12-16,-16.20769230769231,15.442307692307692,-13.1787072243346,-18.605263157894736,-3.955631399317406,7.1063829787234045
2020-12-17,-15.782945736434108,14.9,-14.164233576642335,-18.64,-6.03030303030303,7.574468085106383
2020-12-18,-18.735714285714284,12.75,-16.49310344827586,-22.08974358974359,0.528169014084507,7.528985507246377
2020-12-19,-18.192052980132452,14.628318584070797,-11.986798679867986,-13.23076923076923,11.10236220472441,4.15748031496063
2020-12-20,-18.06896551724138,13.405940594059405,-12.320261437908497,-12.525641025641026,18.047846889952154,3.9166666666666665
2020-12-21,-8.707317073170731,23.20952380952381,-9.4,-14.64864864864865,-3.290657439446367,6.192857142857143
2020-12-22,-6.7063492063492065,27.484848484848484,-7.311538461538461,-10.569444444444445,-4.723905723905724,5.706293706293707
2020-12-23,-1.2575757575757576,40.87,0.47104247104247104,-8.054794520547945,-3.3055555555555554,4.1328671328671325
2020-12-24,-5.175572519083969,52.857142857142854,7.983805668016195,-17.972972972972972,-12.568561872909699,4.986111111111111
2020-12-25,-61.27007299270073,-52.61607142857143,-37.69580419580419,-57.835443037974684,-57.82214765100671,21.619402985074625
2020-12-26,-30.218543046357617,-2.2719298245614037,-17.07308970099668,-27.170731707317074,-9.316981132075473,9.362204724409448
2020-12-27,-32.0,-7.1826923076923075,-17.54901960784314,-20.0,7.144859813084112,7.822429906542056
2020-12-28,-15.52,14.451923076923077,-10.456349206349206,-17.18918918918919,-9.091525423728813,9.16546762589928
2020-12-29,-10.92741935483871,21.343434343434343,-4.109375,-14.136986301369863,-9.35016835016835,7.907801418439717
2020-12-30,-2.6692913385826773,38.101010101010104,6.851851851851852,-12.853333333333333,-8.041237113402062,5.943661971830986
2020-12-31,-7.778625954198473,50.865979381443296,17.4235807860262,-22.315068493150687,-19.65551839464883,6.395833333333333
2021-01-01,-66.44776119402985,-59.07142857142857,-31.610714285714284,-59.171052631578945,-61.98679867986799,21.59259259259259
2021-01-02,-44.23809523809524,-22.008849557522122,-16.295681063122924,-34.888888888888886,-31.089285714285715,15.11111111111111
2021-01-03,-33.21678321678322,-11.679611650485437,-8.532467532467532,-11.567567567567568,-6.207207207207207,6.794392523364486
2021-01-04,-19.258064516129032,11.932038834951456,-5.028225806451613,-15.383561643835616,-14.377104377104377,9.97841726618705
2021-01-05,-20.866141732283463,8.431372549019608,-8.374501992031872,-17.786666666666665,-15.100334448160535,11.08695652173913
2021-01-06,-21.886363636363637,5.666666666666667,-9.691699604743082,-22.59493670886076,-14.60738255033557,11.192857142857143
2021-01-07,-21.419847328244273,7.490196078431373,-11.965648854961833,-18.62162162162162,-15.612040133779264,11.25531914893617
2021-01-08,-31.195652173913043,1.9150943396226414,-22.17993079584775,-27.621951219512194,-12.513793103448275,13.576642335766424
2021-01-09,-47.42567567567568,-24.043478260869566,-34.84466019417476,-36.2962962962963,-13.290076335877863,16.44
2021-01-10,-53.858156028368796,-34.68571428571428,-36.833333333333336,-38.83116883116883,-13.86784140969163,14.666666666666666
2021-01-11,-55.725806451612904,-38.9622641509434,-38.8364312267658,-42.63636363636363,-50.082508250825086,22.970588235294116
2021-01-12,-22.26923076923077,4.43,-19.078358208955223,-22.486842105263158,-10.722408026755852,8.778571428571428
2021-01-13,-27.098484848484848,-1.5436893203883495,-25.27106227106227,-26.766233766233768,-14.31438127090301,8.539007092198581
2021-01-14,-29.007575757575758,-5.533980582524272,-28.454873646209386,-27.855263157894736,-18.665562913907284,9.02836879432624
2021-01-15,-32.45,-5.944444444444445,-31.282392026578073,-31.875,-15.42123287671233,9.861313868613138
2021-01-16,-42.24,-16.80701754385965,-37.26198083067093,-34.80952380952381,-13.39179104477612,11.238095238095237
2021-01-17,-52.708333333333336,-33.15238095238095,-41.359375,-38.78481012658228,-17.038961038961038,11.485714285714286
2021-01-18,-29.92063492063492,-4.915094339622642,-30.033088235294116,-28.506849315068493,-16.505050505050505,9.122302158273381
2021-01-19,-31.046153846153846,-7.147058823529412,-30.67753623188406,-29.253333333333334,-17.723333333333333,9.683453237410072
2021-01-20,-30.856060606060606,-7.514285714285714,-29.783882783882785,-29.858974358974358,-16.94333333333333,9.985714285714286
2021-01-21,-30.587786259541986,-7.621359223300971,-30.50179211469534,-30.266666666666666,-17.579470198675498,10.278571428571428
2021-01-22,-33.73943661971831,-8.933962264150944,-33.979729729729726,-31.89156626506024,-11.479452054794521,10.846715328467154
2021-01-23,-38.70779220779221,-16.17241379310345,-34.70096463022508,-31.470588235294116,-9.162264150943397,10.344
2021-01-24,-48.302158273381295,-34.61904761904762,-38.78456591639871,-36.48101265822785,-15.58974358974359,10.314285714285715
2021-01-25,-30.818897637795274,-6.628571428571429,-30.183150183150182,-28.62162162162162,-13.752542372881356,9.798561151079136
2021-01-26,-30.742424242424242,-7.029411764705882,-30.71062271062271,-29.85333333333333,-15.013377926421406,10.18705035971223
2021-01-27,-29.541353383458645,-5.696078431372549,-29.701818181818183,-30.12987012987013,-13.782608695652174,10.00709219858156
2021-01-28,-28.466165413533833,-3.6310679611650487,-28.314285714285713,-27.263157894736842,-14.825082508250825,9.787234042553191
2021-01-29,-28.5625,-0.4392523364485981,-27.301369863013697,-28.597560975609756,-8.70242214532872,8.773722627737227
2021-01-30,-26.20945945945946,5.8584070796460175,-21.990228013029316,-23.817073170731707,-1.103846153846154,4.866141732283465
2021-01-31,-30.753521126760564,-2.8349514563106797,-22.825242718446603,-23.21518987341772,-3.0358744394618835,4.268518518518518
2021-02-01,-26.325396825396826,6.0,-25.166037735849056,-26.506493506493506,-12.366101694915255,7.492857142857143
2021-02-02,-24.74418604651163,5.362745098039215,-24.192592592592593,-26.276315789473685,-12.973333333333333,7.74468085106383
2021-02-03,-26.68421052631579,0.3786407766990291,-27.04074074074074,-28.90909090909091,-13.53,8.056737588652481
2021-02-04,-26.696969696969695,-0.5714285714285714,-27.314079422382672,-28.571428571428573,-14.920265780730897,8.415492957746478
2021-02-05,-28.958333333333332,-1.4074074074074074,-28.47138047138047,-30.604938271604937,-8.653979238754324,8.598540145985401
2021-02-06,-27.16774193548387,-0.23008849557522124,-23.840255591054312,-24.679012345679013,-1.6045627376425855,5.173228346456693
2021-02-07,-32.190140845070424,-10.792079207920793,-24.303514376996805,-21.844155844155843,-3.8080357142857144,4.685185185185185
2021-02-08,-28.274193548387096,-1.320754716981132,-29.566666666666666,-28.27027027027027,-12.922558922558922,8.321428571428571
2021-02-09,-27.412213740458014,-1.4903846153846154,-29.18888888888889,-28.039473684210527,-13.0,8.657142857142857
2021-02-10,-27.432835820895523,-2.188679245283019,-28.800738007380073,-29.960526315789473,-12.551839464882944,8.72340425531915
2021-02-11,-26.484848484848484,-0.8058252427184466,-27.809352517985612,-28.72,-13.443708609271523,8.394366197183098
2021-02-12,-29.52777777777778,-2.827272727272727,-31.14814814814815,-29.469135802469136,-7.465277777777778,8.518248175182482
2021-02-13,-27.19736842105263,1.2212389380530972,-26.01916932907348,-25.68354430379747,-1.7307692307692308,4.9375
2021-02-14,-31.1875,-9.184466019417476,-26.248407643312103,-22.818181818181817,-3.1339285714285716,4.779816513761468
2021-02-15,-25.357142857142858,4.805555555555555,-28.01115241635688,-24.684931506849313,-10.983221476510067,7.539007092198582
2021-02-16,-23.49618320610687,7.603960396039604,-25.75824175824176,-24.94736842105263,-11.583892617449665,7.549295774647887
2021-02-17,-23.862595419847327,6.480392156862745,-23.47037037037037,-25.571428571428573,-9.989864864864865,7.50354609929078
2021-02-18,-25.053030303030305,2.9019607843137254,-28.87900355871886,-25.397260273972602,-12.152823920265782,8.160839160839162
2021-02-19,-26.342657342657343,2.682242990654206,-28.44256756756757,-25.11111111111111,-5.041811846689895,7.9489051094890515
2021-02-20,-23.513333333333332,5.4375,-22.779935275080906,-20.397435897435898,1.2230769230769232,4.417322834645669
2021-02-21,-27.174825174825173,-2.872549019607843,-22.62619808306709,-18.31168831168831,-0.9817351598173516,4.175925925925926
2021-02-22,-26.182539682539684,3.8425925925925926,-28.80811808118081,-22.2972972972973,-8.810169491525423,7.780141843971631
2021-02-23,-24.114503816793892,4.631067961165049,-25.996350364963504,-23.773333333333333,-8.976510067114093,7.851063829787234
2021-02-24,-25.061068702290076,3.3398058252427183,-26.604395604395606,-23.973333333333333,-9.305084745762711,7.486111111111111
2021-02-25,-22.709923664122137,5.9411764705882355,-25.23913043478261,-22.706666666666667,-9.762541806020067,7.6923076923076925
2021-02-26,-22.244755244755243,9.703703703703704,-24.56756756756757,-22.275,-2.289198606271777,6.956521739130435
2021-02-27,-18.673333333333332,15.858407079646017,-19.781758957654723,-16.44871794871795,4.070038910505836,3.1328125
2021-02-28,-20.229166666666668,10.27450980392157,-19.17948717948718,-11.881578947368421,2.403669724770642,2.7314814814814814
2021-03-01,-21.6260162601626,12.30841121495327,-26.683823529411764,-18.0,-7.615120274914089,6.964539007092198
2021-03-02,-19.9921875,15.05940594059406,-24.047970479704798,-20.527027027027028,-7.646464646464646,7.091549295774648
2021-03-03,-20.229007633587788,13.333333333333334,-23.12313432835821,-20.818181818181817,-7.959322033898305,7.084507042253521
2021-03-04,-20.96946564885496,10.805825242718447,-24.401459854014597,-20.28,-9.272727272727273,7.391608391608392
2021-03-05,-21.377622377622377,11.601851851851851,-24.150170648464165,-21.925,-1.7665505226480835,6.771428571428571
2021-03-06,-18.44295302013423,13.513274336283185,-18.84090909090909,-16.636363636363637,4.436293436293436,3.2734375
2021-03-07,-22.62937062937063,4.950980392156863,-20.655844155844157,-16.243589743589745,2.5324074074074074,3.611111111111111
2021-03-08,-14.758064516129032,13.276190476190477,-22.401459854014597,-20.48611111111111,-6.268041237113402,6.457142857142857
2021-03-09,-22.515625,7.718446601941747,-24.863468634686345,-22.013333333333332,-7.591216216216216,7.321678321678322
2021-03-10,-24.67669172932331,5.238095238095238,-27.383763837638377,-22.94736842105263,-7.648648648648648,7.97887323943662
2021-03-11,-24.06153846153846,6.048543689320389,-26.824817518248175,-21.513513513513512,-8.63973063973064,8.111888111888112
2021-03-12,-24.90909090909091,5.666666666666667,-27.71864406779661,-21.6375,-1.916083916083916,7.913669064748201
2021-03-13,-21.483221476510067,10.356521739130434,-22.260450160771704,-18.151898734177216,5.011627906976744,4.453125
2021-03-14,-24.098591549295776,3.8932038834951457,-21.30448717948718,-16.88157894736842,2.793577981651376,4.203703703703703
2021-03-15,-23.227642276422763,10.839622641509434,-25.79850746268657,-19.09722222222222,-5.440273037542662,7.485714285714286
2021-03-16,-21.078125,13.75,-23.177777777777777,-19.22222222222222,-6.013513513513513,7.345070422535211
2021-03-17,-21.16030534351145,12.196078431372548,-24.25461254612546,-19.493506493506494,-5.149152542372882,7.563380281690141
2021-03-18,-21.412213740458014,10.392156862745098,-25.32846715328467,-15.58108108108108,-6.3355704697986575,7.93006993006993
2021-03-19,-18.140845070422536,13.592592592592593,-21.367346938775512,-17.126582278481013,1.9755244755244756,6.392857142857143
2021-03-20,-17.36551724137931,14.522522522522523,-13.836601307189543,-9.697368421052632,6.073643410852713,3.5826771653543306
2021-03-21,-16.445205479452056,8.333333333333334,-4.850162866449511,-14.706666666666667,4.247663551401869,2.9722222222222223
2021-03-22,-32.224,-10.914285714285715,-22.416988416988417,-25.61111111111111,-45.5625,14.147058823529411
2021-03-23,-21.770992366412212,10.941176470588236,-22.2,-16.06756756756757,-3.9322033898305087,6.222222222222222
2021-03-24,-23.439393939393938,7.29126213592233,-24.73507462686567,-19.342105263157894,-5.2312925170068025,7.809859154929577
2021-03-25,-19.801526717557252,12.56,-21.192028985507246,-15.933333333333334,-5.203389830508475,7.2377622377622375
2021-03-26,-21.598591549295776,12.787037037037036,-24.222972972972972,-18.126582278481013,1.3496503496503496,7.23021582733813
2021-03-27,-20.106666666666666,15.230088495575222,-18.579804560260587,-14.063291139240507,8.603112840466926,4.3515625
2021-03-28,-22.401408450704224,6.990196078431373,-15.960912052117264,-15.894736842105264,7.627358490566038,4.953703703703703
2021-03-29,-14.693548387096774,20.115384615384617,-13.965384615384615,-13.63888888888889,-6.7406143344709895,6.4071428571428575
2021-03-30,-8.420634920634921,26.455445544554454,-7.786561264822135,-12.112676056338028,-7.794612794612795,5.549295774647887
2021-03-31,-2.62015503875969,40.42857142857143,-0.6639344262295082,-3.2816901408450705,-11.628378378378379,3.9160839160839163
2021-04-01,-25.375,10.153061224489797,-1.049792531120332,-27.27777777777778,-47.29545454545455,13.920289855072463
2021-04-02,-49.04477611940298,-27.220183486238533,-15.635379061371841,-49.3780487804878,-57.17880794701987,21.977099236641223
2021-04-03,-23.034013605442176,8.614678899082568,-4.8,-21.15,-14.318352059925093,7.133858267716535
2021-04-04,-28.685714285714287,-0.32673267326732675,-18.10097719869707,-4.541666666666667,0.2777777777777778,4.196261682242991
2021-04-05,-19.227642276422763,19.176470588235293,-19.969924812030076,-8.86111111111111,-4.550173010380623,7.148936170212766
2021-04-06,-20.70769230769231,16.264705882352942,-21.273408239700373,-14.36,-5.634228187919463,8.26950354609929
2021-04-07,-23.272727272727273,12.572815533980583,-22.67037037037037,-19.394736842105264,-7.2687074829931975,8.809859154929578
2021-04-08,-20.23846153846154,13.777777777777779,-22.23826714801444,-17.586666666666666,-6.614093959731544,8.232394366197184
2021-04-09,-29.666666666666668,3.1018518518518516,-30.905405405405407,-25.7,-4.625,11.620437956204379
2021-04-10,-33.266666666666666,-1.9478260869565218,-31.588424437299036,-29.6875,-1.8007662835249043,10.664
2021-04-11,-39.05673758865248,-12.716981132075471,-32.85436893203884,-32.513513513513516,-5.577981651376147,10.261682242990654
2021-04-12,-24.3739837398374,8.226415094339623,-26.37037037037037,-22.680555555555557,-6.482993197278912,9.872340425531915
2021-04-13,-22.0,9.872549019607844,-23.081180811808117,-19.863013698630137,-5.093645484949833,8.464788732394366
2021-04-14,-21.646616541353385,8.679611650485437,-23.227106227106226,-20.207792207792206,-6.233898305084746,8.936170212765957
2021-04-15,-18.412213740458014,15.545454545454545,-21.573529411764707,-18.04054054054054,-5.8361204013377925,8.471830985915492
2021-04-16,-26.56338028169014,12.726415094339623,-29.431972789115648,-25.9625,-6.111111111111111,11.671532846715328
2021-04-17,-36.3445945945946,-1.1391304347826088,-35.16932907348243,-31.475,-7.430188679245283,12.08
2021-04-18,-43.52857142857143,-14.75,-40.68064516129032,-35.054054054054056,-12.551111111111112,11.68867924528302
2021-04-19,-18.8,16.028846153846153,-21.288888888888888,-18.253521126760564,-3.1883561643835616,8.602836879432624
2021-04-20,-20.566929133858267,12.902912621359222,-22.24074074074074,-18.333333333333332,-4.365771812080537,9.333333333333334
2021-04-21,-19.654135338345863,12.339805825242719,-21.74169741697417,-19.186666666666667,-5.033898305084746,9.205673758865249
2021-04-22,-18.946153846153845,13.0,-21.169741697416974,-16.791666666666668,-5.3624161073825505,8.950704225352112
2021-04-23,-27.47586206896552,9.57943925233645,-28.35593220338983,-27.963414634146343,-4.706293706293707,12.37410071942446
2021-04-24,-34.6530612244898,-0.5130434782608696,-31.055016181229774,-31.205128205128204,-3.7164750957854404,11.626984126984127
2021-04-25,-43.18115942028985,-16.29126213592233,-37.63461538461539,-33.891891891891895,-9.650442477876107,11.433962264150944
2021-04-26,-21.580645161290324,11.152380952380952,-24.470149253731343,-17.444444444444443,-3.7653061224489797,9.4822695035461
2021-04-27,-24.884615384615383,7.970588235294118,-29.157509157509157,-19.52054794520548,-6.606060606060606,10.685714285714285
2021-04-28,-33.38461538461539,-3.1538461538461537,-29.00738007380074,-34.72,-13.766891891891891,14.735714285714286
2021-04-29,-25.213740458015266,9.4,-27.760714285714286,-26.236842105263158,-9.983333333333333,12.178571428571429
2021-04-30,-30.6013986013986,14.849056603773585,-30.87457627118644,-30.185185185185187,-9.689895470383275,14.656934306569344
2021-05-01,-50.705479452054796,-15.321739130434782,-40.59485530546624,-45.5974025974026,-28.195571955719558,19.524590163934427
2021-05-02,-54.93478260869565,-26.155339805825243,-47.66346153846154,-44.50666666666667,-20.214912280701753,16.173076923076923
2021-05-03,-23.275590551181104,21.11881188118812,-22.2,-24.095890410958905,-9.065292096219931,12.392857142857142
2021-05-04,-23.0,22.10891089108911,-21.40740740740741,-28.945945945945947,-9.0,12.371428571428572
2021-05-05,-32.09090909090909,8.01923076923077,-26.948339483394832,-36.037974683544306,-15.823728813559322,15.985611510791367
2021-05-06,-27.604477611940297,10.509803921568627,-28.200716845878137,-35.18421052631579,-13.73913043478261,14.304964539007091
2021-05-07,-27.6056338028169,6.522935779816514,-28.23728813559322,-36.1125,-4.776223776223776,14.065693430656934
2021-05-08,-35.244897959183675,-1.0689655172413792,-33.86900958466454,-37.84615384615385,-3.20532319391635,12.896
2021-05-09,-32.33783783783784,-4.805825242718447,-32.49523809523809,-39.88157894736842,0.386046511627907,10.773584905660377
2021-05-10,-24.088,6.710280373831775,-27.14963503649635,-27.958904109589042,-8.878378378378379,12.532374100719425
2021-05-11,-19.869230769230768,10.882352941176471,-23.784671532846716,-25.041095890410958,-7.523648648648648,11.683453237410072
2021-05-12,-23.12213740458015,6.548076923076923,-23.122222222222224,-32.39473684210526,-10.73469387755102,13.178571428571429
2021-05-13,-18.6484375,10.38,-22.39855072463768,-26.472972972972972,-8.565656565656566,11.371428571428572
2021-05-14,-18.56338028169014,14.626168224299066,-21.621160409556314,-23.18421052631579,-1.4685314685314685,10.985401459854014
2021-05-15,-20.027027027027028,13.625,-19.405228758169933,-18.103896103896105,3.330769230769231,7.984251968503937
2021-05-16,-21.380281690140844,4.551020408163265,-17.224025974025974,-27.948051948051948,3.229357798165138,7.859813084112149
2021-05-17,-32.688,-10.711538461538462,-28.565055762081784,-33.21052631578947,-46.47194719471947,18.635036496350367
2021-05-18,-15.606299212598426,20.485148514851485,-17.144981412639407,-17.0,-3.7972972972972974,9.378571428571428
2021-05-19,-19.2,11.864077669902912,-17.816479400749063,-26.56578947368421,-6.51360544217687,12.335714285714285
2021-05-20,-14.19083969465649,15.11111111111111,-16.20740740740741,-19.445945945945947,-4.594594594594595,11.01418439716312
2021-05-21,-16.739436619718308,13.08411214953271,-17.424137931034483,-21.641025641025642,3.5815602836879434,11.316176470588236
2021-05-22,-18.206666666666667,10.894736842105264,-17.291803278688526,-17.76923076923077,9.31764705882353,8.642857142857142
2021-05-23,-22.58503401360544,1.1287128712871286,-19.555555555555557,-17.054054054054053,5.981481481481482,9.009345794392523
2021-05-24,-15.76,11.80952380952381,-17.98134328358209,-15.835616438356164,-2.8793103448275863,11.371428571428572
2021-05-25,-14.968503937007874,13.59,-16.838345864661655,-17.068493150684933,-2.1122448979591835,11.07857142857143
2021-05-26,-13.01526717557252,15.631067961165048,-14.030075187969924,-19.86842105263158,-3.993150684931507,11.24822695035461
2021-05-27,-10.705426356589147,18.32323232323232,-15.598513011152416,-15.945205479452055,-4.047297297297297,10.654929577464788
2021-05-28,-16.183098591549296,15.703703703703704,-16.061855670103093,-23.907894736842106,1.3594306049822065,12.883211678832117
2021-05-29,-10.878378378378379,25.495495495495497,-13.567213114754098,-11.131578947368421,9.244094488188976,7.746031746031746
2021-05-30,-11.2,17.22,-13.666666666666666,-12.432432432432432,7.3842592592592595,7.140186915887851
2021-05-31,-6.827868852459017,27.376237623762375,-11.968992248062015,-9.694444444444445,-0.6931034482758621,9.942446043165468
2021-06-01,-4.317460317460317,30.264705882352942,-8.565384615384616,-9.342465753424657,-0.7431506849315068,9.808510638297872
2021-06-02,-4.99236641221374,27.585858585858585,-7.461240310077519,-7.6438356164383565,-1.6310344827586207,9.865248226950355
2021-06-03,-3.618320610687023,27.87878787878788,-8.347169811320756,-7.3561643835616435,-1.3877551020408163,9.390070921985815
2021-06-04,-6.572463768115942,26.981308411214954,-10.094736842105263,-7.276315789473684,6.473118279569892,9.575539568345324
2021-06-05,-3.462068965517241,29.7,-2.554054054054054,1.144736842105263,11.996047430830039,5.582677165354331
2021-06-06,-5.8493150684931505,17.214285714285715,-2.871287128712871,-7.291666666666667,5.455399061032864,5.934579439252336
2021-06-07,-16.1900826446281,4.866666666666666,-9.154150197628459,-17.333333333333332,-43.09966777408638,16.639705882352942
2021-06-08,-7.579365079365079,22.480392156862745,-12.295454545454545,-5.830985915492958,0.6723549488054608,9.007142857142858
2021-06-09,-7.161538461538462,22.26,-10.534615384615385,-8.205479452054794,-1.5155709342560553,10.106382978723405
2021-06-10,-2.9923664122137406,26.454545454545453,-7.153846153846154,-4.845070422535211,-0.030716723549488054,9.167832167832168
2021-06-11,-7.823529411764706,21.99056603773585,-11.482517482517483,-4.302631578947368,6.202846975088968,8.905797101449275
2021-06-12,-5.903448275862069,23.87272727272727,-5.386666666666667,6.946666666666666,9.413385826771654,5.133858267716535
2021-06-13,-7.054794520547945,13.090909090909092,-1.8494983277591974,-4.756756756756757,4.181395348837209,5.87037037037037
2021-06-14,-17.41176470588235,0.6571428571428571,-9.975708502024291,-12.445945945945946,-44.90397350993378,15.430656934306569
2021-06-15,-1.984,28.900990099009903,-6.049808429118774,-2.739130434782609,-0.3720136518771331,7.184397163120567
2021-06-16,-0.10852713178294573,29.9,-4.81640625,-4.675675675675675,-2.9278350515463916,6.265734265734266
2021-06-17,-5.2748091603053435,22.858585858585858,-10.679245283018869,-5.6,-5.167785234899329,7.640845070422535
2021-06-18,-7.072463768115942,23.0188679245283,-12.29020979020979,-8.75,1.9787234042553192,7.625899280575539
2021-06-19,-4.394557823129252,27.44954128440367,-7.445182724252492,0.0,7.883268482490273,3.937007874015748
2021-06-20,-9.545454545454545,14.267326732673267,-15.858552631578947,-5.027777777777778,2.916279069767442,4.644859813084112
2021-06-21,-4.414634146341464,24.794117647058822,-8.552941176470588,0.08450704225352113,-5.370748299319728,7.535714285714286
2021-06-22,-5.992063492063492,22.257425742574256,-9.261538461538462,-4.4411764705882355,-5.0,8.01418439716312
2021-06-23,-6.992307692307692,17.643564356435643,-12.190114068441064,-4.1866666666666665,-5.326599326599327,8.014285714285714
2021-06-24,-3.707692307692308,20.455445544554454,-10.31203007518797,-0.5633802816901409,-6.36,8.204225352112676
2021-06-25,-5.110294117647059,23.132075471698112,-10.91637630662021,-4.878378378378378,1.367132867132867,7.970802919708029
2021-06-26,-4.149659863945578,24.178571428571427,-7.1650165016501655,1.56,7.1141732283464565,4.875
2021-06-27,-5.081632653061225,16.816326530612244,-7.059210526315789,-0.1388888888888889,2.908256880733945,4.685185185185185
2021-06-28,-1.5901639344262295,27.099009900990097,-6.604743083003952,1.943661971830986,-3.8156996587030716,5.6
2021-06-29,-2.048,26.24,-5.934108527131783,-2.7681159420289854,-4.527027027027027,6.288732394366197
2021-06-30,5.3,36.05050505050505,-2.83984375,-1.0273972602739727,-3.279863481228669,6.673758865248227
2021-07-01,9.263565891472869,42.4639175257732,0.91015625,2.764705882352941,-3.3703703703703702,6.398601398601398
2021-07-02,6.962121212121212,42.627450980392155,0.24,6.54054054054054,4.659574468085107,6.179856115107913
2021-07-03,5.357142857142857,36.04807692307692,3.982638888888889,17.91780821917808,9.023622047244094,3.1181102362204722
2021-07-04,9.978260869565217,29.041666666666668,15.96245733788396,12.75,3.7972350230414746,2.388888888888889
2021-07-05,-2.8583333333333334,16.553398058252426,4.624472573839663,-1.3088235294117647,-44.401315789473685,11.26086956521739
2021-07-06,6.344,37.8469387755102,2.1195219123505975,6.279411764705882,1.0170068027210883,4.8125
2021-07-07,5.8671875,36.04040404040404,0.8,3.888888888888889,-1.4137931034482758,5.776223776223776
2021-07-08,5.449612403100775,34.535353535353536,0.09765625,3.380281690140845,-1.2372881355932204,6.0979020979020975
2021-07-09,-2.6074074074074076,25.58490566037736,-9.146853146853147,-1.1466666666666667,5.67741935483871,7.114285714285714
2021-07-10,-0.6013986013986014,29.144144144144143,-4.299003322259137,7.753246753246753,12.0597609561753,4.173228346456693
2021-07-11,-1.8689655172413793,21.55,-3.1419141914191417,7.472222222222222,6.827102803738318,4.555555555555555
2021-07-12,1.5447154471544715,31.544554455445546,-4.031746031746032,4.915492957746479,1.4878048780487805,6.091549295774648
2021-07-13,1.0806451612903225,29.49019607843137,-3.306201550387597,3.8529411764705883,1.0547945205479452,6.468531468531468
2021-07-14,5.05511811023622,30.01,-2.4126984126984126,3.763888888888889,1.9930555555555556,6.083916083916084
2021-07-15,8.682170542635658,36.51020408163265,1.7628458498023716,5.840579710144928,2.945392491467577,5.503496503496503
2021-07-16,6.619402985074627,36.20192307692308,0.25274725274725274,6.24,10.492805755395683,5.178571428571429
2021-07-17,7.907801418439717,35.45283018867924,2.989864864864865,15.813333333333333,14.036144578313253,2.6328125
2021-07-18,3.832167832167832,25.36082474226804,2.433333333333333,9.931506849315069,8.896713615023474,3.564814814814815
2021-07-19,12.016528925619834,40.303030303030305,8.59349593495935,8.884057971014492,0.6206896551724138,5.390070921985815
