sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
La Guajira,2021-03-14,-40.666666666666664,-20.5,-27.428571428571427,-24.0,1.2,3.0
La Guajira,2021-03-15,-34.0,-7.5,-24.0,-8.5,-6.142857142857143,7.333333333333333
La Guajira,2021-03-16,-36.666666666666664,-13.0,-30.0,-13.5,-7.333333333333333,8.0
La Guajira,2021-03-17,-34.333333333333336,-11.5,-25.166666666666668,-15.0,-7.285714285714286,7.333333333333333
La Guajira,2021-03-18,-36.0,-9.0,-31.428571428571427,-14.0,-6.25,8.333333333333334
La Guajira,2021-03-19,-30.333333333333332,-6.0,-28.571428571428573,-2.5,4.166666666666667,7.666666666666667
La Guajira,2021-03-20,-31.333333333333332,-4.5,-22.428571428571427,-8.5,8.8,6.666666666666667
La Guajira,2021-03-21,-37.666666666666664,-17.5,-20.571428571428573,-15.0,3.0,6.333333333333333
La Guajira,2021-03-22,-48.0,-25.0,-35.333333333333336,-24.0,-36.625,13.666666666666666
La Guajira,2021-03-23,-40.0,-14.5,-37.42857142857143,-14.5,-8.428571428571429,8.666666666666666
La Guajira,2021-03-24,-39.333333333333336,-12.5,-30.285714285714285,-17.0,-8.285714285714286,8.333333333333334
La Guajira,2021-03-25,-36.0,-4.5,-28.571428571428573,-19.0,-10.285714285714286,8.333333333333334
La Guajira,2021-03-26,-30.0,3.5,-28.857142857142858,-11.0,3.1666666666666665,8.0
La Guajira,2021-03-27,-29.666666666666668,4.0,-23.285714285714285,-3.5,9.2,7.0
La Guajira,2021-03-28,-38.666666666666664,-12.0,-24.857142857142858,-8.5,4.4,7.666666666666667
La Guajira,2021-03-29,-32.666666666666664,3.5,-21.8,-7.5,-7.333333333333333,8.0
La Guajira,2021-03-30,-32.333333333333336,1.5,-21.8,1.0,-6.714285714285714,8.333333333333334
La Guajira,2021-03-31,-28.0,18.5,-12.666666666666666,-1.0,-13.0,6.666666666666667
La Guajira,2021-04-01,-53.333333333333336,-10.0,-26.5,-31.5,-40.375,14.666666666666666
La Guajira,2021-04-02,-68.66666666666667,-41.5,-42.333333333333336,-53.5,-47.857142857142854,21.333333333333332
La Guajira,2021-04-03,-50.0,-15.5,-25.714285714285715,-24.0,-18.6,12.0
La Guajira,2021-04-04,-52.0,-25.0,-35.0,-8.0,-8.4,9.666666666666666
La Guajira,2021-04-05,-41.333333333333336,-4.0,-28.333333333333332,-5.0,-8.5,9.0
La Guajira,2021-04-06,-44.0,-8.5,-36.714285714285715,-15.5,-10.714285714285714,11.333333333333334
La Guajira,2021-04-07,-47.0,-14.0,-33.285714285714285,-30.0,-12.875,11.666666666666666
La Guajira,2021-04-08,-47.666666666666664,-12.0,-40.285714285714285,-28.0,-16.375,12.0
La Guajira,2021-04-09,-48.0,-13.5,-37.57142857142857,-31.5,-8.5,13.666666666666666
La Guajira,2021-04-10,-50.333333333333336,-13.5,-42.857142857142854,-27.5,-6.2,13.333333333333334
La Guajira,2021-04-11,-67.0,-41.5,-53.57142857142857,-48.0,-22.0,18.0
La Guajira,2021-04-12,-48.666666666666664,-18.0,-41.285714285714285,-19.0,-12.125,13.0
La Guajira,2021-04-13,-49.0,-19.0,-42.42857142857143,-20.5,-16.125,12.666666666666666
La Guajira,2021-04-14,-49.0,-19.0,-45.714285714285715,-28.0,-19.375,13.0
La Guajira,2021-04-15,-47.333333333333336,-8.0,-39.714285714285715,-25.0,-17.125,12.666666666666666
La Guajira,2021-04-16,-47.0,6.5,-45.857142857142854,-24.5,-11.166666666666666,14.0
La Guajira,2021-04-17,-82.33333333333333,-71.0,-53.857142857142854,-52.5,-37.8,25.666666666666668
La Guajira,2021-04-18,-82.0,-73.0,-57.42857142857143,-59.5,-34.4,21.666666666666668
La Guajira,2021-04-19,-43.0,0.0,-37.57142857142857,-23.0,-11.857142857142858,12.0
La Guajira,2021-04-20,-45.666666666666664,-6.5,-37.857142857142854,-19.0,-12.5,13.0
La Guajira,2021-04-21,-47.333333333333336,-10.0,-40.142857142857146,-18.5,-14.5,12.666666666666666
La Guajira,2021-04-22,-49.333333333333336,-9.0,-37.857142857142854,-21.5,-14.25,13.333333333333334
La Guajira,2021-04-23,-44.666666666666664,5.0,-39.285714285714285,-27.0,-7.333333333333333,13.0
La Guajira,2021-04-24,-78.66666666666667,-67.5,-49.857142857142854,-56.5,-30.2,23.333333333333332
La Guajira,2021-04-25,-79.5,-71.5,-58.0,-51.0,-31.8,20.333333333333332
La Guajira,2021-04-26,-40.666666666666664,5.0,-32.666666666666664,-11.0,-9.0,11.333333333333334
La Guajira,2021-04-27,-44.333333333333336,-3.5,-37.42857142857143,-15.0,-10.25,12.333333333333334
La Guajira,2021-04-28,-58.0,-30.5,-50.0,-29.5,-19.0,14.666666666666666
La Guajira,2021-04-29,-44.333333333333336,1.0,-35.285714285714285,-19.5,-14.25,12.0
La Guajira,2021-04-30,-38.666666666666664,13.5,-35.42857142857143,-19.5,-6.333333333333333,12.0
La Guajira,2021-05-01,-78.0,-64.5,-48.125,-48.5,-32.2,22.0
La Guajira,2021-05-02,-76.0,-67.5,-56.42857142857143,-44.5,-27.6,19.333333333333332
La Guajira,2021-05-03,-33.0,22.5,-29.285714285714285,-16.0,-7.5,9.666666666666666
La Guajira,2021-05-04,-40.0,10.5,-33.57142857142857,-25.0,-9.571428571428571,10.666666666666666
La Guajira,2021-05-05,-39.333333333333336,2.5,-32.0,-27.5,-12.0,11.0
La Guajira,2021-05-06,-42.666666666666664,6.5,-34.714285714285715,-27.0,-16.142857142857142,12.333333333333334
La Guajira,2021-05-07,-36.333333333333336,11.5,-32.857142857142854,-22.0,-3.0,11.666666666666666
La Guajira,2021-05-08,-62.666666666666664,-16.0,-45.142857142857146,-39.5,-15.2,17.0
La Guajira,2021-05-09,-70.66666666666667,-65.0,-51.285714285714285,-50.5,-18.0,17.0
La Guajira,2021-05-10,-39.666666666666664,3.0,-33.857142857142854,-14.5,-10.428571428571429,10.666666666666666
La Guajira,2021-05-11,-36.0,9.0,-31.857142857142858,-11.5,-8.142857142857142,10.666666666666666
La Guajira,2021-05-12,-36.333333333333336,4.0,-33.285714285714285,-22.0,-11.714285714285714,11.0
La Guajira,2021-05-13,-37.666666666666664,8.5,-32.42857142857143,-20.0,-9.571428571428571,11.0
La Guajira,2021-05-14,-35.666666666666664,9.0,-32.285714285714285,-8.5,0.6666666666666666,10.666666666666666
La Guajira,2021-05-15,-58.333333333333336,-14.333333333333334,-35.0,-13.0,-10.6,14.333333333333334
La Guajira,2021-05-16,-71.33333333333333,-63.5,-41.142857142857146,-33.0,-15.2,16.0
La Guajira,2021-05-17,-49.333333333333336,-12.0,-38.166666666666664,-23.0,-33.5,16.0
La Guajira,2021-05-18,-34.0,14.0,-33.714285714285715,-6.0,-4.428571428571429,9.0
La Guajira,2021-05-19,-35.666666666666664,4.0,-28.0,-15.0,-5.25,10.333333333333334
La Guajira,2021-05-20,-35.333333333333336,8.0,-25.571428571428573,-16.5,-5.285714285714286,12.0
La Guajira,2021-05-21,-32.333333333333336,5.5,-26.0,-7.5,10.2,12.333333333333334
La Guajira,2021-05-22,-41.0,-2.5,-29.428571428571427,-17.5,10.6,13.0
La Guajira,2021-05-23,-69.0,-60.5,-39.857142857142854,-24.0,-10.6,16.0
La Guajira,2021-05-24,-26.333333333333332,18.0,-23.2,-2.0,-2.3333333333333335,11.666666666666666
La Guajira,2021-05-25,-29.333333333333332,12.0,-21.666666666666668,-2.0,-3.8333333333333335,12.333333333333334
La Guajira,2021-05-26,-20.333333333333332,18.5,-15.833333333333334,-8.5,-8.142857142857142,11.0
La Guajira,2021-05-27,-21.666666666666668,23.0,-15.571428571428571,2.5,-9.571428571428571,11.333333333333334
La Guajira,2021-05-28,-14.333333333333334,27.0,-18.857142857142858,0.5,2.8333333333333335,11.0
La Guajira,2021-05-29,-16.0,30.0,-13.0,-4.5,7.6,9.333333333333334
La Guajira,2021-05-30,-48.666666666666664,-19.5,-28.714285714285715,-14.0,-8.4,12.666666666666666
La Guajira,2021-05-31,-13.333333333333334,35.5,-13.0,-4.0,-0.8333333333333334,6.0
La Guajira,2021-06-01,-13.666666666666666,37.5,-13.2,5.0,1.6666666666666667,9.333333333333334
La Guajira,2021-06-02,-17.666666666666668,21.0,-18.666666666666668,4.0,-4.142857142857143,10.0
La Guajira,2021-06-03,-18.333333333333332,26.0,-12.142857142857142,-2.0,0.8571428571428571,9.666666666666666
La Guajira,2021-06-04,-16.666666666666668,26.5,-14.166666666666666,9.0,11.6,10.666666666666666
La Guajira,2021-06-05,-15.0,31.5,-8.166666666666666,9.0,14.0,8.0
La Guajira,2021-06-06,-26.333333333333332,4.0,-11.571428571428571,-19.0,4.4,9.0
La Guajira,2021-06-07,-33.666666666666664,-1.5,-23.0,10.0,-30.5,15.666666666666666
La Guajira,2021-06-08,-16.666666666666668,26.0,-12.2,16.5,5.833333333333333,8.0
La Guajira,2021-06-09,-15.666666666666666,22.5,-10.333333333333334,16.5,-1.0,10.0
La Guajira,2021-06-10,-16.333333333333332,26.5,-8.666666666666666,2.0,1.0,9.333333333333334
La Guajira,2021-06-11,-13.0,25.0,-15.666666666666666,15.0,11.5,9.333333333333334
La Guajira,2021-06-12,-15.333333333333334,23.5,-15.333333333333334,21.0,12.6,7.333333333333333
La Guajira,2021-06-13,-24.333333333333332,1.5,-17.0,-12.5,4.4,8.0
La Guajira,2021-06-14,-31.666666666666668,-2.5,-24.4,0.5,-32.375,13.666666666666666
La Guajira,2021-06-15,-16.666666666666668,22.5,-12.833333333333334,11.0,-0.7142857142857143,8.333333333333334
La Guajira,2021-06-16,-13.0,23.0,-13.166666666666666,18.0,-4.666666666666667,7.0
La Guajira,2021-06-17,-18.0,19.0,-15.666666666666666,-0.5,-4.428571428571429,8.333333333333334
La Guajira,2021-06-18,-16.666666666666668,23.5,-20.571428571428573,5.0,6.333333333333333,9.333333333333334
La Guajira,2021-06-19,-15.0,23.0,-14.5,11.0,9.0,7.333333333333333
La Guajira,2021-06-20,-21.333333333333332,3.0,-17.428571428571427,4.0,1.8,6.333333333333333
La Guajira,2021-06-21,-16.666666666666668,20.0,-16.0,16.5,-2.8333333333333335,7.666666666666667
La Guajira,2021-06-22,-17.333333333333332,21.5,-13.5,15.0,-2.6666666666666665,8.0
La Guajira,2021-06-23,-16.666666666666668,14.0,-16.166666666666668,19.0,-4.571428571428571,8.0
La Guajira,2021-06-24,-16.0,19.0,-19.833333333333332,10.0,-5.714285714285714,8.666666666666666
La Guajira,2021-06-25,-16.333333333333332,21.5,-17.714285714285715,24.0,4.333333333333333,7.333333333333333
La Guajira,2021-06-26,-16.0,22.0,-18.857142857142858,10.0,4.2,9.0
La Guajira,2021-06-27,-20.333333333333332,3.0,-19.857142857142858,14.0,2.4,8.0
La Guajira,2021-06-28,-10.666666666666666,32.0,-11.0,24.0,-1.6666666666666667,4.0
La Guajira,2021-06-29,-11.0,28.0,-10.833333333333334,14.0,-5.0,6.333333333333333
La Guajira,2021-06-30,1.6666666666666667,45.5,-7.5,20.0,-4.666666666666667,5.0
La Guajira,2021-07-01,-0.3333333333333333,52.0,-11.166666666666666,36.0,-3.5714285714285716,6.666666666666667
La Guajira,2021-07-02,-1.0,45.5,-11.833333333333334,35.5,11.8,7.333333333333333
La Guajira,2021-07-03,-10.333333333333334,33.5,-13.857142857142858,24.0,11.8,7.0
La Guajira,2021-07-04,-7.666666666666667,21.5,-9.166666666666666,8.0,0.8,2.6666666666666665
La Guajira,2021-07-05,-17.666666666666668,19.5,-20.166666666666668,37.0,-31.0,11.666666666666666
La Guajira,2021-07-06,-2.3333333333333335,42.5,-4.833333333333333,39.5,1.8333333333333333,5.0
La Guajira,2021-07-07,-1.6666666666666667,41.0,-5.166666666666667,32.5,-2.5,6.0
La Guajira,2021-07-08,-4.0,40.0,-4.333333333333333,20.0,1.5714285714285714,7.0
La Guajira,2021-07-09,-5.666666666666667,35.5,-8.833333333333334,26.5,13.4,7.333333333333333
La Guajira,2021-07-10,-6.333333333333333,33.0,-11.857142857142858,37.0,13.2,6.0
La Guajira,2021-07-11,-14.333333333333334,18.5,-10.857142857142858,36.0,-1.6,2.6666666666666665
La Guajira,2021-07-12,-6.0,37.0,-3.6,20.5,4.0,6.0
La Guajira,2021-07-13,-9.0,37.0,-6.333333333333333,16.5,0.2857142857142857,7.333333333333333
La Guajira,2021-07-14,-4.666666666666667,35.5,0.3333333333333333,22.5,0.0,6.0
La Guajira,2021-07-15,0.6666666666666666,48.5,1.8333333333333333,17.5,3.0,6.0
La Guajira,2021-07-16,1.6666666666666667,49.0,3.6666666666666665,32.0,14.8,5.0
La Guajira,2021-07-17,-4.0,39.5,0.6666666666666666,25.5,15.6,5.333333333333333
La Guajira,2021-07-18,-9.666666666666666,21.5,-1.5714285714285714,45.5,7.4,5.666666666666667
La Guajira,2021-07-19,0.6666666666666666,48.5,0.8,40.0,2.8333333333333335,5.666666666666667
La Guajira,2021-07-20,-19.666666666666668,20.5,-13.0,24.5,-26.428571428571427,13.333333333333334
La Guajira,2021-07-21,-6.666666666666667,37.5,-2.5,41.0,3.0,3.3333333333333335
La Guajira,2021-07-22,-8.333333333333334,32.5,-3.0,19.0,6.142857142857143,6.666666666666667
La Guajira,2021-07-23,-5.666666666666667,36.5,-9.428571428571429,36.0,16.0,6.666666666666667
La Guajira,2021-07-24,-5.0,33.0,-9.428571428571429,21.0,15.6,5.333333333333333
La Guajira,2021-07-25,-22.0,4.5,-20.857142857142858,33.5,2.6,8.666666666666666
La Guajira,2021-07-26,-8.333333333333334,38.0,-11.6,27.0,6.333333333333333,6.333333333333333
La Guajira,2021-07-27,-4.666666666666667,46.0,-5.6,12.5,6.0,5.333333333333333
La Guajira,2021-07-28,-1.6666666666666667,42.5,-1.0,27.5,5.8,6.0
La Guajira,2021-07-29,-12.333333333333334,34.5,-5.5,14.0,4.571428571428571,7.333333333333333
La Guajira,2021-07-30,-3.0,51.0,-5.857142857142857,24.5,16.4,2.0
La Guajira,2021-07-31,2.6666666666666665,54.0,-1.8571428571428572,27.0,19.8,4.666666666666667
La Guajira,2021-08-01,-5.333333333333333,29.5,-4.0,30.5,9.4,5.0
La Guajira,2021-08-02,-0.3333333333333333,47.0,0.0,44.0,8.5,4.666666666666667
La Guajira,2021-08-03,-8.0,40.5,-10.166666666666666,31.5,7.166666666666667,6.333333333333333
La Guajira,2021-08-04,-7.0,38.5,-4.333333333333333,37.0,5.6,6.0
La Guajira,2021-08-05,-4.666666666666667,42.5,-1.5,17.0,9.714285714285714,5.666666666666667
La Guajira,2021-08-06,-2.3333333333333335,44.0,-5.5,37.5,20.8,5.666666666666667
La Guajira,2021-08-07,-2.6666666666666665,35.0,-1.3333333333333333,33.0,4.4,7.333333333333333
La Guajira,2021-08-08,-8.333333333333334,21.0,-6.142857142857143,35.5,8.2,6.0
La Guajira,2021-08-09,-5.333333333333333,44.0,-1.8,45.5,10.666666666666666,5.333333333333333
La Guajira,2021-08-10,-9.0,39.0,-2.8,29.0,9.6,6.0
La Guajira,2021-08-11,-16.333333333333332,22.0,-12.333333333333334,25.0,4.8,7.666666666666667
La Guajira,2021-08-12,-9.333333333333334,38.0,-6.166666666666667,14.5,7.571428571428571,6.333333333333333
La Guajira,2021-08-13,0.0,40.0,-6.571428571428571,41.5,24.6,6.0
La Guajira,2021-08-14,-2.6666666666666665,45.5,4.666666666666667,37.5,17.4,5.333333333333333
La Guajira,2021-08-15,-4.333333333333333,26.0,2.8333333333333335,25.0,7.6,5.0
La Guajira,2021-08-16,-18.333333333333332,16.5,-18.5,53.0,-30.75,11.0
La Guajira,2021-08-17,-8.666666666666666,39.5,-6.666666666666667,44.0,10.4,5.666666666666667
La Guajira,2021-08-18,-1.6666666666666667,37.5,-2.8333333333333335,35.5,9.0,5.0
La Guajira,2021-08-19,-1.6666666666666667,39.0,-4.166666666666667,37.5,11.857142857142858,5.333333333333333
La Guajira,2021-08-20,-1.0,40.5,-9.428571428571429,32.0,21.666666666666668,5.666666666666667
La Guajira,2021-08-21,1.6666666666666667,39.0,-0.5714285714285714,32.5,24.4,6.0
La Guajira,2021-08-22,-6.666666666666667,19.0,-12.0,42.0,11.4,6.333333333333333
La Guajira,2021-08-23,-5.666666666666667,34.0,-5.666666666666667,27.0,17.333333333333332,5.666666666666667
La Guajira,2021-08-24,-16.666666666666668,25.0,-19.666666666666668,16.0,10.8,8.333333333333334
La Guajira,2021-08-25,-7.666666666666667,28.0,-10.166666666666666,23.5,9.8,6.666666666666667
La Guajira,2021-08-26,-11.333333333333334,27.5,-14.5,14.5,6.571428571428571,8.333333333333334
La Guajira,2021-08-27,0.0,43.0,-9.142857142857142,24.5,26.0,4.666666666666667
La Guajira,2021-08-28,2.3333333333333335,42.0,-2.857142857142857,22.5,19.4,4.333333333333333
La Guajira,2021-08-29,-7.666666666666667,20.5,-14.142857142857142,24.0,8.4,6.0
La Guajira,2021-08-30,-2.3333333333333335,44.0,-8.333333333333334,50.0,14.666666666666666,5.666666666666667
La Guajira,2021-08-31,-7.0,38.0,-12.8,34.5,16.2,7.0
La Guajira,2021-09-01,7.0,53.5,-2.5,39.5,12.0,5.0
La Guajira,2021-09-02,5.666666666666667,57.0,-3.5,33.5,16.285714285714285,4.666666666666667
La Guajira,2021-09-03,12.0,55.5,0.42857142857142855,46.0,31.0,4.666666666666667
La Guajira,2021-09-04,12.666666666666666,55.0,-1.4285714285714286,47.5,24.2,4.333333333333333
La Guajira,2021-09-05,-10.333333333333334,19.5,-16.571428571428573,48.0,6.0,8.0
La Guajira,2021-09-06,2.6666666666666665,51.0,-6.2,48.0,16.666666666666668,5.666666666666667
La Guajira,2021-09-07,-10.0,32.0,-13.0,17.5,10.2,8.666666666666666
La Guajira,2021-09-08,3.0,45.5,-1.8,33.5,15.0,4.333333333333333
La Guajira,2021-09-09,-3.6666666666666665,40.5,-9.166666666666666,26.5,13.285714285714286,5.333333333333333
La Guajira,2021-09-10,2.6666666666666665,42.5,-2.4285714285714284,37.0,31.0,4.666666666666667
La Guajira,2021-09-11,6.333333333333333,44.0,-1.5714285714285714,27.0,20.6,5.0
La Guajira,2021-09-12,-3.3333333333333335,22.5,-7.714285714285714,33.5,9.4,6.0
La Guajira,2021-09-13,0.0,42.5,-3.0,55.0,17.5,4.666666666666667
La Guajira,2021-09-14,0.6666666666666666,45.5,-1.8,40.0,13.333333333333334,4.0
La Guajira,2021-09-15,3.0,43.0,0.0,45.0,12.6,4.666666666666667
La Guajira,2021-09-16,3.6666666666666665,53.5,-0.8,34.5,13.142857142857142,4.333333333333333
La Guajira,2021-09-17,14.0,59.5,-3.142857142857143,53.0,26.2,3.6666666666666665
La Guajira,2021-09-18,24.666666666666668,58.5,7.333333333333333,37.0,20.0,2.6666666666666665
La Guajira,2021-09-19,0.3333333333333333,26.5,-7.0,49.0,6.4,4.333333333333333
La Guajira,2021-09-20,3.3333333333333335,44.0,-5.0,34.5,16.5,3.0
La Guajira,2021-09-21,-3.6666666666666665,39.0,-5.0,22.0,15.0,5.666666666666667
La Guajira,2021-09-22,-7.0,30.5,-6.5,30.5,16.0,6.0
La Guajira,2021-09-23,-7.666666666666667,33.5,-4.833333333333333,20.5,12.333333333333334,6.333333333333333
La Guajira,2021-09-24,-1.6666666666666667,35.0,-6.714285714285714,23.5,29.2,4.666666666666667
La Guajira,2021-09-25,4.333333333333333,39.0,-6.857142857142857,27.5,20.6,5.333333333333333
La Guajira,2021-09-26,-6.0,23.5,-10.0,36.0,7.8,6.0
La Guajira,2021-09-27,-0.6666666666666666,39.5,-9.4,46.0,21.333333333333332,4.666666666666667
La Guajira,2021-09-28,-3.6666666666666665,39.5,-11.166666666666666,42.5,13.4,5.0
La Guajira,2021-09-29,-2.6666666666666665,34.0,-6.857142857142857,31.5,16.4,5.0
La Guajira,2021-09-30,6.666666666666667,52.5,-7.0,34.5,17.333333333333332,5.0
La Guajira,2021-10-01,8.333333333333334,48.5,-17.142857142857142,35.0,32.2,6.0
La Guajira,2021-10-02,19.333333333333332,63.5,1.2857142857142858,50.5,22.2,4.666666666666667
La Guajira,2021-10-03,8.333333333333334,44.0,-5.285714285714286,53.0,8.4,4.333333333333333
La Guajira,2021-10-04,4.333333333333333,51.0,-1.8,46.5,22.833333333333332,3.6666666666666665
La Guajira,2021-10-05,4.666666666666667,54.0,0.8,34.0,20.0,4.333333333333333
La Guajira,2021-10-06,3.6666666666666665,44.0,-0.6666666666666666,35.5,18.4,4.333333333333333
La Guajira,2021-10-07,-0.6666666666666666,41.0,-7.333333333333333,30.5,22.333333333333332,4.666666666666667
La Guajira,2021-10-08,5.333333333333333,48.5,-5.0,33.0,34.6,4.333333333333333
La Guajira,2021-10-09,8.333333333333334,47.0,6.0,34.0,22.8,4.666666666666667
La Guajira,2021-10-10,-6.0,24.0,-11.0,31.5,7.8,6.0
La Guajira,2021-10-11,0.3333333333333333,45.5,0.6,63.0,15.166666666666666,4.666666666666667
La Guajira,2021-10-12,-7.333333333333333,28.0,-7.2,38.0,11.0,6.0
La Guajira,2021-10-13,-3.0,35.0,-6.0,42.0,10.166666666666666,5.0
La Guajira,2021-10-14,1.0,44.0,-5.4,51.0,8.285714285714286,5.666666666666667
La Guajira,2021-10-15,3.0,44.5,-3.6666666666666665,51.5,19.4,6.666666666666667
La Guajira,2021-10-16,6.0,51.0,10.5,61.5,19.4,4.333333333333333
La Guajira,2021-10-17,-4.0,26.0,-8.6,47.0,12.4,5.333333333333333
La Guajira,2021-10-18,-13.333333333333334,28.0,-16.6,53.0,-27.375,10.666666666666666
La Guajira,2021-10-19,-0.3333333333333333,47.5,-3.0,50.5,20.6,2.6666666666666665
La Guajira,2021-10-20,0.3333333333333333,44.0,-1.6666666666666667,42.0,12.8,5.0
La Guajira,2021-10-21,0.6666666666666666,45.5,-6.5,35.5,19.714285714285715,4.333333333333333
La Guajira,2021-10-22,3.3333333333333335,41.5,-9.0,39.5,34.0,4.666666666666667
La Guajira,2021-10-23,5.666666666666667,43.0,-7.285714285714286,33.5,23.0,5.333333333333333
La Guajira,2021-10-24,-0.6666666666666666,25.5,-9.285714285714286,42.0,13.2,6.0
La Guajira,2021-10-25,4.333333333333333,46.5,-5.0,64.5,24.833333333333332,4.0
La Guajira,2021-10-26,4.666666666666667,46.5,-7.333333333333333,56.5,25.2,4.333333333333333
La Guajira,2021-10-27,4.333333333333333,43.0,-7.833333333333333,50.0,20.6,4.333333333333333
La Guajira,2021-10-28,8.333333333333334,58.5,-8.833333333333334,53.5,17.714285714285715,4.333333333333333
La Guajira,2021-10-29,5.666666666666667,46.0,-9.428571428571429,54.0,35.8,5.333333333333333
La Guajira,2021-10-30,20.0,69.5,1.8571428571428572,67.5,22.8,4.333333333333333
La Guajira,2021-10-31,28.666666666666668,62.0,16.666666666666668,47.0,18.2,3.6666666666666665
La Guajira,2021-11-01,-0.3333333333333333,38.5,-11.2,51.0,-29.571428571428573,11.666666666666666
La Guajira,2021-11-02,11.333333333333334,66.5,-0.2,74.0,22.6,2.0
La Guajira,2021-11-03,9.333333333333334,53.5,0.5,55.5,19.8,2.6666666666666665
La Guajira,2021-11-04,5.333333333333333,55.5,-6.571428571428571,59.0,19.166666666666668,4.666666666666667
La Guajira,2021-11-05,13.0,60.5,-4.142857142857143,42.0,38.6,4.0
La Guajira,2021-11-06,16.0,61.5,-1.1428571428571428,54.5,25.6,4.0
La Guajira,2021-11-07,7.666666666666667,35.5,-6.428571428571429,56.5,18.2,5.0
La Guajira,2021-11-08,8.666666666666666,59.5,2.0,68.5,25.5,3.3333333333333335
La Guajira,2021-11-09,11.0,56.5,0.8,69.0,24.8,2.6666666666666665
La Guajira,2021-11-10,10.666666666666666,51.5,2.8333333333333335,49.5,22.6,2.6666666666666665
La Guajira,2021-11-11,10.333333333333334,53.0,2.1666666666666665,68.0,21.333333333333332,3.0
La Guajira,2021-11-12,12.666666666666666,58.5,1.6666666666666667,60.0,38.4,3.0
La Guajira,2021-11-13,19.333333333333332,59.5,2.6666666666666665,75.5,23.8,3.3333333333333335
La Guajira,2021-11-14,14.0,43.0,0.0,53.5,15.2,3.6666666666666665
La Guajira,2021-11-15,-2.6666666666666665,33.5,-15.6,68.5,-29.0,11.0
La Guajira,2021-11-16,7.666666666666667,54.0,-1.0,80.0,25.2,2.6666666666666665
La Guajira,2021-11-17,10.666666666666666,51.5,0.3333333333333333,53.0,23.0,3.0
La Guajira,2021-11-18,11.666666666666666,54.5,1.8333333333333333,61.0,23.666666666666668,4.0
La Guajira,2021-11-19,22.0,65.0,-2.5714285714285716,57.0,38.0,3.0
La Guajira,2021-11-20,15.666666666666666,53.0,0.3333333333333333,53.5,26.2,5.0
La Guajira,2021-11-21,4.333333333333333,36.5,2.857142857142857,43.5,18.2,6.0
La Guajira,2021-11-22,12.666666666666666,55.5,0.8,59.0,26.5,3.3333333333333335
La Guajira,2021-11-23,8.666666666666666,52.0,-2.2,78.0,26.2,4.0
La Guajira,2021-11-24,9.0,47.5,-3.3333333333333335,54.0,22.4,3.6666666666666665
La Guajira,2021-11-25,14.0,58.5,3.4,64.5,16.166666666666668,4.666666666666667
La Guajira,2021-11-26,13.0,62.5,-7.714285714285714,50.0,25.6,-2.6666666666666665
La Guajira,2021-11-27,21.0,55.5,0.14285714285714285,73.0,25.2,3.6666666666666665
La Guajira,2021-11-28,16.333333333333332,48.5,4.428571428571429,82.5,23.2,3.6666666666666665
La Guajira,2021-11-29,22.666666666666668,68.5,6.2,80.5,25.0,2.3333333333333335
La Guajira,2021-11-30,29.0,80.5,10.0,79.5,24.6,1.0
La Guajira,2021-12-01,30.666666666666668,76.0,13.666666666666666,80.5,17.4,0.3333333333333333
La Guajira,2021-12-02,29.666666666666668,83.0,16.4,78.0,19.166666666666668,1.3333333333333333
La Guajira,2021-12-03,44.666666666666664,98.5,6.714285714285714,66.0,36.0,-0.3333333333333333
La Guajira,2021-12-04,31.333333333333332,75.5,12.5,82.5,30.4,1.6666666666666667
La Guajira,2021-12-05,31.0,66.5,9.857142857142858,76.0,25.8,2.0
La Guajira,2021-12-06,38.666666666666664,93.0,19.2,88.5,26.166666666666668,0.6666666666666666
La Guajira,2021-12-07,61.0,105.0,47.8,81.0,28.4,-2.0
La Guajira,2021-12-08,2.0,21.5,0.0,26.0,-30.571428571428573,11.0
La Guajira,2021-12-09,25.0,70.0,12.6,78.5,21.333333333333332,1.6666666666666667
La Guajira,2021-12-10,30.0,72.5,11.5,59.5,36.8,2.0
La Guajira,2021-12-11,25.666666666666668,72.0,15.166666666666666,77.0,32.6,-1.3333333333333333
La Guajira,2021-12-12,26.333333333333332,59.5,9.571428571428571,73.0,33.2,3.0
La Guajira,2021-12-13,36.666666666666664,84.5,14.6,89.0,25.333333333333332,1.3333333333333333
La Guajira,2021-12-14,32.0,80.0,12.4,76.5,25.0,1.6666666666666667
La Guajira,2021-12-15,39.666666666666664,79.0,16.2,74.0,21.6,0.6666666666666666
La Guajira,2021-12-16,40.0,86.0,21.2,90.5,20.285714285714285,0.6666666666666666
La Guajira,2021-12-17,39.0,83.0,18.666666666666668,79.0,33.0,1.0
La Guajira,2021-12-18,39.0,79.0,20.666666666666668,92.5,37.4,0.0
La Guajira,2021-12-19,42.666666666666664,67.5,16.428571428571427,92.5,43.0,0.0
La Guajira,2021-12-20,44.0,96.5,22.4,97.5,26.0,0.3333333333333333
La Guajira,2021-12-21,45.666666666666664,98.5,21.0,109.0,21.6,0.6666666666666666
La Guajira,2021-12-22,50.666666666666664,94.5,20.833333333333332,85.0,17.2,-0.6666666666666666
