date,retail_and_recreation_percent_change_from_baseline_Chile,grocery_and_pharmacy_percent_change_from_baseline_Chile,parks_percent_change_from_baseline_Chile,transit_stations_percent_change_from_baseline_Chile,workplaces_percent_change_from_baseline_Chile,residential_percent_change_from_baseline_Chile
2021-05-28,-16.953846153846154,6.083333333333333,-34.50704225352113,-16.095238095238095,-1.6615384615384616,14.483870967741936
2021-05-29,-44.40625,-13.274193548387096,-49.28169014084507,-41.98412698412698,-14.015625,19.120689655172413
2021-05-30,-49.375,-22.83606557377049,-51.46478873239437,-43.950819672131146,-13.587301587301587,18.09433962264151
2021-05-31,-17.296875,2.0655737704918034,-37.54929577464789,-19.682539682539684,-1.7230769230769232,13.666666666666666
2021-06-01,-17.90625,5.316666666666666,-38.49295774647887,-18.53968253968254,-3.1538461538461537,13.88888888888889
2021-06-02,-16.523076923076925,5.389830508474576,-36.647887323943664,-16.0,-3.3230769230769233,13.682539682539682
2021-06-03,-20.73015873015873,5.366666666666666,-38.478873239436616,-19.603174603174605,-3.753846153846154,15.161290322580646
2021-06-04,-17.15625,7.483333333333333,-33.971830985915496,-16.253968253968253,-1.8461538461538463,15.35483870967742
2021-06-05,-43.515625,-10.580645161290322,-47.225352112676056,-41.61904761904762,-13.703125,19.482758620689655
2021-06-06,-50.34375,-23.016393442622952,-51.056338028169016,-44.774193548387096,-13.174603174603174,18.48148148148148
2021-06-07,-18.4375,3.278688524590164,-35.0,-21.49206349206349,-3.4307692307692306,14.285714285714286
2021-06-08,-21.78125,4.5,-39.267605633802816,-22.46031746031746,-3.1384615384615384,14.428571428571429
2021-06-09,-23.734375,-2.2203389830508473,-40.29577464788732,-20.88888888888889,-3.830769230769231,15.46031746031746
2021-06-10,-23.384615384615383,-0.6833333333333333,-38.12676056338028,-20.58730158730159,-3.769230769230769,15.709677419354838
2021-06-11,-21.15625,4.016666666666667,-36.29577464788732,-19.46031746031746,-3.476923076923077,16.129032258064516
2021-06-12,-47.359375,-16.22222222222222,-50.36619718309859,-44.523809523809526,-14.875,19.912280701754387
2021-06-13,-54.25,-30.19672131147541,-46.40845070422535,-43.564516129032256,-14.063492063492063,17.85185185185185
2021-06-14,-25.8,-3.25,-40.690140845070424,-26.428571428571427,-4.415384615384616,15.26984126984127
2021-06-15,-24.353846153846153,-0.9,-39.33802816901409,-22.26984126984127,-3.1538461538461537,14.825396825396826
2021-06-16,-24.123076923076923,-1.7457627118644068,-38.140845070422536,-21.714285714285715,-3.5538461538461537,14.555555555555555
2021-06-17,-22.815384615384616,0.3333333333333333,-37.71830985915493,-22.126984126984127,-4.3076923076923075,14.746031746031745
2021-06-18,-23.5,3.75,-39.394366197183096,-22.80952380952381,-2.6615384615384614,15.935483870967742
2021-06-19,-41.246153846153845,-6.049180327868853,-46.929577464788736,-39.96825396825397,-13.46875,17.56140350877193
2021-06-20,-51.815384615384616,-21.524590163934427,-51.91549295774648,-47.57377049180328,-12.031746031746032,16.12962962962963
2021-06-21,-59.65625,-30.466666666666665,-53.71830985915493,-52.96825396825397,-61.13846153846154,27.295081967213115
2021-06-22,-22.984375,-0.2,-39.91549295774648,-21.571428571428573,-3.076923076923077,13.26984126984127
2021-06-23,-30.93846153846154,-7.35,-45.95774647887324,-27.49206349206349,-5.876923076923077,16.761904761904763
2021-06-24,-27.138461538461538,-1.9666666666666666,-44.014084507042256,-24.596774193548388,-3.7384615384615385,15.85483870967742
2021-06-25,-25.369230769230768,-0.8166666666666667,-42.45070422535211,-22.238095238095237,-3.646153846153846,17.516129032258064
2021-06-26,-42.8,-12.065573770491802,-47.15492957746479,-39.98412698412698,-13.265625,19.228070175438596
2021-06-27,-46.8,-19.19672131147541,-45.028169014084504,-47.08064516129032,-15.015873015873016,18.11320754716981
2021-06-28,-53.276923076923076,-22.5,-42.605633802816904,-44.095238095238095,-60.84615384615385,23.612903225806452
2021-06-29,-21.84375,-1.8135593220338984,-40.0,-17.714285714285715,-2.2153846153846155,11.88888888888889
2021-06-30,-20.859375,1.423728813559322,-39.140845070422536,-19.174603174603174,-0.6,14.301587301587302
2021-07-01,-19.5,3.933333333333333,-38.32394366197183,-19.174603174603174,-0.18461538461538463,14.629032258064516
2021-07-02,-18.53125,9.433333333333334,-37.647887323943664,-19.046875,1.8307692307692307,15.612903225806452
2021-07-03,-40.578125,-7.639344262295082,-45.267605633802816,-38.3968253968254,-11.53125,18.75438596491228
2021-07-04,-46.53968253968254,-16.360655737704917,-46.732394366197184,-39.79032258064516,-10.603174603174603,17.88888888888889
2021-07-05,-15.5,5.622950819672131,-35.267605633802816,-17.063492063492063,2.2,13.34920634920635
2021-07-06,-17.125,5.533333333333333,-37.12676056338028,-17.857142857142858,1.7076923076923076,13.507936507936508
2021-07-07,-16.78125,4.389830508474576,-35.70422535211268,-15.142857142857142,1.476923076923077,13.698412698412698
2021-07-08,-15.546875,5.366666666666666,-34.76056338028169,-13.492063492063492,0.6153846153846154,13.333333333333334
2021-07-09,-11.828125,12.033333333333333,-32.04225352112676,-7.492063492063492,2.276923076923077,13.758064516129032
2021-07-10,-30.640625,1.0491803278688525,-39.25352112676056,-26.725806451612904,-8.265625,15.982758620689655
2021-07-11,-39.109375,-11.721311475409836,-40.67605633802817,-30.79032258064516,-10.301587301587302,15.777777777777779
2021-07-12,-8.8,11.163934426229508,-28.253521126760564,-6.428571428571429,-3.8153846153846156,11.857142857142858
2021-07-13,-8.25,11.389830508474576,-25.91549295774648,-6.145161290322581,-4.569230769230769,11.523809523809524
2021-07-14,-7.875,11.542372881355933,-26.014084507042252,-1.360655737704918,-4.461538461538462,11.603174603174603
2021-07-15,1.1846153846153846,24.372881355932204,-17.788732394366196,10.083333333333334,-5.292307692307692,8.873015873015873
2021-07-16,-33.96923076923077,1.1666666666666667,-23.535211267605632,-25.444444444444443,-53.92307692307692,23.491803278688526
2021-07-17,-23.21875,5.163934426229508,-23.95774647887324,-19.523809523809526,-14.984375,14.568965517241379
2021-07-18,-33.55555555555556,-8.95,-18.971830985915492,-4.935483870967742,-8.396825396825397,11.56140350877193
2021-07-19,-2.272727272727273,15.966666666666667,-18.802816901408452,0.4426229508196721,-5.415384615384616,10.587301587301587
2021-07-20,-2.71875,16.033898305084747,-16.845070422535212,-1.1311475409836065,-3.9846153846153847,10.126984126984127
2021-07-21,-6.092307692307692,13.305084745762711,-19.64788732394366,-1.6557377049180328,-4.769230769230769,10.857142857142858
2021-07-22,-6.123076923076923,11.983050847457626,-19.985915492957748,-2.9836065573770494,-4.246153846153846,11.158730158730158
2021-07-23,-6.924242424242424,12.711864406779661,-19.52112676056338,1.0158730158730158,-2.707692307692308,12.258064516129032
2021-07-24,-16.848484848484848,7.360655737704918,-29.535211267605632,-13.412698412698413,-2.609375,12.586206896551724
2021-07-25,-25.453125,-5.25,-35.36619718309859,-17.096774193548388,-5.253968253968254,13.210526315789474
2021-07-26,-11.21875,8.01639344262295,-27.788732394366196,-8.435483870967742,2.923076923076923,11.619047619047619
2021-07-27,-11.615384615384615,6.88135593220339,-27.267605633802816,-9.426229508196721,3.7846153846153845,11.238095238095237
2021-07-28,-11.015384615384615,6.47457627118644,-25.943661971830984,-8.21311475409836,4.476923076923077,11.253968253968255
2021-07-29,-10.692307692307692,7.47457627118644,-26.225352112676056,-9.688524590163935,4.615384615384615,11.53968253968254
2021-07-30,-6.984615384615385,14.316666666666666,-26.056338028169016,-2.873015873015873,6.415384615384616,12.064516129032258
2021-07-31,-8.166666666666666,15.868852459016393,-23.6056338028169,-7.0476190476190474,0.890625,11.084745762711865
2021-08-01,-14.276923076923078,8.0,-24.845070422535212,-5.419354838709677,-0.38095238095238093,10.771929824561404
2021-08-02,-7.3125,13.540983606557377,-26.56338028169014,-7.645161290322581,7.092307692307692,10.698412698412698
2021-08-03,-5.276923076923077,15.677966101694915,-24.87323943661972,-6.80327868852459,7.092307692307692,10.063492063492063
2021-08-04,-5.7272727272727275,15.254237288135593,-25.577464788732396,-7.916666666666667,7.861538461538461,10.301587301587302
2021-08-05,-4.7272727272727275,16.1864406779661,-25.732394366197184,-5.868852459016393,8.246153846153845,10.46031746031746
2021-08-06,-1.703125,19.305084745762713,-24.12676056338028,1.7619047619047619,9.184615384615384,11.258064516129032
2021-08-07,-1.878787878787879,23.081967213114755,-23.43661971830986,-7.126984126984127,2.921875,10.59322033898305
2021-08-08,-8.707692307692307,8.542372881355933,-20.732394366197184,-7.483870967741935,2.984126984126984,10.035087719298245
2021-08-09,-6.242424242424242,13.557377049180328,-25.070422535211268,-4.253968253968254,8.953846153846154,10.444444444444445
2021-08-10,-5.923076923076923,12.525423728813559,-24.802816901408452,-5.612903225806452,9.061538461538461,10.079365079365079
2021-08-11,-6.393939393939394,11.11864406779661,-25.619718309859156,-4.838709677419355,9.061538461538461,10.238095238095237
2021-08-12,-8.696969696969697,8.64406779661017,-28.014084507042252,-7.645161290322581,9.076923076923077,10.873015873015873
2021-08-13,-5.878787878787879,14.55,-24.845070422535212,-1.0952380952380953,10.461538461538462,11.419354838709678
2021-08-14,-9.833333333333334,11.672131147540984,-25.309859154929576,-11.619047619047619,1.421875,11.389830508474576
2021-08-15,-21.630769230769232,-1.7,-35.80281690140845,-13.67741935483871,-2.253968253968254,12.68421052631579
2021-08-16,-12.453125,7.295081967213115,-31.774647887323944,-11.774193548387096,8.461538461538462,11.619047619047619
2021-08-17,-12.375,6.9491525423728815,-32.40845070422535,-11.516129032258064,8.384615384615385,11.301587301587302
2021-08-18,-16.734375,2.76271186440678,-37.16901408450704,-14.412698412698413,11.076923076923077,12.65079365079365
2021-08-19,-15.227272727272727,3.830508474576271,-34.943661971830984,-14.11111111111111,10.338461538461539,13.0
2021-08-20,-9.393939393939394,11.666666666666666,-27.830985915492956,-7.492063492063492,12.8,12.32258064516129
2021-08-21,-20.666666666666668,2.9193548387096775,-39.54929577464789,-26.047619047619047,-0.234375,14.457627118644067
2021-08-22,-20.73846153846154,-1.5333333333333334,-32.54929577464789,-18.483870967741936,-0.38095238095238093,12.912280701754385
2021-08-23,-12.43939393939394,6.754098360655738,-30.676056338028168,-9.238095238095237,12.507692307692308,10.873015873015873
2021-08-24,-11.78125,6.067796610169491,-29.929577464788732,-9.870967741935484,12.492307692307692,10.428571428571429
2021-08-25,-13.876923076923077,3.3559322033898304,-33.28169014084507,-10.564516129032258,12.276923076923078,11.476190476190476
2021-08-26,-11.151515151515152,5.322033898305085,-28.816901408450704,-8.126984126984127,12.815384615384616,11.11111111111111
2021-08-27,-10.923076923076923,8.766666666666667,-30.3943661971831,-6.682539682539683,13.738461538461538,12.290322580645162
2021-08-28,-10.636363636363637,10.59016393442623,-28.704225352112676,-18.080645161290324,3.59375,12.033333333333333
2021-08-29,-16.70769230769231,2.25,-26.732394366197184,-14.161290322580646,1.0158730158730158,11.436363636363636
2021-08-30,-10.242424242424242,8.573770491803279,-28.943661971830984,-8.873015873015873,14.430769230769231,10.333333333333334
2021-08-31,-5.907692307692308,12.983050847457626,-26.591549295774648,-5.758064516129032,14.892307692307693,9.428571428571429
2021-09-01,-5.2272727272727275,14.59322033898305,-25.985915492957748,-4.306451612903226,14.307692307692308,9.492063492063492
2021-09-02,-5.742424242424242,16.372881355932204,-26.3943661971831,-5.806451612903226,15.061538461538461,9.698412698412698
2021-09-03,-3.4545454545454546,17.15,-24.154929577464788,0.4444444444444444,15.830769230769231,10.5
2021-09-04,-2.106060606060606,19.327868852459016,-21.52112676056338,-9.222222222222221,5.571428571428571,10.133333333333333
2021-09-05,-14.892307692307693,6.633333333333334,-28.183098591549296,-10.53225806451613,1.3968253968253967,11.666666666666666
2021-09-06,-5.303030303030303,15.049180327868852,-26.746478873239436,-5.238095238095238,15.307692307692308,9.746031746031745
2021-09-07,-1.7692307692307692,17.71186440677966,-22.816901408450704,-2.564516129032258,16.846153846153847,8.444444444444445
2021-09-08,-2.0303030303030303,17.271186440677965,-22.859154929577464,-1.3064516129032258,17.0,8.698412698412698
2021-09-09,-2.393939393939394,18.52542372881356,-22.633802816901408,-2.193548387096774,16.415384615384614,8.825396825396826
2021-09-10,-0.8787878787878788,17.271186440677965,-20.281690140845072,1.9365079365079365,16.93846153846154,9.338709677419354
2021-09-11,-9.590909090909092,12.475409836065573,-32.45070422535211,-14.016129032258064,4.890625,11.813559322033898
2021-09-12,-18.661538461538463,2.3833333333333333,-37.71830985915493,-19.5,-0.5396825396825397,13.771929824561404
2021-09-13,0.06060606060606061,20.166666666666668,-21.183098591549296,-2.7096774193548385,9.692307692307692,9.507936507936508
2021-09-14,6.1692307692307695,28.45762711864407,-15.028169014084508,4.098360655737705,9.23076923076923,7.682539682539683
2021-09-15,10.242424242424242,39.186440677966104,-9.943661971830986,12.9,8.015384615384615,6.619047619047619
2021-09-16,15.590909090909092,54.53448275862069,0.5070422535211268,22.311475409836067,0.5230769230769231,5.888888888888889
2021-09-17,-25.40909090909091,13.254237288135593,-6.014084507042254,-19.03174603174603,-54.784615384615385,17.419354838709676
2021-09-18,-56.878787878787875,-54.016129032258064,-20.12676056338028,-36.225806451612904,-46.046875,11.152542372881356
2021-09-19,-47.378787878787875,-51.833333333333336,-21.788732394366196,-7.129032258064516,-21.063492063492063,8.140350877192983
2021-09-20,-1.6,19.416666666666668,-18.070422535211268,5.258064516129032,8.569230769230769,8.920634920634921
2021-09-21,-3.2615384615384615,14.932203389830509,-20.295774647887324,1.6229508196721312,13.861538461538462,8.761904761904763
2021-09-22,-5.515151515151516,11.627118644067796,-23.507042253521128,-4.0,17.2,9.53968253968254
2021-09-23,-4.7727272727272725,10.288135593220339,-20.985915492957748,-3.8524590163934427,17.06153846153846,9.587301587301587
2021-09-24,-3.8484848484848486,11.64406779661017,-19.070422535211268,-1.5396825396825398,17.092307692307692,9.806451612903226
2021-09-25,-9.863636363636363,8.37704918032787,-26.014084507042252,-15.14516129032258,4.587301587301587,11.133333333333333
2021-09-26,-18.276923076923076,-0.35,-24.943661971830984,-14.274193548387096,2.4761904761904763,11.75438596491228
2021-09-27,-6.757575757575758,9.39344262295082,-22.492957746478872,-7.225806451612903,19.53846153846154,9.301587301587302
2021-09-28,-5.815384615384615,9.033898305084746,-21.3943661971831,-5.950819672131147,20.26153846153846,8.26984126984127
2021-09-29,-8.06060606060606,8.372881355932204,-26.52112676056338,-7.032786885245901,19.93846153846154,8.952380952380953
2021-09-30,-3.5,13.186440677966102,-23.04225352112676,-2.7704918032786887,21.03076923076923,9.031746031746032
2021-10-01,0.36363636363636365,18.389830508474578,-21.366197183098592,1.1587301587301588,19.246153846153845,9.333333333333334
2021-10-02,-0.5,19.639344262295083,-20.056338028169016,-7.285714285714286,6.203125,9.5
2021-10-03,-10.384615384615385,9.25,-22.985915492957748,-5.709677419354839,2.634920634920635,10.614035087719298
2021-10-04,-3.953846153846154,14.819672131147541,-23.549295774647888,-5.222222222222222,20.861538461538462,8.476190476190476
2021-10-05,0.3076923076923077,18.10169491525424,-19.154929577464788,-1.1475409836065573,20.984615384615385,7.492063492063492
2021-10-06,0.3333333333333333,16.796610169491526,-19.338028169014084,0.36065573770491804,22.015384615384615,7.619047619047619
2021-10-07,0.6060606060606061,19.491525423728813,-19.549295774647888,1.2295081967213115,22.246153846153845,7.571428571428571
2021-10-08,3.984848484848485,20.033898305084747,-14.67605633802817,10.936507936507937,20.861538461538462,8.0
2021-10-09,6.515151515151516,25.9,-8.788732394366198,4.934426229508197,6.603174603174603,7.383333333333334
2021-10-10,1.3076923076923077,19.54385964912281,-4.676056338028169,-4.870967741935484,1.2063492063492063,8.385964912280702
2021-10-11,-21.727272727272727,3.389830508474576,-7.338028169014085,-14.8,-56.01538461538462,17.693548387096776
2021-10-12,1.8461538461538463,19.728813559322035,-18.535211267605632,9.049180327868852,22.676923076923078,6.571428571428571
2021-10-13,-2.1818181818181817,14.220338983050848,-23.760563380281692,0.6065573770491803,20.56923076923077,8.65079365079365
2021-10-14,-2.909090909090909,15.88135593220339,-24.08450704225352,-2.278688524590164,23.138461538461538,8.46031746031746
2021-10-15,2.0757575757575757,16.203389830508474,-18.014084507042252,2.4285714285714284,16.523076923076925,9.46774193548387
2021-10-16,-0.8769230769230769,16.229508196721312,-18.901408450704224,-8.714285714285714,8.125,9.666666666666666
2021-10-17,-9.125,7.4,-18.549295774647888,-4.854838709677419,4.2063492063492065,10.385964912280702
2021-10-18,-6.893939393939394,8.967213114754099,-18.422535211267604,-4.612903225806452,20.153846153846153,10.285714285714286
2021-10-19,-1.1076923076923078,14.627118644067796,-17.211267605633804,-1.6721311475409837,23.307692307692307,7.333333333333333
2021-10-20,-2.6818181818181817,14.05084745762712,-21.676056338028168,-0.45901639344262296,23.56923076923077,7.984126984126984
2021-10-21,-1.7727272727272727,13.389830508474576,-19.732394366197184,-1.180327868852459,23.83076923076923,8.142857142857142
2021-10-22,0.3181818181818182,15.627118644067796,-18.535211267605632,3.7301587301587302,24.0,8.435483870967742
2021-10-23,-2.6666666666666665,14.885245901639344,-19.788732394366196,-8.920634920634921,8.09375,9.491525423728813
2021-10-24,-16.0,2.8666666666666667,-25.91549295774648,-10.403225806451612,3.0476190476190474,11.10909090909091
2021-10-25,-4.681818181818182,12.62295081967213,-21.64788732394366,-1.8225806451612903,24.553846153846155,8.142857142857142
2021-10-26,-1.5846153846153845,13.711864406779661,-19.267605633802816,-0.5245901639344263,25.476923076923075,7.444444444444445
2021-10-27,-1.3636363636363635,13.542372881355933,-18.169014084507044,2.0,25.692307692307693,7.349206349206349
2021-10-28,0.696969696969697,15.372881355932204,-17.12676056338028,4.262295081967213,25.107692307692307,7.222222222222222
2021-10-29,8.454545454545455,27.152542372881356,-12.338028169014084,13.516129032258064,23.09375,6.984126984126984
2021-10-30,12.76923076923077,33.898305084745765,-4.154929577464789,11.737704918032787,8.140625,5.916666666666667
2021-10-31,13.953846153846154,37.719298245614034,9.915492957746478,5.483870967741935,8.34920634920635,5.105263157894737
2021-11-01,-24.78787878787879,3.6333333333333333,-6.028169014084507,-12.868852459016393,-58.707692307692305,16.080645161290324
2021-11-02,3.353846153846154,24.372881355932204,-16.169014084507044,12.229508196721312,24.107692307692307,5.857142857142857
2021-11-03,-0.12121212121212122,20.16949152542373,-22.12676056338028,3.459016393442623,24.692307692307693,7.809523809523809
2021-11-04,2.8333333333333335,20.423728813559322,-18.591549295774648,2.661290322580645,25.353846153846153,7.444444444444445
2021-11-05,7.96969696969697,24.88135593220339,-12.085714285714285,8.476190476190476,25.446153846153845,7.258064516129032
2021-11-06,5.7846153846153845,25.0,-12.746478873239436,-1.3492063492063493,9.875,7.95
2021-11-07,-3.859375,14.610169491525424,-16.732394366197184,-2.4516129032258065,5.031746031746032,9.701754385964913
2021-11-08,3.1846153846153844,20.7,-15.67605633802817,2.870967741935484,26.138461538461538,7.031746031746032
2021-11-09,4.90625,22.016949152542374,-14.845070422535212,4.467741935483871,26.76923076923077,6.317460317460317
2021-11-10,3.712121212121212,20.949152542372882,-17.08450704225352,5.344262295081967,26.307692307692307,6.7936507936507935
2021-11-11,1.4307692307692308,20.050847457627118,-18.43661971830986,3.4918032786885247,26.246153846153845,7.222222222222222
2021-11-12,4.681818181818182,18.88135593220339,-13.154929577464788,8.428571428571429,25.375,7.693548387096774
2021-11-13,2.1384615384615384,19.3,-14.338028169014084,-1.6935483870967742,8.15625,8.483333333333333
2021-11-14,-9.0,9.067796610169491,-21.154929577464788,-2.838709677419355,3.253968253968254,10.368421052631579
2021-11-15,1.0615384615384615,17.633333333333333,-17.6056338028169,4.806451612903226,25.4,7.4603174603174605
2021-11-16,1.5625,21.47457627118644,-18.704225352112676,3.9836065573770494,26.8,6.507936507936508
2021-11-17,0.9545454545454546,16.35593220338983,-17.323943661971832,6.209677419354839,26.153846153846153,7.0476190476190474
2021-11-18,1.7878787878787878,16.508474576271187,-15.366197183098592,5.67741935483871,24.753846153846155,7.142857142857143
2021-11-19,4.378787878787879,19.915254237288135,-14.704225352112676,5.158730158730159,19.584615384615386,8.080645161290322
2021-11-20,-1.8181818181818181,18.934426229508198,-19.408450704225352,-5.080645161290323,8.59375,8.883333333333333
2021-11-21,-17.15625,3.830508474576271,-3.7746478873239435,7.016129032258065,3.4761904761904763,7.5964912280701755
2021-11-22,-0.3484848484848485,17.770491803278688,-18.859154929577464,3.8253968253968256,19.16923076923077,8.333333333333334
2021-11-23,0.7384615384615385,17.050847457627118,-18.3943661971831,4.0,25.630769230769232,6.825396825396825
2021-11-24,-0.36363636363636365,15.576271186440678,-19.985915492957748,3.5161290322580645,27.03076923076923,7.222222222222222
2021-11-25,0.8787878787878788,14.94915254237288,-15.098591549295774,4.295081967213115,26.553846153846155,7.063492063492063
2021-11-26,3.0454545454545454,17.71186440677966,-13.183098591549296,10.301587301587302,25.76923076923077,7.476190476190476
2021-11-27,0.9538461538461539,18.42622950819672,-11.971830985915492,-1.7936507936507937,9.453125,7.683333333333334
2021-11-28,-7.661538461538462,10.35,-18.774647887323944,0.43548387096774194,4.4603174603174605,9.157894736842104
2021-11-29,0.9696969696969697,16.266666666666666,-15.857142857142858,4.741935483870968,27.50769230769231,7.015873015873016
2021-11-30,7.6461538461538465,24.389830508474578,-13.352112676056338,7.114754098360656,28.630769230769232,5.428571428571429
2021-12-01,6.712121212121212,25.52542372881356,-15.112676056338028,7.573770491803279,27.276923076923076,5.968253968253968
2021-12-02,7.96969696969697,24.949152542372882,-14.985915492957746,7.081967213114754,26.93846153846154,6.0476190476190474
2021-12-03,11.454545454545455,27.593220338983052,-8.154929577464788,14.412698412698413,26.8125,5.857142857142857
2021-12-04,8.338461538461539,25.983333333333334,-7.183098591549296,5.190476190476191,11.203125,6.35
2021-12-05,-0.6615384615384615,19.694915254237287,-12.19718309859155,5.903225806451613,8.222222222222221,7.56140350877193
2021-12-06,10.384615384615385,26.633333333333333,-8.845070422535212,10.920634920634921,23.56923076923077,5.650793650793651
2021-12-07,19.092307692307692,35.86440677966102,-4.857142857142857,15.59016393442623,26.092307692307692,2.5714285714285716
2021-12-08,-6.7727272727272725,18.93220338983051,-5.23943661971831,-8.306451612903226,-44.738461538461536,15.920634920634921
2021-12-09,15.666666666666666,29.23728813559322,-6.084507042253521,14.721311475409836,27.83076923076923,4.619047619047619
2021-12-10,15.590909090909092,28.11864406779661,-5.492957746478873,15.222222222222221,27.5,5.698412698412699
2021-12-11,10.4,24.672131147540984,-10.098591549295774,6.841269841269841,17.8125,6.9
2021-12-12,2.707692307692308,15.533333333333333,-14.253521126760564,8.483870967741936,15.222222222222221,8.543859649122806
2021-12-13,12.615384615384615,24.583333333333332,-8.647887323943662,11.629032258064516,28.723076923076924,5.333333333333333
2021-12-14,13.907692307692308,25.83050847457627,-6.394366197183099,13.258064516129032,29.29230769230769,4.428571428571429
2021-12-15,16.439393939393938,28.0,-5.211267605633803,14.508196721311476,29.26153846153846,4.0476190476190474
2021-12-16,16.96923076923077,26.949152542372882,-3.1690140845070425,14.01639344262295,28.215384615384615,4.095238095238095
2021-12-17,15.681818181818182,27.220338983050848,-3.3661971830985915,13.396825396825397,25.846153846153847,5.2063492063492065
2021-12-18,12.046153846153846,27.60655737704918,-6.985915492957746,10.516129032258064,21.96875,4.65
2021-12-19,-3.859375,16.88135593220339,11.028169014084508,21.193548387096776,17.03174603174603,6.43859649122807
2021-12-20,21.863636363636363,33.63333333333333,-3.7183098591549295,14.180327868852459,24.276923076923076,4.396825396825397
2021-12-21,27.338461538461537,40.672413793103445,0.676056338028169,18.774193548387096,29.16923076923077,2.4285714285714284
2021-12-22,28.09090909090909,45.327586206896555,4.253521126760563,20.65573770491803,29.0,2.142857142857143
2021-12-23,32.21212121212121,56.775862068965516,6.605633802816901,28.885245901639344,27.784615384615385,1.746031746031746
2021-12-24,9.107692307692307,52.932203389830505,-8.76056338028169,3.4126984126984126,3.6,9.53225806451613
2021-12-25,-59.28787878787879,-60.016129032258064,-23.47887323943662,-40.36507936507937,-47.734375,12.316666666666666
2021-12-26,-12.046875,8.566666666666666,-17.901408450704224,-2.338709677419355,3.4761904761904763,7.56140350877193
2021-12-27,6.318181818181818,21.9,-12.338028169014084,4.306451612903226,22.015384615384615,6.73015873015873
2021-12-28,10.430769230769231,27.305084745762713,-8.464788732394366,8.612903225806452,23.646153846153847,5.26984126984127
2021-12-29,12.181818181818182,34.224137931034484,-11.633802816901408,12.573770491803279,23.307692307692307,5.301587301587301
2021-12-30,22.727272727272727,55.1551724137931,-3.5492957746478875,25.147540983606557,21.876923076923077,3.634920634920635
2021-12-31,3.393939393939394,55.54237288135593,-5.154929577464789,10.365079365079366,-5.938461538461539,9.53225806451613
2022-01-01,-58.84848484848485,-61.354838709677416,-20.309859154929576,-35.96774193548387,-51.89230769230769,10.883333333333333
2022-01-02,-11.21875,11.568965517241379,-15.19718309859155,9.78688524590164,-3.1904761904761907,7.508771929824562
2022-01-03,5.938461538461539,25.6,-8.549295774647888,12.433333333333334,10.36923076923077,8.238095238095237
2022-01-04,8.84375,27.576271186440678,-3.492957746478873,15.283333333333333,13.615384615384615,6.825396825396825
2022-01-05,9.138461538461538,27.152542372881356,-1.4647887323943662,16.016393442622952,14.123076923076923,6.698412698412699
2022-01-06,8.863636363636363,26.220338983050848,0.5492957746478874,15.39344262295082,13.507692307692308,6.698412698412699
2022-01-07,7.166666666666667,23.915254237288135,1.267605633802817,17.365079365079364,14.553846153846154,7.507936507936508
2022-01-08,2.09375,19.76271186440678,-0.5285714285714286,9.709677419354838,10.21875,6.95
2022-01-09,-5.3538461538461535,12.847457627118644,-5.742857142857143,8.5,7.444444444444445,7.298245614035087
2022-01-10,7.676923076923077,24.95,1.9285714285714286,13.728813559322035,11.169230769230769,6.761904761904762
2022-01-11,8.703125,24.847457627118644,3.4347826086956523,16.85,11.723076923076922,6.031746031746032
2022-01-12,7.181818181818182,23.661016949152543,3.1142857142857143,15.084745762711865,11.276923076923078,6.619047619047619
2022-01-13,7.0606060606060606,22.915254237288135,3.157142857142857,16.901639344262296,10.338461538461539,7.0476190476190474
2022-01-14,7.0606060606060606,24.694915254237287,4.642857142857143,21.428571428571427,11.723076923076922,7.5
2022-01-15,-0.35384615384615387,18.796610169491526,-1.8857142857142857,14.37704918032787,8.875,6.916666666666667
2022-01-16,-5.0,12.879310344827585,-5.914285714285715,12.53225806451613,7.365079365079365,7.578947368421052
2022-01-17,8.166666666666666,27.1,6.147058823529412,20.183333333333334,8.03076923076923,7.126984126984127
2022-01-18,10.484375,27.11864406779661,8.318840579710145,18.55,8.461538461538462,6.666666666666667
2022-01-19,11.045454545454545,26.949152542372882,7.898550724637682,17.966666666666665,8.323076923076924,7.015873015873016
2022-01-20,9.924242424242424,25.83050847457627,8.057142857142857,17.166666666666668,7.984615384615385,7.682539682539683
2022-01-21,8.621212121212121,26.322033898305083,8.257142857142858,21.61904761904762,9.63076923076923,8.629032258064516
2022-01-22,0.4307692307692308,18.74576271186441,-0.6571428571428571,9.612903225806452,8.21875,8.533333333333333
2022-01-23,-5.076923076923077,12.482758620689655,-3.7285714285714286,10.112903225806452,7.063492063492063,7.912280701754386
2022-01-24,10.138461538461538,27.033333333333335,8.642857142857142,18.983333333333334,7.138461538461539,7.920634920634921
2022-01-25,10.646153846153846,27.16949152542373,7.782608695652174,18.616666666666667,6.892307692307693,7.2063492063492065
2022-01-26,9.075757575757576,24.915254237288135,7.614285714285714,16.633333333333333,6.123076923076923,7.507936507936508
2022-01-27,6.5606060606060606,26.694915254237287,5.3,15.262295081967213,6.3076923076923075,7.904761904761905
2022-01-28,8.090909090909092,23.966101694915253,9.028571428571428,17.793650793650794,8.076923076923077,9.0
2022-01-29,4.461538461538462,23.16949152542373,3.2142857142857144,11.5,9.0625,7.7
2022-01-30,-0.9076923076923077,17.35593220338983,0.34285714285714286,14.806451612903226,8.825396825396826,7.473684210526316
