date,retail_and_recreation_percent_change_from_baseline_Dominican Republic,grocery_and_pharmacy_percent_change_from_baseline_Dominican Republic,parks_percent_change_from_baseline_Dominican Republic,transit_stations_percent_change_from_baseline_Dominican Republic,workplaces_percent_change_from_baseline_Dominican Republic,residential_percent_change_from_baseline_Dominican Republic
2021-07-08,-0.2631578947368421,28.94736842105263,-11.73913043478261,0.18181818181818182,-31.258064516129032,-2.772727272727273
2021-07-09,-2.9523809523809526,30.68421052631579,-9.92,1.7272727272727273,-27.566666666666666,-3.6818181818181817
2021-07-10,-9.956521739130435,20.473684210526315,-15.88,-5.75,-26.7,-3.0625
2021-07-11,-17.333333333333332,16.666666666666668,-13.884615384615385,-11.8,-30.535714285714285,-2.2857142857142856
2021-07-12,-3.3157894736842106,27.68421052631579,-21.652173913043477,-1.0,-31.032258064516128,-2.5454545454545454
2021-07-13,-0.5555555555555556,29.210526315789473,-12.409090909090908,5.7272727272727275,-29.483870967741936,-4.136363636363637
2021-07-14,-1.8888888888888888,27.666666666666668,-14.727272727272727,3.090909090909091,-30.806451612903224,-2.909090909090909
2021-07-15,2.263157894736842,33.388888888888886,-13.391304347826088,4.363636363636363,-29.64516129032258,-3.4545454545454546
2021-07-16,5.8,38.05263157894737,-6.2,6.0,-26.466666666666665,-4.681818181818182
2021-07-17,-1.6363636363636365,30.63157894736842,-6.84,2.4166666666666665,-24.8,-5.0625
2021-07-18,-8.428571428571429,28.75,-4.730769230769231,-5.0,-27.642857142857142,-3.857142857142857
2021-07-19,5.111111111111111,37.44444444444444,-11.681818181818182,4.1,-28.774193548387096,-5.090909090909091
2021-07-20,5.111111111111111,36.888888888888886,-8.090909090909092,10.7,-29.193548387096776,-5.2727272727272725
2021-07-21,4.277777777777778,34.72222222222222,-7.545454545454546,9.090909090909092,-30.0,-4.2727272727272725
2021-07-22,4.578947368421052,34.111111111111114,-7.695652173913044,6.909090909090909,-29.35483870967742,-4.181818181818182
2021-07-23,6.15,37.94444444444444,-5.12,4.4,-26.806451612903224,-4.681818181818182
2021-07-24,4.090909090909091,38.421052631578945,-4.68,6.818181818181818,-23.8,-5.75
2021-07-25,2.0,37.88235294117647,3.6153846153846154,0.7,-25.642857142857142,-6.428571428571429
2021-07-26,3.7222222222222223,34.05555555555556,-11.727272727272727,5.363636363636363,-29.451612903225808,-4.954545454545454
2021-07-27,5.833333333333333,37.333333333333336,-6.318181818181818,7.8,-28.548387096774192,-4.954545454545454
2021-07-28,1.6666666666666667,31.61111111111111,-11.590909090909092,5.454545454545454,-30.258064516129032,-4.181818181818182
2021-07-29,3.3684210526315788,33.94444444444444,-10.5,5.0,-29.806451612903224,-3.727272727272727
2021-07-30,7.75,38.21052631578947,-4.458333333333333,4.9,-28.032258064516128,-4.454545454545454
2021-07-31,1.0,33.36842105263158,-7.16,3.8333333333333335,-24.466666666666665,-5.5
2021-08-01,-2.0,31.705882352941178,4.346153846153846,-1.3,-27.321428571428573,-6.285714285714286
2021-08-02,8.38888888888889,42.111111111111114,-9.545454545454545,8.0,-31.06451612903226,-5.2727272727272725
2021-08-03,7.722222222222222,40.833333333333336,-8.727272727272727,12.9,-31.387096774193548,-4.7727272727272725
2021-08-04,5.666666666666667,36.611111111111114,-7.636363636363637,9.0,-31.806451612903224,-4.136363636363637
2021-08-05,5.368421052631579,34.388888888888886,-7.260869565217392,8.727272727272727,-31.451612903225808,-3.727272727272727
2021-08-06,4.85,38.0,-5.04,5.818181818181818,-29.64516129032258,-5.363636363636363
2021-08-07,-1.2272727272727273,28.57894736842105,-6.28,2.5833333333333335,-24.166666666666668,-7.529411764705882
2021-08-08,-5.333333333333333,26.88235294117647,0.19230769230769232,-4.6,-26.928571428571427,-5.142857142857143
2021-08-09,4.111111111111111,36.888888888888886,-13.73913043478261,4.909090909090909,-30.677419354838708,-4.045454545454546
2021-08-10,6.777777777777778,37.833333333333336,-9.818181818181818,11.7,-30.35483870967742,-4.636363636363637
2021-08-11,-16.428571428571427,10.944444444444445,-32.333333333333336,-7.181818181818182,-37.87096774193548,1.9090909090909092
2021-08-12,-5.7368421052631575,23.666666666666668,-22.391304347826086,-8.727272727272727,-36.12903225806452,0.8095238095238095
2021-08-13,6.15,34.36842105263158,-7.68,5.909090909090909,-29.193548387096776,-3.9545454545454546
2021-08-14,7.318181818181818,38.473684210526315,-1.28,9.454545454545455,-23.466666666666665,-5.6875
2021-08-15,-0.9,35.64705882352941,1.2307692307692308,-3.8,-26.035714285714285,-4.357142857142857
2021-08-16,-29.238095238095237,-4.3,-38.16,-29.454545454545453,-67.2258064516129,12.294117647058824
2021-08-17,9.5,44.77777777777778,-11.045454545454545,14.7,-30.451612903225808,-4.681818181818182
2021-08-18,7.0,38.166666666666664,-8.045454545454545,12.181818181818182,-30.096774193548388,-4.045454545454546
2021-08-19,7.421052631578948,34.611111111111114,-7.818181818181818,7.1,-29.548387096774192,-3.9545454545454546
2021-08-20,3.761904761904762,31.77777777777778,-12.4,5.818181818181818,-28.93548387096774,-3.3181818181818183
2021-08-21,1.4545454545454546,29.57894736842105,-8.0,0.16666666666666666,-22.333333333333332,-4.875
2021-08-22,-5.45,26.705882352941178,-3.5384615384615383,-3.5,-25.40740740740741,-3.857142857142857
2021-08-23,7.5,37.22222222222222,-11.173913043478262,5.090909090909091,-29.70967741935484,-5.136363636363637
2021-08-24,8.0,37.55555555555556,-9.454545454545455,8.8,-29.903225806451612,-5.090909090909091
2021-08-25,7.111111111111111,37.55555555555556,-8.727272727272727,8.727272727272727,-30.580645161290324,-4.454545454545454
2021-08-26,7.722222222222222,38.22222222222222,-8.454545454545455,9.454545454545455,-30.129032258064516,-4.545454545454546
2021-08-27,8.15,38.166666666666664,-4.96,5.5,-27.633333333333333,-4.5
2021-08-28,4.2272727272727275,32.36842105263158,-3.88,4.166666666666667,-22.833333333333332,-5.3125
2021-08-29,-2.15,28.823529411764707,3.576923076923077,0.1,-25.785714285714285,-5.214285714285714
2021-08-30,9.61111111111111,43.05555555555556,-11.363636363636363,8.727272727272727,-29.64516129032258,-5.863636363636363
2021-08-31,9.944444444444445,44.888888888888886,-9.954545454545455,13.5,-29.096774193548388,-5.681818181818182
2021-09-01,8.88888888888889,40.55555555555556,-10.863636363636363,12.363636363636363,-29.612903225806452,-4.954545454545454
2021-09-02,6.684210526315789,35.36842105263158,-12.0,6.818181818181818,-28.29032258064516,-4.5
2021-09-03,6.894736842105263,35.421052631578945,-9.72,7.7272727272727275,-26.066666666666666,-5.181818181818182
2021-09-04,2.739130434782609,30.94736842105263,-8.64,3.0,-23.066666666666666,-5.1875
2021-09-05,-2.95,29.11764705882353,0.5,-2.9,-24.964285714285715,-5.0
2021-09-06,7.388888888888889,38.111111111111114,-14.565217391304348,6.2727272727272725,-27.451612903225808,-5.7272727272727275
2021-09-07,6.555555555555555,35.833333333333336,-12.227272727272727,9.363636363636363,-26.838709677419356,-5.7272727272727275
2021-09-08,3.5,32.22222222222222,-13.217391304347826,5.181818181818182,-28.774193548387096,-4.636363636363637
2021-09-09,3.7222222222222223,28.61111111111111,-12.652173913043478,5.909090909090909,-27.516129032258064,-5.0
2021-09-10,3.65,28.157894736842106,-11.04,0.5454545454545454,-25.29032258064516,-5.318181818181818
2021-09-11,-0.5,27.05263157894737,-13.64,-4.0,-22.666666666666668,-4.1875
2021-09-12,-10.333333333333334,21.11111111111111,-13.384615384615385,-7.454545454545454,-26.428571428571427,-2.7142857142857144
2021-09-13,3.5555555555555554,28.842105263157894,-17.652173913043477,0.18181818181818182,-27.161290322580644,-5.181818181818182
2021-09-14,3.111111111111111,30.473684210526315,-17.47826086956522,5.2727272727272725,-27.516129032258064,-5.136363636363637
2021-09-15,2.4444444444444446,34.72222222222222,-17.695652173913043,3.090909090909091,-28.774193548387096,-4.863636363636363
2021-09-16,6.2631578947368425,38.55555555555556,-15.434782608695652,7.7272727272727275,-28.516129032258064,-5.090909090909091
2021-09-17,8.75,37.1578947368421,-11.68,4.7272727272727275,-25.633333333333333,-5.590909090909091
2021-09-18,4.909090909090909,34.55,-8.88,1.75,-22.733333333333334,-5.4375
2021-09-19,-3.65,32.05882352941177,-5.423076923076923,-3.0,-25.607142857142858,-3.9285714285714284
2021-09-20,5.944444444444445,36.473684210526315,-18.869565217391305,4.181818181818182,-26.70967741935484,-6.590909090909091
2021-09-21,5.388888888888889,35.05263157894737,-16.043478260869566,5.454545454545454,-25.322580645161292,-5.7272727272727275
2021-09-22,4.315789473684211,34.888888888888886,-14.434782608695652,2.6363636363636362,-24.838709677419356,-4.909090909090909
2021-09-23,9.555555555555555,36.578947368421055,-10.434782608695652,13.181818181818182,-25.387096774193548,-6.090909090909091
2021-09-24,1.4210526315789473,24.31578947368421,7.826086956521739,-12.090909090909092,-56.645161290322584,3.238095238095238
2021-09-25,5.818181818181818,31.31578947368421,-0.08,-4.0,-26.633333333333333,-3.875
2021-09-26,-3.0,25.647058823529413,-3.6538461538461537,-3.6,-26.857142857142858,-4.428571428571429
2021-09-27,4.944444444444445,34.05263157894737,-18.833333333333332,2.3636363636363638,-24.161290322580644,-6.363636363636363
2021-09-28,3.0,31.63157894736842,-15.869565217391305,5.181818181818182,-24.838709677419356,-6.045454545454546
2021-09-29,2.1666666666666665,29.61111111111111,-16.130434782608695,3.5454545454545454,-25.612903225806452,-4.954545454545454
2021-09-30,4.631578947368421,34.77777777777778,-17.217391304347824,4.0,-24.29032258064516,-5.0
2021-10-01,5.95,35.8421052631579,-16.28,4.636363636363637,-22.133333333333333,-5.409090909090909
2021-10-02,2.227272727272727,33.68421052631579,-14.2,-0.75,-23.066666666666666,-4.5
2021-10-03,-8.333333333333334,25.875,-16.615384615384617,-7.818181818181818,-28.035714285714285,-1.5714285714285714
2021-10-04,0.8888888888888888,31.05263157894737,-24.4,-1.9090909090909092,-25.322580645161292,-4.863636363636363
2021-10-05,3.388888888888889,32.94736842105263,-18.17391304347826,6.181818181818182,-24.548387096774192,-5.2727272727272725
2021-10-06,1.368421052631579,27.894736842105264,-19.695652173913043,0.8181818181818182,-24.806451612903224,-4.2272727272727275
2021-10-07,3.1052631578947367,27.57894736842105,-16.391304347826086,3.909090909090909,-24.419354838709676,-4.2272727272727275
2021-10-08,3.3,28.263157894736842,-13.96,-0.9090909090909091,-22.233333333333334,-4.954545454545454
2021-10-09,0.0,26.31578947368421,-14.0,-5.166666666666667,-23.033333333333335,-3.75
2021-10-10,-6.380952380952381,25.25,-9.192307692307692,-9.454545454545455,-25.392857142857142,-3.2857142857142856
2021-10-11,1.5,27.736842105263158,-21.76,-1.1818181818181819,-23.161290322580644,-4.7272727272727275
2021-10-12,-0.9473684210526315,23.736842105263158,-23.291666666666668,-0.8181818181818182,-23.161290322580644,-4.136363636363637
2021-10-13,0.5555555555555556,29.055555555555557,-18.52173913043478,1.4545454545454546,-28.838709677419356,-3.0
2021-10-14,2.0,27.526315789473685,-17.782608695652176,0.45454545454545453,-23.870967741935484,-4.363636363636363
2021-10-15,5.35,34.73684210526316,-14.6,0.6363636363636364,-20.566666666666666,-4.818181818181818
2021-10-16,2.6818181818181817,33.68421052631579,-14.8,-2.1666666666666665,-23.333333333333332,-3.9375
2021-10-17,-5.238095238095238,29.941176470588236,-11.076923076923077,-1.0909090909090908,-27.25,-3.142857142857143
2021-10-18,3.9444444444444446,37.27777777777778,-18.130434782608695,4.909090909090909,-22.806451612903224,-5.681818181818182
2021-10-19,4.526315789473684,34.21052631578947,-17.304347826086957,4.636363636363637,-22.903225806451612,-5.318181818181818
2021-10-20,2.210526315789474,31.555555555555557,-17.782608695652176,5.090909090909091,-23.64516129032258,-4.2727272727272725
2021-10-21,3.210526315789474,29.157894736842106,-15.91304347826087,3.909090909090909,-22.967741935483872,-4.545454545454546
2021-10-22,4.7,30.789473684210527,-13.2,1.0909090909090908,-20.333333333333332,-5.2272727272727275
2021-10-23,2.727272727272727,29.894736842105264,-11.96,-2.25,-23.333333333333332,-4.1875
2021-10-24,-4.0,26.294117647058822,-7.8076923076923075,-3.4545454545454546,-26.428571428571427,-3.142857142857143
2021-10-25,4.944444444444445,35.111111111111114,-18.695652173913043,3.1818181818181817,-22.225806451612904,-5.681818181818182
2021-10-26,6.111111111111111,33.26315789473684,-15.272727272727273,7.0,-21.29032258064516,-5.636363636363637
2021-10-27,3.7777777777777777,32.27777777777778,-13.565217391304348,5.363636363636363,-22.903225806451612,-5.045454545454546
2021-10-28,4.7894736842105265,30.31578947368421,-13.217391304347826,7.181818181818182,-22.0,-4.909090909090909
2021-10-29,6.7894736842105265,34.36842105263158,-10.84,4.818181818181818,-19.333333333333332,-5.7272727272727275
2021-10-30,6.954545454545454,35.21052631578947,-9.16,2.5833333333333335,-22.533333333333335,-5.0625
2021-10-31,-0.5,32.1764705882353,-2.1153846153846154,1.2727272727272727,-27.571428571428573,-4.5
2021-11-01,8.722222222222221,41.666666666666664,-14.956521739130435,9.0,-22.161290322580644,-6.5
2021-11-02,8.333333333333334,36.78947368421053,-13.363636363636363,12.363636363636363,-21.451612903225808,-6.090909090909091
2021-11-03,4.666666666666667,34.333333333333336,-14.565217391304348,8.909090909090908,-22.29032258064516,-4.681818181818182
2021-11-04,4.2105263157894735,30.63157894736842,-15.695652173913043,8.727272727272727,-21.580645161290324,-4.818181818181818
2021-11-05,8.4,35.578947368421055,-9.24,8.545454545454545,-27.032258064516128,-4.363636363636363
2021-11-06,-0.3181818181818182,23.63157894736842,-3.44,-6.333333333333333,-38.166666666666664,-1.4375
2021-11-07,-3.3333333333333335,26.647058823529413,-5.230769230769231,-0.5454545454545454,-27.642857142857142,-3.5714285714285716
2021-11-08,7.277777777777778,35.31578947368421,-15.652173913043478,5.7272727272727275,-20.419354838709676,-6.045454545454546
2021-11-09,6.277777777777778,32.8421052631579,-14.347826086956522,8.636363636363637,-19.612903225806452,-5.681818181818182
2021-11-10,4.166666666666667,31.0,-15.565217391304348,8.454545454545455,-21.193548387096776,-4.409090909090909
2021-11-11,3.888888888888889,30.0,-15.0,7.7272727272727275,-21.548387096774192,-3.8636363636363638
2021-11-12,5.55,29.263157894736842,-12.8,2.5833333333333335,-18.8,-4.2272727272727275
2021-11-13,2.1818181818181817,27.2,-14.24,2.5833333333333335,-23.233333333333334,-3.0625
2021-11-14,-5.095238095238095,25.470588235294116,-10.961538461538462,-1.2727272727272727,-26.75,-2.357142857142857
2021-11-15,6.222222222222222,37.05555555555556,-16.041666666666668,8.181818181818182,-21.096774193548388,-5.0
2021-11-16,10.833333333333334,43.888888888888886,-12.181818181818182,15.545454545454545,-20.29032258064516,-5.454545454545454
2021-11-17,8.222222222222221,38.55555555555556,-12.652173913043478,9.636363636363637,-20.483870967741936,-5.0
2021-11-18,8.055555555555555,38.166666666666664,-12.347826086956522,12.545454545454545,-20.322580645161292,-4.909090909090909
2021-11-19,8.7,38.833333333333336,-10.52,9.818181818181818,-18.2,-5.136363636363637
2021-11-20,5.7272727272727275,33.05,-8.92,3.6666666666666665,-22.266666666666666,-4.0625
2021-11-21,-1.35,29.352941176470587,-5.615384615384615,3.272727272727273,-26.0,-3.0
2021-11-22,8.0,38.05555555555556,-14.73913043478261,9.363636363636363,-18.64516129032258,-5.363636363636363
2021-11-23,6.315789473684211,33.63157894736842,-13.304347826086957,15.090909090909092,-18.612903225806452,-5.045454545454546
2021-11-24,7.333333333333333,35.44444444444444,-13.954545454545455,12.090909090909092,-20.096774193548388,-4.454545454545454
2021-11-25,4.105263157894737,32.26315789473684,-17.833333333333332,10.454545454545455,-20.741935483870968,-3.5454545454545454
2021-11-26,11.31578947368421,41.21052631578947,-9.88,7.454545454545454,-18.7,-5.181818181818182
2021-11-27,8.318181818181818,37.78947368421053,-6.52,7.5,-21.0,-4.5
2021-11-28,0.5,34.0,-3.1153846153846154,8.545454545454545,-23.857142857142858,-3.5
2021-11-29,9.11111111111111,43.05555555555556,-12.130434782608695,10.909090909090908,-17.838709677419356,-6.2727272727272725
2021-11-30,10.166666666666666,46.27777777777778,-12.954545454545455,16.545454545454547,-17.967741935483872,-6.590909090909091
2021-12-01,11.166666666666666,47.22222222222222,-8.954545454545455,18.90909090909091,-19.0,-6.2272727272727275
2021-12-02,11.052631578947368,44.44444444444444,-9.043478260869565,12.909090909090908,-18.161290322580644,-5.363636363636363
2021-12-03,10.9,42.388888888888886,-6.84,12.363636363636363,-16.9,-5.636363636363637
2021-12-04,6.0,37.578947368421055,-9.2,7.333333333333333,-21.9,-3.875
2021-12-05,-0.55,36.0,-3.730769230769231,9.909090909090908,-24.107142857142858,-2.9285714285714284
2021-12-06,11.38888888888889,45.22222222222222,-11.130434782608695,12.545454545454545,-17.29032258064516,-6.136363636363637
2021-12-07,12.722222222222221,45.833333333333336,-10.818181818181818,16.90909090909091,-14.96774193548387,-6.0
2021-12-08,14.055555555555555,45.94444444444444,-8.08695652173913,16.818181818181817,-16.0,-5.2272727272727275
2021-12-09,12.88888888888889,43.05882352941177,-10.217391304347826,15.0,-13.290322580645162,-5.681818181818182
2021-12-10,12.894736842105264,46.0,-7.8,13.545454545454545,-12.866666666666667,-6.045454545454546
2021-12-11,11.0,40.26315789473684,-8.92,11.416666666666666,-16.866666666666667,-4.9375
2021-12-12,3.3,39.88235294117647,-5.269230769230769,9.454545454545455,-18.035714285714285,-3.857142857142857
2021-12-13,11.944444444444445,47.388888888888886,-16.391304347826086,13.090909090909092,-14.161290322580646,-5.7272727272727275
2021-12-14,15.222222222222221,52.27777777777778,-11.652173913043478,20.818181818181817,-13.516129032258064,-6.045454545454546
2021-12-15,17.72222222222222,54.611111111111114,-8.73913043478261,21.454545454545453,-16.483870967741936,-5.818181818181818
2021-12-16,21.38888888888889,58.388888888888886,-5.260869565217392,24.0,-19.225806451612904,-5.818181818181818
2021-12-17,20.31578947368421,54.833333333333336,-2.3333333333333335,24.272727272727273,-20.066666666666666,-5.636363636363637
2021-12-18,14.954545454545455,49.526315789473685,-5.64,24.545454545454547,-17.566666666666666,-5.75
2021-12-19,10.95,55.625,-0.15384615384615385,26.818181818181817,-16.392857142857142,-5.285714285714286
2021-12-20,25.88888888888889,66.77777777777777,-2.1739130434782608,26.272727272727273,-27.483870967741936,-5.5
2021-12-21,27.72222222222222,69.4375,0.6666666666666666,36.0,-27.032258064516128,-5.454545454545454
2021-12-22,30.529411764705884,75.6875,5.2272727272727275,35.18181818181818,-29.612903225806452,-5.7272727272727275
2021-12-23,34.294117647058826,89.1875,5.095238095238095,42.6,-33.0,-5.7272727272727275
2021-12-24,22.11111111111111,81.0625,9.681818181818182,16.6,-46.25806451612903,-3.6363636363636362
2021-12-25,-1.0909090909090908,7.578947368421052,16.434782608695652,-9.384615384615385,-55.666666666666664,2.25
2021-12-26,7.2,46.5,11.92,18.90909090909091,-24.714285714285715,-3.7142857142857144
2021-12-27,23.666666666666668,64.1875,1.5,17.90909090909091,-32.61290322580645,-2.6818181818181817
2021-12-28,20.333333333333332,60.9375,0.2857142857142857,22.272727272727273,-32.225806451612904,-2.272727272727273
2021-12-29,21.61111111111111,61.529411764705884,3.3333333333333335,22.818181818181817,-34.096774193548384,-1.0909090909090908
2021-12-30,30.823529411764707,75.75,11.571428571428571,29.9,-35.0,-2.0
2021-12-31,24.88235294117647,82.375,26.476190476190474,19.5,-43.13333333333333,-1.7272727272727273
2022-01-01,2.590909090909091,4.421052631578948,32.333333333333336,-14.23076923076923,-59.266666666666666,2.9375
2022-01-02,4.6,45.125,12.153846153846153,10.545454545454545,-29.607142857142858,-0.8571428571428571
2022-01-03,14.944444444444445,62.125,-1.0454545454545454,9.454545454545455,-34.87096774193548,0.18181818181818182
2022-01-04,10.0,56.0,-7.571428571428571,15.0,-33.225806451612904,0.9090909090909091
2022-01-05,9.222222222222221,53.11764705882353,-6.7727272727272725,14.090909090909092,-33.61290322580645,2.090909090909091
2022-01-06,8.88888888888889,49.64705882352941,-5.409090909090909,8.636363636363637,-33.29032258064516,2.4545454545454546
2022-01-07,4.473684210526316,45.27777777777778,-7.44,3.4545454545454546,-31.774193548387096,2.772727272727273
2022-01-08,2.1818181818181817,37.36842105263158,-7.4,2.0833333333333335,-22.233333333333334,1.25
2022-01-09,-4.285714285714286,31.235294117647058,-2.8846153846153846,4.909090909090909,-23.428571428571427,2.0
2022-01-10,-1.8888888888888888,28.055555555555557,0.7272727272727273,-11.545454545454545,-56.67741935483871,8.142857142857142
2022-01-11,7.555555555555555,49.111111111111114,-11.454545454545455,14.181818181818182,-24.677419354838708,-0.8181818181818182
2022-01-12,4.666666666666667,41.55555555555556,-11.304347826086957,11.363636363636363,-26.06451612903226,1.5
2022-01-13,5.578947368421052,39.94444444444444,-9.695652173913043,6.454545454545454,-24.677419354838708,1.1363636363636365
2022-01-14,3.1904761904761907,43.611111111111114,-10.32,7.454545454545454,-21.8,1.2272727272727273
2022-01-15,4.545454545454546,39.421052631578945,-9.92,5.5,-15.6,0.5
2022-01-16,-0.25,38.1764705882353,-0.5384615384615384,6.0,-17.25925925925926,0.5714285714285714
2022-01-17,11.0,51.72222222222222,-7.826086956521739,11.818181818181818,-21.483870967741936,-1.5454545454545454
2022-01-18,10.61111111111111,48.111111111111114,-7.954545454545454,13.272727272727273,-20.580645161290324,-0.45454545454545453
2022-01-19,11.222222222222221,45.611111111111114,-8.909090909090908,11.727272727272727,-20.580645161290324,1.0909090909090908
2022-01-20,16.22222222222222,53.5,-3.0,17.636363636363637,-19.838709677419356,-0.45454545454545453
2022-01-21,6.166666666666667,32.72222222222222,13.954545454545455,-9.333333333333334,-52.354838709677416,8.238095238095237
2022-01-22,15.238095238095237,46.611111111111114,17.96,4.166666666666667,-20.333333333333332,0.375
2022-01-23,12.75,41.333333333333336,31.68,2.272727272727273,-18.964285714285715,-1.0714285714285714
2022-01-24,5.555555555555555,28.72222222222222,8.666666666666666,-12.181818181818182,-53.87096774193548,7.809523809523809
2022-01-25,11.333333333333334,51.5,-9.636363636363637,13.636363636363637,-12.387096774193548,-2.1363636363636362
2022-01-26,9.833333333333334,45.166666666666664,-8.363636363636363,11.0,-14.516129032258064,-0.5454545454545454
2022-01-27,9.88888888888889,43.44444444444444,-9.608695652173912,10.636363636363637,-12.903225806451612,-0.6363636363636364
2022-01-28,11.2,46.44444444444444,-9.666666666666666,8.272727272727273,-9.966666666666667,-1.4090909090909092
2022-01-29,10.272727272727273,45.421052631578945,-6.2,0.25,-11.333333333333334,-0.625
2022-01-30,1.25,37.76470588235294,-0.6153846153846154,2.272727272727273,-14.571428571428571,0.0
2022-01-31,9.38888888888889,47.63157894736842,-16.916666666666668,8.454545454545455,-13.774193548387096,-0.6818181818181818
2022-02-01,12.555555555555555,53.94444444444444,-12.304347826086957,17.545454545454547,-9.774193548387096,-1.8181818181818181
2022-02-02,11.0,50.111111111111114,-12.652173913043478,13.181818181818182,-11.870967741935484,-0.8181818181818182
2022-02-03,5.105263157894737,39.666666666666664,-18.956521739130434,8.0,-11.806451612903226,0.5454545454545454
2022-02-04,10.052631578947368,45.94444444444444,-14.208333333333334,6.545454545454546,-8.5,-0.5
2022-02-05,7.818181818181818,40.31578947368421,-11.64,1.8333333333333333,-12.466666666666667,0.25
2022-02-06,-6.65,28.294117647058822,-17.653846153846153,-10.0,-15.964285714285714,3.0
2022-02-07,9.444444444444445,45.833333333333336,-16.82608695652174,6.2727272727272725,-9.612903225806452,-1.4090909090909092
2022-02-08,10.444444444444445,45.22222222222222,-13.869565217391305,11.0,-9.96774193548387,-1.1818181818181819
2022-02-09,10.666666666666666,44.22222222222222,-10.434782608695652,9.0,-10.67741935483871,-0.9090909090909091
2022-02-10,11.0,42.72222222222222,-9.782608695652174,12.454545454545455,-10.96774193548387,-1.1818181818181819
2022-02-11,12.631578947368421,44.666666666666664,-8.083333333333334,8.181818181818182,-7.8,-1.5454545454545454
2022-02-12,10.818181818181818,42.526315789473685,-7.12,5.0,-11.466666666666667,-0.5625
2022-02-13,5.0,45.8235294117647,-2.923076923076923,4.2727272727272725,-12.074074074074074,-0.07142857142857142
2022-02-14,26.833333333333332,60.111111111111114,-1.9130434782608696,14.0,-6.709677419354839,-3.8636363636363638
2022-02-15,14.277777777777779,52.111111111111114,-8.130434782608695,15.363636363636363,-8.258064516129032,-2.5454545454545454
2022-02-16,12.722222222222221,51.44444444444444,-10.0,13.363636363636363,-9.870967741935484,-1.3181818181818181
2022-02-17,12.38888888888889,46.0,-9.08695652173913,15.090909090909092,-8.451612903225806,-1.7272727272727273
2022-02-18,12.263157894736842,47.111111111111114,-9.125,8.545454545454545,-5.866666666666666,-2.090909090909091
2022-02-19,10.909090909090908,43.89473684210526,-5.16,5.25,-10.666666666666666,-0.5
2022-02-20,4.1,39.94117647058823,2.923076923076923,7.181818181818182,-12.666666666666666,-0.6428571428571429
2022-02-21,12.055555555555555,49.888888888888886,-9.695652173913043,8.090909090909092,-7.096774193548387,-2.0
2022-02-22,11.666666666666666,47.111111111111114,-6.478260869565218,13.909090909090908,-6.483870967741935,-1.5909090909090908
2022-02-23,10.38888888888889,44.94444444444444,-6.6521739130434785,16.454545454545453,-8.225806451612904,-0.045454545454545456
2022-02-24,9.666666666666666,44.333333333333336,-7.739130434782608,13.181818181818182,-7.483870967741935,0.3181818181818182
2022-02-25,12.842105263157896,47.611111111111114,-2.4782608695652173,11.454545454545455,-4.033333333333333,-0.8181818181818182
2022-02-26,11.818181818181818,46.05263157894737,-0.56,4.666666666666667,-9.733333333333333,-0.3125
2022-02-27,6.25,42.88235294117647,18.115384615384617,9.545454545454545,-9.814814814814815,-0.6428571428571429
2022-02-28,15.166666666666666,57.72222222222222,-4.043478260869565,12.636363636363637,-6.258064516129032,-1.6363636363636365
2022-03-01,15.055555555555555,57.166666666666664,-4.095238095238095,15.818181818181818,-6.129032258064516,-1.2272727272727273
2022-03-02,12.444444444444445,51.55555555555556,-0.9130434782608695,13.818181818181818,-7.193548387096774,0.0
2022-03-03,12.61111111111111,48.27777777777778,-1.8636363636363635,11.818181818181818,-5.5,1.4090909090909092
2022-03-04,11.421052631578947,47.22222222222222,-1.826086956521739,7.454545454545454,-5.666666666666667,3.3181818181818183
2022-03-05,1.9565217391304348,34.26315789473684,-11.846153846153847,-1.4166666666666667,-10.166666666666666,4.5625
2022-03-06,-2.8,33.64705882352941,-5.653846153846154,-3.727272727272727,-12.333333333333334,4.714285714285714
2022-03-07,8.61111111111111,46.0,-6.304347826086956,0.5833333333333334,-3.2666666666666666,3.761904761904762
2022-03-08,12.166666666666666,48.94444444444444,-0.8095238095238095,8.181818181818182,-1.7419354838709677,4.476190476190476
2022-03-09,9.5,43.666666666666664,2.5,6.181818181818182,-3.8333333333333335,6.619047619047619
2022-03-10,9.555555555555555,42.333333333333336,1.1428571428571428,5.0,-1.7,7.809523809523809
2022-03-11,11.0,42.111111111111114,4.6521739130434785,-1.75,-2.966666666666667,8.523809523809524
2022-03-12,7.636363636363637,38.36842105263158,3.84,-5.0,-5.366666666666666,7.0625
2022-03-13,1.0,38.294117647058826,9.076923076923077,-1.2727272727272727,-8.25925925925926,6.615384615384615
2022-03-14,10.277777777777779,44.77777777777778,1.6956521739130435,3.6363636363636362,0.16129032258064516,8.095238095238095
2022-03-15,14.61111111111111,52.666666666666664,4.285714285714286,8.545454545454545,1.0333333333333334,7.333333333333333
2022-03-16,13.38888888888889,50.833333333333336,4.190476190476191,7.909090909090909,-2.2,7.9523809523809526
2022-03-17,11.666666666666666,47.44444444444444,3.5714285714285716,5.909090909090909,-1.1,7.857142857142857
2022-03-18,11.4,43.666666666666664,6.375,4.090909090909091,-0.03333333333333333,7.571428571428571
2022-03-19,11.090909090909092,42.31578947368421,10.68,-0.5,-6.3,6.375
2022-03-20,6.4,42.05882352941177,20.26923076923077,-1.0,-9.333333333333334,5.428571428571429
