date,retail_and_recreation_percent_change_from_baseline_Peru,grocery_and_pharmacy_percent_change_from_baseline_Peru,parks_percent_change_from_baseline_Peru,transit_stations_percent_change_from_baseline_Peru,workplaces_percent_change_from_baseline_Peru,residential_percent_change_from_baseline_Peru
2021-05-23,-48.383720930232556,-35.98412698412698,-39.57575757575758,-53.32222222222222,-20.666666666666668,18.166666666666668
2021-05-24,-20.10843373493976,-0.19672131147540983,-20.748031496062993,-33.61538461538461,-8.967213114754099,15.986486486486486
2021-05-25,-19.914634146341463,-0.08196721311475409,-20.133858267716537,-32.494505494505496,-9.065573770491802,16.0
2021-05-26,-18.135802469135804,-0.03225806451612903,-18.5703125,-32.91304347826087,-9.290322580645162,16.06756756756757
2021-05-27,-16.83132530120482,3.2903225806451615,-17.8125,-31.83695652173913,-7.666666666666667,15.5
2021-05-28,-15.785714285714286,3.7903225806451615,-16.1796875,-32.27173913043478,-4.262295081967213,15.287671232876713
2021-05-29,-10.0,9.661290322580646,-8.587786259541986,-27.417582417582416,0.7168141592920354,10.75
2021-05-30,-42.72941176470588,-31.571428571428573,-34.88721804511278,-51.21111111111111,-20.54385964912281,17.885245901639344
2021-05-31,-12.839506172839506,7.306451612903226,-15.15748031496063,-32.0,-4.91869918699187,15.41891891891892
2021-06-01,-12.414634146341463,8.064516129032258,-14.015748031496063,-29.42222222222222,-6.713114754098361,15.027027027027026
2021-06-02,-13.475609756097562,5.903225806451613,-14.937984496124031,-30.714285714285715,-7.32520325203252,15.643835616438356
2021-06-03,-14.428571428571429,7.819672131147541,-15.3125,-30.065934065934066,-7.032786885245901,15.917808219178083
2021-06-04,-15.987951807228916,4.387096774193548,-16.26923076923077,-29.065934065934066,-5.1570247933884295,16.054794520547944
2021-06-05,-10.734939759036145,13.903225806451612,-8.648854961832061,-22.978021978021978,0.22807017543859648,10.911764705882353
2021-06-06,-20.518072289156628,0.9354838709677419,-0.7175572519083969,-35.12222222222222,-12.36697247706422,11.483870967741936
2021-06-07,-15.592592592592593,4.193548387096774,-15.5390625,-29.615384615384617,-8.138211382113822,16.216216216216218
2021-06-08,-14.481481481481481,2.6774193548387095,-16.563492063492063,-29.58888888888889,-6.713114754098361,16.054054054054053
2021-06-09,-13.542168674698795,3.903225806451613,-14.589147286821705,-30.417582417582416,-5.796747967479675,15.878378378378379
2021-06-10,-14.55421686746988,5.370967741935484,-14.682170542635658,-30.373626373626372,-5.1570247933884295,16.135135135135137
2021-06-11,-16.674698795180724,3.0161290322580645,-16.1796875,-32.358695652173914,-3.84297520661157,16.424657534246574
2021-06-12,-11.464285714285714,9.03225806451613,-9.458015267175572,-27.9010989010989,0.2894736842105263,11.352941176470589
2021-06-13,-36.85057471264368,-24.761904761904763,-29.586466165413533,-45.855555555555554,-17.382608695652173,16.19672131147541
2021-06-14,-14.345679012345679,5.32258064516129,-15.401574803149606,-31.065934065934066,-5.617886178861789,14.837837837837839
2021-06-15,-12.939024390243903,5.387096774193548,-15.133858267716535,-30.75824175824176,-6.024590163934426,14.824324324324325
2021-06-16,-14.329268292682928,3.274193548387097,-16.2109375,-31.27173913043478,-7.479674796747967,14.54054054054054
2021-06-17,-16.180722891566266,3.278688524590164,-17.333333333333332,-31.197802197802197,-7.934426229508197,15.027027027027026
2021-06-18,-13.963855421686747,5.770491803278689,-15.0,-29.554347826086957,-5.371900826446281,14.383561643835616
2021-06-19,-4.341176470588235,21.612903225806452,-3.757575757575758,-20.747252747252748,-1.1666666666666667,7.882352941176471
2021-06-20,-47.674418604651166,-37.17460317460318,-40.390977443609025,-57.79775280898876,-27.75438596491228,17.688524590163933
2021-06-21,-13.695121951219512,3.032258064516129,-15.7890625,-29.53846153846154,-10.91869918699187,14.205479452054794
2021-06-22,-11.525,5.048387096774194,-14.023622047244094,-29.15730337078652,-9.37704918032787,14.31081081081081
2021-06-23,-14.08641975308642,3.0161290322580645,-15.606299212598426,-31.560439560439562,-8.838709677419354,15.202702702702704
2021-06-24,-13.555555555555555,-0.13114754098360656,-12.283464566929133,-32.2967032967033,-14.225806451612904,15.41095890410959
2021-06-25,-10.94047619047619,6.491803278688525,-12.015384615384615,-30.619565217391305,-5.467213114754099,15.013698630136986
2021-06-26,-4.883720930232558,12.161290322580646,-2.893939393939394,-23.571428571428573,-0.008849557522123894,10.044117647058824
2021-06-27,-33.86904761904762,-23.75409836065574,-27.93984962406015,-45.1,-18.1858407079646,16.39344262295082
2021-06-28,-7.531645569620253,9.580645161290322,-10.2109375,-29.46153846153846,-7.5772357723577235,12.702702702702704
2021-06-29,-10.061728395061728,3.3870967741935485,-11.338582677165354,-32.75,-31.896825396825395,17.45205479452055
2021-06-30,-8.268292682926829,9.64516129032258,-11.3671875,-28.428571428571427,-5.604838709677419,14.175675675675675
2021-07-01,-7.172839506172839,11.754098360655737,-11.3203125,-28.76923076923077,-5.049180327868853,14.821917808219178
2021-07-02,-11.404761904761905,5.05,-15.6015625,-32.19565217391305,-3.6557377049180326,16.246575342465754
2021-07-03,-3.261904761904762,14.67741935483871,-3.053435114503817,-23.755555555555556,0.5175438596491229,10.279411764705882
2021-07-04,-26.857142857142858,-16.360655737704917,-22.143939393939394,-39.955555555555556,-16.053571428571427,15.19672131147541
2021-07-05,-8.397435897435898,10.065573770491802,-13.511811023622048,-29.439560439560438,-4.327868852459017,14.91891891891892
2021-07-06,-2.9625,13.39344262295082,-7.7795275590551185,-25.866666666666667,-5.204918032786885,13.486486486486486
2021-07-07,-6.703703703703703,9.96774193548387,-10.5703125,-27.0989010989011,-5.195121951219512,14.716216216216216
2021-07-08,-5.7439024390243905,11.25,-9.488188976377952,-24.988888888888887,-4.450819672131147,14.77027027027027
2021-07-09,-8.845238095238095,9.245901639344263,-12.6484375,-26.641304347826086,-2.8512396694214877,15.301369863013699
2021-07-10,-1.927710843373494,16.177419354838708,-2.7480916030534353,-20.681318681318682,1.8495575221238938,9.985294117647058
2021-07-11,-24.654761904761905,-13.442622950819672,-20.446969696969695,-35.258426966292134,-13.801801801801801,14.62295081967213
2021-07-12,-4.049382716049383,14.403225806451612,-8.763779527559056,-24.4,-4.677685950413223,13.95945945945946
2021-07-13,-3.271604938271605,13.112903225806452,-7.181102362204724,-22.910112359550563,-5.40650406504065,13.837837837837839
2021-07-14,-2.641025641025641,13.37704918032787,-6.203125,-22.471910112359552,-4.368852459016393,13.85135135135135
2021-07-15,-0.5,17.508196721311474,-4.811023622047244,-20.755555555555556,-2.7295081967213113,13.513513513513514
2021-07-16,-1.2,14.983333333333333,-6.587301587301587,-22.318681318681318,-1.0168067226890756,13.554054054054054
2021-07-17,5.5,20.822580645161292,3.2153846153846155,-16.366666666666667,2.9911504424778763,8.382352941176471
2021-07-18,-13.411764705882353,-6.590163934426229,-11.446969696969697,-29.49438202247191,-11.654545454545454,12.016129032258064
2021-07-19,-0.7692307692307693,16.467741935483872,-4.619047619047619,-20.522222222222222,-2.793388429752066,13.64864864864865
2021-07-20,1.0379746835443038,16.080645161290324,-3.8818897637795278,-20.49438202247191,-3.683333333333333,13.621621621621621
2021-07-21,-0.23076923076923078,15.426229508196721,-2.3230769230769233,-20.144444444444446,-2.772357723577236,13.391891891891891
2021-07-22,2.7848101265822787,18.583333333333332,-1.344,-16.833333333333332,-0.5041322314049587,13.121621621621621
2021-07-23,3.3875,17.466666666666665,-1.4285714285714286,-16.791208791208792,1.2941176470588236,12.905405405405405
2021-07-24,10.320987654320987,23.14516129032258,10.589147286821705,-5.7555555555555555,5.991071428571429,7.602941176470588
2021-07-25,-6.435294117647059,-0.04918032786885246,-0.12030075187969924,-19.06741573033708,-7.981651376146789,10.661290322580646
2021-07-26,9.03896103896104,24.80327868852459,8.089430894308943,-9.666666666666666,-1.2066115702479339,11.027027027027026
2021-07-27,16.626666666666665,31.18032786885246,18.451612903225808,2.4886363636363638,-2.4098360655737703,8.733333333333333
2021-07-28,15.381578947368421,19.383333333333333,23.403361344537814,-3.2808988764044944,-33.872,14.0
2021-07-29,8.454545454545455,16.25,21.363636363636363,-11.855555555555556,-38.69047619047619,16.753424657534246
2021-07-30,11.39240506329114,26.066666666666666,14.178861788617887,-11.722222222222221,-7.918032786885246,12.405405405405405
2021-07-31,14.91139240506329,27.229508196721312,21.094488188976378,-1.9213483146067416,2.7857142857142856,8.102941176470589
2021-08-01,-0.25,6.213114754098361,7.879699248120301,-6.359550561797753,-8.927927927927929,10.158730158730158
2021-08-02,12.584415584415584,29.183333333333334,11.032520325203253,-4.4222222222222225,-2.56198347107438,11.18918918918919
2021-08-03,9.868421052631579,27.166666666666668,11.088,-5.011363636363637,-3.721311475409836,11.337837837837839
2021-08-04,10.282051282051283,24.65,9.556451612903226,-6.211111111111111,-3.032258064516129,11.373333333333333
2021-08-05,10.448717948717949,27.716666666666665,11.169354838709678,-4.820224719101123,-2.1311475409836067,11.45945945945946
2021-08-06,9.746835443037975,24.283333333333335,9.774193548387096,-5.876404494382022,-0.14166666666666666,11.716216216216216
2021-08-07,14.7625,24.79032258064516,15.357142857142858,-1.6067415730337078,4.214285714285714,7.544117647058823
2021-08-08,-2.2142857142857144,4.887096774193548,4.907692307692308,-11.147727272727273,-7.909090909090909,9.634920634920634
2021-08-09,6.363636363636363,22.466666666666665,3.72,-9.03370786516854,-1.5416666666666667,12.567567567567568
2021-08-10,4.223684210526316,22.016393442622952,3.608,-10.0,-1.5901639344262295,12.716216216216216
2021-08-11,4.5,18.60655737704918,1.632,-13.325842696629213,-1.5081967213114753,13.364864864864865
2021-08-12,6.051282051282051,21.016666666666666,2.456,-11.688888888888888,-0.819672131147541,13.44
2021-08-13,6.098765432098766,21.0,2.2698412698412698,-12.49438202247191,1.2644628099173554,13.364864864864865
2021-08-14,12.17283950617284,25.516129032258064,12.10236220472441,-7.388888888888889,6.108108108108108,7.867647058823529
2021-08-15,0.46987951807228917,6.806451612903226,3.6015625,-15.842696629213483,-5.6422018348623855,9.46031746031746
2021-08-16,5.6103896103896105,22.129032258064516,3.608,-11.764044943820224,-1.45,12.91891891891892
2021-08-17,4.171052631578948,21.16393442622951,3.1746031746031744,-11.340909090909092,-2.1721311475409837,12.81081081081081
2021-08-18,4.102564102564102,18.704918032786885,0.7777777777777778,-13.202247191011235,3.1475409836065573,13.173333333333334
2021-08-19,5.506329113924051,20.383333333333333,1.4761904761904763,-12.188888888888888,2.090909090909091,13.186666666666667
2021-08-20,6.585365853658536,20.283333333333335,2.4488188976377954,-13.633333333333333,3.9831932773109244,13.027027027027026
2021-08-21,12.185185185185185,23.950819672131146,10.070866141732283,-8.088888888888889,7.7207207207207205,8.044117647058824
2021-08-22,-2.8433734939759034,2.278688524590164,1.8484848484848484,-17.079545454545453,-5.036697247706422,9.968253968253968
2021-08-23,4.753246753246753,20.4,1.7244094488188977,-13.764044943820224,1.4833333333333334,12.945945945945946
2021-08-24,3.8552631578947367,20.066666666666666,0.472,-12.670454545454545,0.371900826446281,12.635135135135135
2021-08-25,6.51948051948052,20.816666666666666,1.888,-14.606741573033707,1.512396694214876,12.866666666666667
2021-08-26,6.734177215189874,21.133333333333333,1.119047619047619,-12.755555555555556,1.5867768595041323,13.41891891891892
2021-08-27,7.810126582278481,21.083333333333332,2.472,-10.677777777777777,4.436974789915967,12.824324324324325
2021-08-28,14.886075949367088,25.672131147540984,16.559055118110237,0.45454545454545453,7.628318584070796,7.411764705882353
2021-08-29,2.740740740740741,6.721311475409836,11.946153846153846,-13.415730337078651,-6.127272727272727,9.435483870967742
2021-08-30,11.773333333333333,23.666666666666668,9.166666666666666,-9.067415730337078,-30.2,15.837837837837839
2021-08-31,7.394736842105263,24.78688524590164,3.784,-7.966666666666667,1.7295081967213115,11.337837837837839
2021-09-01,7.363636363636363,24.05,1.0476190476190477,-13.677777777777777,1.6083333333333334,12.891891891891891
2021-09-02,6.569620253164557,23.466666666666665,-2.0476190476190474,-14.966666666666667,2.768595041322314,13.4
2021-09-03,7.987654320987654,21.266666666666666,-0.7063492063492064,-16.155555555555555,5.445378151260504,13.35135135135135
2021-09-04,12.825,25.524590163934427,8.534883720930232,-9.417582417582418,9.160714285714286,8.397058823529411
2021-09-05,-5.409638554216867,5.39344262295082,-4.5606060606060606,-22.055555555555557,-3.165137614678899,10.35483870967742
2021-09-06,5.223684210526316,21.852459016393443,-1.1904761904761905,-16.755555555555556,2.0165289256198347,13.486486486486486
2021-09-07,5.552631578947368,20.049180327868854,0.056,-15.089887640449438,1.7685950413223142,12.945945945945946
2021-09-08,6.194805194805195,20.016393442622952,1.0634920634920635,-16.033333333333335,1.7024793388429753,12.878378378378379
2021-09-09,4.0886075949367084,19.083333333333332,-2.5793650793650795,-15.7,2.2644628099173554,13.573333333333334
2021-09-10,6.654320987654321,19.1,-2.1746031746031744,-16.211111111111112,4.638655462184874,13.54054054054054
2021-09-11,13.457831325301205,22.918032786885245,7.27906976744186,-9.722222222222221,8.572727272727272,8.676470588235293
2021-09-12,0.5595238095238095,6.442622950819672,0.1893939393939394,-17.822222222222223,-2.55045871559633,9.984126984126984
2021-09-13,7.0,21.131147540983605,1.3464566929133859,-14.955555555555556,1.4916666666666667,12.891891891891891
2021-09-14,7.407894736842105,21.516666666666666,1.952,-13.92134831460674,0.4262295081967213,12.22972972972973
2021-09-15,7.644736842105263,21.295081967213115,0.5079365079365079,-14.666666666666666,0.48360655737704916,12.8
2021-09-16,7.730769230769231,21.616666666666667,-0.9285714285714286,-14.044444444444444,0.45454545454545453,13.333333333333334
2021-09-17,9.038461538461538,21.733333333333334,2.5793650793650795,-13.233333333333333,2.3949579831932772,12.91891891891892
2021-09-18,14.625,26.57377049180328,11.03125,-7.844444444444444,8.044642857142858,7.478260869565218
2021-09-19,0.6547619047619048,5.901639344262295,2.0681818181818183,-16.685393258426966,-4.564814814814815,9.35483870967742
2021-09-20,9.157894736842104,23.1,2.6341463414634148,-13.055555555555555,2.375,12.554054054054054
2021-09-21,7.866666666666666,22.16393442622951,3.1507936507936507,-12.944444444444445,2.5901639344262297,12.64864864864865
2021-09-22,8.026315789473685,20.78688524590164,0.84,-15.266666666666667,5.396694214876033,13.013333333333334
2021-09-23,13.025974025974026,25.216666666666665,6.704,-10.88888888888889,6.3,11.68
2021-09-24,11.051282051282051,24.1,6.031746031746032,-11.659340659340659,5.445378151260504,12.04054054054054
2021-09-25,16.233766233766232,26.459016393442624,11.765625,-8.247191011235955,9.727272727272727,7.173913043478261
2021-09-26,1.869047619047619,7.409836065573771,3.265151515151515,-16.31111111111111,-1.9907407407407407,8.73015873015873
2021-09-27,8.789473684210526,22.066666666666666,2.3225806451612905,-13.444444444444445,5.148760330578512,12.41891891891892
2021-09-28,7.2,20.934426229508198,2.52,-13.415730337078651,5.147540983606557,12.2
2021-09-29,6.103896103896104,19.59016393442623,0.6692913385826772,-16.155555555555555,4.8429752066115705,12.733333333333333
2021-09-30,12.307692307692308,25.416666666666668,3.8174603174603177,-12.055555555555555,7.1,12.053333333333333
2021-10-01,12.4,25.383333333333333,2.246031746031746,-13.5,8.840336134453782,11.81081081081081
2021-10-02,17.835443037974684,28.89830508474576,13.261538461538462,-8.02247191011236,11.792792792792794,6.882352941176471
2021-10-03,3.6547619047619047,11.360655737704919,3.9318181818181817,-16.566666666666666,-1.1388888888888888,8.793650793650794
2021-10-04,8.333333333333334,23.852459016393443,2.120967741935484,-14.911111111111111,4.766666666666667,11.16
2021-10-05,10.12,24.868852459016395,2.5555555555555554,-13.224719101123595,3.0991735537190084,12.386666666666667
2021-10-06,11.039473684210526,22.098360655737704,3.232,-12.866666666666667,4.471074380165289,12.066666666666666
2021-10-07,14.116883116883116,26.116666666666667,4.508064516129032,-3.898876404494382,4.957983193277311,10.986666666666666
2021-10-08,18.78205128205128,28.2,15.153225806451612,-7.122222222222222,-20.252032520325205,14.356164383561644
2021-10-09,19.126582278481013,27.491803278688526,18.849206349206348,-6.067415730337078,6.009009009009009,7.838235294117647
2021-10-10,0.573170731707317,6.459016393442623,5.0,-11.833333333333334,-2.7777777777777777,9.53225806451613
2021-10-11,14.736842105263158,28.19672131147541,6.926229508196721,-8.292134831460674,-3.9344262295081966,12.527027027027026
2021-10-12,14.213333333333333,26.721311475409838,9.733870967741936,-6.808988764044944,5.206611570247934,10.666666666666666
2021-10-13,14.909090909090908,25.065573770491802,9.008064516129032,-10.311111111111112,5.35,10.933333333333334
2021-10-14,11.935897435897436,22.7,3.379032258064516,-10.566666666666666,6.216666666666667,11.786666666666667
2021-10-15,15.734177215189874,26.683333333333334,7.341269841269841,-9.626373626373626,8.302521008403362,11.405405405405405
2021-10-16,18.873417721518987,27.81967213114754,13.8984375,-5.719101123595506,11.772727272727273,7.088235294117647
2021-10-17,6.108433734939759,10.868852459016393,3.253846153846154,-12.688888888888888,-0.13761467889908258,9.0
2021-10-18,12.24,25.295081967213115,4.5772357723577235,-10.88888888888889,5.884297520661157,11.864864864864865
2021-10-19,10.266666666666667,23.60655737704918,2.432,-11.640449438202246,4.661157024793388,12.48
2021-10-20,13.688311688311689,24.233333333333334,4.416,-13.511111111111111,6.082644628099174,12.12
2021-10-21,13.153846153846153,26.133333333333333,3.936,-11.944444444444445,7.241666666666666,12.24
2021-10-22,14.037974683544304,25.466666666666665,3.7698412698412698,-12.055555555555555,9.588235294117647,11.891891891891891
2021-10-23,21.3625,28.65,12.573643410852712,-7.202247191011236,13.845454545454546,6.985294117647059
2021-10-24,6.035714285714286,10.333333333333334,3.1603053435114505,-16.0,0.5,8.206349206349206
2021-10-25,11.813333333333333,25.442622950819672,1.92,-13.1,5.39344262295082,12.826666666666666
2021-10-26,14.662337662337663,26.416666666666668,4.246031746031746,-13.202247191011235,6.385245901639344,12.066666666666666
2021-10-27,16.82051282051282,26.6,5.785714285714286,-12.3,7.529411764705882,11.346666666666666
2021-10-28,17.833333333333332,30.183333333333334,7.768,-8.02247191011236,8.264462809917354,11.32
2021-10-29,19.05,32.101694915254235,7.936507936507937,-4.622222222222222,10.638655462184873,10.702702702702704
2021-10-30,30.4875,40.016949152542374,23.8503937007874,7.53932584269663,13.827272727272728,4.3478260869565215
2021-10-31,25.121951219512194,30.416666666666668,30.93846153846154,-6.090909090909091,5.299065420560748,4.888888888888889
2021-11-01,17.87012987012987,26.93220338983051,18.330578512396695,-8.866666666666667,-35.26984126984127,14.64864864864865
2021-11-02,16.276315789473685,29.8135593220339,10.333333333333334,-2.258426966292135,-10.721311475409836,10.946666666666667
2021-11-03,16.013157894736842,27.93220338983051,8.68,-6.134831460674158,5.5041322314049586,11.04
2021-11-04,17.26923076923077,29.633333333333333,5.856,-8.662921348314606,7.12396694214876,11.906666666666666
2021-11-05,16.62962962962963,29.28813559322034,4.238095238095238,-10.911111111111111,8.831932773109244,11.837837837837839
2021-11-06,23.2,30.724137931034484,12.069767441860465,-4.584269662921348,14.723214285714286,7.382352941176471
2021-11-07,9.541176470588235,15.15,4.454545454545454,-11.644444444444444,3.9074074074074074,9.174603174603174
2021-11-08,10.855263157894736,24.316666666666666,2.704,-16.711111111111112,6.691666666666666,13.162162162162161
2021-11-09,13.0,25.7,4.253968253968254,-14.0,6.286885245901639,12.333333333333334
2021-11-10,14.328947368421053,26.25,5.52,-12.877777777777778,7.260504201680672,11.8
2021-11-11,14.91025641025641,26.677966101694917,3.72,-10.157303370786517,8.28099173553719,11.96
2021-11-12,14.5625,25.322033898305083,2.6746031746031744,-10.662921348314606,9.033333333333333,12.41891891891892
2021-11-13,22.024390243902438,30.466666666666665,11.73076923076923,-4.089887640449438,13.702702702702704,7.220588235294118
2021-11-14,8.905882352941177,15.37704918032787,3.8931297709923665,-12.337078651685394,2.509259259259259,8.825396825396826
2021-11-15,15.789473684210526,30.338983050847457,6.065040650406504,-10.066666666666666,8.454545454545455,11.405405405405405
2021-11-16,13.105263157894736,24.64406779661017,2.928,-11.966666666666667,6.833333333333333,12.493333333333334
2021-11-17,17.272727272727273,27.93220338983051,6.344,-10.78888888888889,8.859504132231406,11.52
2021-11-18,16.25974025974026,28.728813559322035,6.36,-9.415730337078651,8.758333333333333,12.066666666666666
2021-11-19,17.75,28.559322033898304,6.158730158730159,-9.177777777777777,11.352941176470589,11.797297297297296
2021-11-20,23.402439024390244,32.1551724137931,13.573643410852712,-5.932584269662922,14.1,7.161764705882353
2021-11-21,9.214285714285714,15.95,4.526717557251908,-13.101123595505618,2.5514018691588785,7.774193548387097
2021-11-22,16.55263157894737,30.533333333333335,6.5528455284552845,-9.577777777777778,8.625,11.324324324324325
2021-11-23,16.38157894736842,28.779661016949152,6.624,-9.811111111111112,8.0,11.546666666666667
2021-11-24,16.487179487179485,27.75,4.920634920634921,-11.38888888888889,8.716666666666667,12.28
2021-11-25,19.78205128205128,32.355932203389834,7.856,-5.833333333333333,9.416666666666666,11.4
2021-11-26,18.151898734177216,30.10169491525424,5.182539682539683,-8.142857142857142,11.789915966386555,11.162162162162161
2021-11-27,24.7625,33.728813559322035,14.147286821705427,-2.9775280898876404,15.36697247706422,6.529411764705882
2021-11-28,9.130952380952381,16.75,2.6923076923076925,-12.101123595505618,4.1415094339622645,8.238095238095237
2021-11-29,15.789473684210526,29.593220338983052,4.211382113821138,-9.377777777777778,10.15,11.666666666666666
2021-11-30,19.460526315789473,34.016949152542374,8.584,-6.122222222222222,10.975206611570249,10.763157894736842
2021-12-01,20.272727272727273,34.13559322033898,7.024,-10.088888888888889,10.764705882352942,11.106666666666667
2021-12-02,18.935897435897434,34.220338983050844,6.264,-9.415730337078651,11.758333333333333,11.64
2021-12-03,19.556962025316455,35.01724137931034,7.896825396825397,-8.505494505494505,14.152542372881356,10.837837837837839
2021-12-04,26.7,37.741379310344826,13.635658914728682,-6.134831460674158,17.472727272727273,6.411764705882353
2021-12-05,11.571428571428571,22.516666666666666,2.0916030534351147,-14.170454545454545,5.731481481481482,9.064516129032258
2021-12-06,18.025974025974026,34.86440677966102,7.213114754098361,-10.853932584269662,11.4,11.253333333333334
2021-12-07,21.986842105263158,36.49152542372882,10.266129032258064,-6.337078651685394,14.705882352941176,9.826666666666666
2021-12-08,22.192307692307693,36.847457627118644,12.266129032258064,-13.544444444444444,-12.314516129032258,13.84
2021-12-09,17.29113924050633,35.52542372881356,7.72,-9.255555555555556,18.441666666666666,10.506666666666666
2021-12-10,16.938271604938272,34.813559322033896,7.744,-10.10989010989011,20.872881355932204,10.586666666666666
2021-12-11,22.151898734177216,37.48275862068966,15.86046511627907,-5.325842696629214,25.321100917431192,5.720588235294118
2021-12-12,7.214285714285714,21.62295081967213,5.984732824427481,-13.044444444444444,15.566037735849056,6.809523809523809
2021-12-13,17.36842105263158,37.11864406779661,7.959349593495935,-9.822222222222223,18.722689075630253,9.92
2021-12-14,19.92105263157895,39.67796610169491,11.338709677419354,-6.844444444444444,18.372881355932204,9.460526315789474
2021-12-15,23.776315789473685,43.71186440677966,13.368,-7.188888888888889,19.907563025210084,8.826666666666666
2021-12-16,25.675,46.28813559322034,11.992,-3.7,20.116666666666667,8.72
2021-12-17,26.1,46.186440677966104,14.507936507936508,-5.1208791208791204,22.810344827586206,7.986666666666666
2021-12-18,29.75,47.53448275862069,19.171875,2.853932584269663,26.798165137614678,3.5588235294117645
2021-12-19,18.785714285714285,34.77049180327869,11.484615384615385,-4.735632183908046,21.10576923076923,4.5396825396825395
2021-12-20,28.894736842105264,53.172413793103445,16.577235772357724,-1.7191011235955056,19.48739495798319,7.311688311688312
2021-12-21,33.16216216216216,58.56140350877193,21.392,3.943820224719101,19.635593220338983,6.506329113924051
2021-12-22,35.689189189189186,64.46428571428571,21.696,8.191011235955056,19.949579831932773,6.116883116883117
2021-12-23,47.85333333333333,85.72222222222223,30.169354838709676,21.96551724137931,19.58823529411765,3.675324675324675
2021-12-24,41.96103896103896,108.37735849056604,38.584,-4.409090909090909,1.9333333333333333,7.24
2021-12-25,-17.04705882352941,-21.532258064516128,0.2824427480916031,-47.544444444444444,-33.495726495726494,15.552238805970148
2021-12-26,8.623529411764705,19.133333333333333,9.49618320610687,-14.179775280898877,6.4953271028037385,8.698412698412698
2021-12-27,21.5,43.91525423728814,15.25,-1.898876404494382,5.239669421487603,10.346666666666666
2021-12-28,23.28205128205128,43.083333333333336,15.91869918699187,-0.13333333333333333,14.432203389830509,9.171052631578947
2021-12-29,26.205128205128204,47.66101694915254,19.16,-1.8222222222222222,15.495798319327731,8.276315789473685
2021-12-30,38.43421052631579,68.9090909090909,27.5,12.147727272727273,17.95,6.0131578947368425
2021-12-31,47.74025974025974,110.19607843137256,47.16260162601626,-0.5056179775280899,6.186440677966102,7.16
2022-01-01,-6.536585365853658,-24.887096774193548,11.472440944881889,-41.05494505494506,-36.18803418803419,13.705882352941176
2022-01-02,15.435294117647059,25.2,20.4453125,-5.079545454545454,2.0654205607476634,8.444444444444445
2022-01-03,25.986842105263158,49.70175438596491,22.40650406504065,4.853932584269663,-1.5537190082644627,11.173333333333334
2022-01-04,23.181818181818183,48.142857142857146,21.403225806451612,4.597701149425287,10.566666666666666,9.753246753246753
2022-01-05,21.855263157894736,46.05172413793103,19.736,-1.2696629213483146,11.958677685950413,10.342105263157896
2022-01-06,20.696202531645568,43.40677966101695,20.11382113821138,-0.5280898876404494,12.756302521008404,10.52
2022-01-07,17.679012345679013,38.93103448275862,15.07258064516129,-6.43956043956044,14.559322033898304,11.77027027027027
2022-01-08,19.0,36.40677966101695,17.404761904761905,-2.730337078651685,20.418181818181818,8.602941176470589
2022-01-09,5.882352941176471,19.65,8.767441860465116,-8.193181818181818,9.485981308411215,9.85483870967742
2022-01-10,17.454545454545453,40.610169491525426,13.28688524590164,-5.134831460674158,11.233333333333333,11.253333333333334
2022-01-11,14.285714285714286,38.30508474576271,13.192,-5.202247191011236,10.408333333333333,11.6
2022-01-12,13.454545454545455,35.355932203389834,10.833333333333334,-8.6,10.459016393442623,12.586666666666666
2022-01-13,13.1,37.016949152542374,11.576,-7.188888888888889,10.616666666666667,12.746666666666666
2022-01-14,12.158536585365853,34.94915254237288,9.424,-10.866666666666667,13.322033898305085,13.635135135135135
2022-01-15,14.841463414634147,35.220338983050844,14.9921875,-6.786516853932584,18.80909090909091,10.617647058823529
2022-01-16,1.4941176470588236,16.672131147540984,5.361538461538461,-14.595505617977528,8.009345794392523,12.03225806451613
2022-01-17,13.846153846153847,38.13559322033898,11.723577235772357,-9.21111111111111,10.216666666666667,13.216216216216216
2022-01-18,13.233766233766234,37.0,12.488,-8.235955056179776,8.666666666666666,13.346666666666666
2022-01-19,13.935064935064934,34.40677966101695,9.4,-12.155555555555555,8.647058823529411,14.0
2022-01-20,14.582278481012658,34.898305084745765,8.28225806451613,-10.433333333333334,8.529411764705882,14.666666666666666
2022-01-21,13.7625,33.258620689655174,6.976,-13.909090909090908,11.330508474576272,15.364864864864865
2022-01-22,16.975609756097562,31.639344262295083,13.0546875,-11.685393258426966,18.871559633027523,11.367647058823529
2022-01-23,4.270588235294118,15.233333333333333,5.992307692307692,-16.91111111111111,8.205607476635514,12.317460317460318
2022-01-24,15.038461538461538,37.016949152542374,10.056451612903226,-15.685393258426966,9.358333333333333,14.45945945945946
2022-01-25,15.883116883116884,36.44827586206897,9.776,-11.325842696629213,8.583333333333334,13.893333333333333
2022-01-26,16.474358974358974,35.610169491525426,9.368,-11.355555555555556,10.285714285714286,13.946666666666667
2022-01-27,18.350649350649352,37.13559322033898,11.36,-8.96629213483146,12.941176470588236,13.266666666666667
2022-01-28,14.725,31.103448275862068,5.496,-15.055555555555555,15.084745762711865,14.64864864864865
2022-01-29,22.853658536585368,36.33898305084746,16.697674418604652,-6.2727272727272725,23.118181818181817,9.588235294117647
2022-01-30,9.458823529411765,19.566666666666666,6.7846153846153845,-14.311111111111112,11.626168224299066,10.920634920634921
