date,retail_and_recreation_percent_change_from_baseline_El Salvador,grocery_and_pharmacy_percent_change_from_baseline_El Salvador,parks_percent_change_from_baseline_El Salvador,transit_stations_percent_change_from_baseline_El Salvador,workplaces_percent_change_from_baseline_El Salvador,residential_percent_change_from_baseline_El Salvador
2021-08-12,14.818181818181818,36.875,-4.866666666666666,13.142857142857142,-13.4,-2.769230769230769
2021-08-13,19.0,45.125,-1.6,14.857142857142858,-4.866666666666666,-3.8181818181818183
2021-08-14,19.454545454545453,43.375,-9.866666666666667,14.125,-8.066666666666666,-5.0
2021-08-15,15.333333333333334,43.714285714285715,-5.533333333333333,10.142857142857142,-12.933333333333334,-5.125
2021-08-16,18.666666666666668,47.875,-3.933333333333333,14.714285714285714,-10.6,-4.461538461538462
2021-08-17,19.9,44.75,-3.2,17.142857142857142,-12.333333333333334,-4.076923076923077
2021-08-18,18.636363636363637,39.375,0.4,16.285714285714285,-10.333333333333334,-3.923076923076923
2021-08-19,15.181818181818182,37.75,-4.933333333333334,13.428571428571429,-11.133333333333333,-2.923076923076923
2021-08-20,14.272727272727273,39.625,-9.733333333333333,14.571428571428571,-4.6,-3.0
2021-08-21,15.545454545454545,37.125,-13.266666666666667,8.375,-8.2,-3.8
2021-08-22,6.3,31.0,-11.8,2.142857142857143,-14.666666666666666,-3.5
2021-08-23,11.0,34.25,-13.266666666666667,10.0,-10.533333333333333,-3.1538461538461537
2021-08-24,16.181818181818183,40.75,-7.666666666666667,10.142857142857142,-11.133333333333333,-3.8461538461538463
2021-08-25,19.727272727272727,44.25,0.6,14.857142857142858,-10.466666666666667,-3.923076923076923
2021-08-26,19.272727272727273,45.375,-1.5333333333333334,16.142857142857142,-11.133333333333333,-3.769230769230769
2021-08-27,21.181818181818183,48.25,-1.0666666666666667,14.285714285714286,-3.3333333333333335,-4.0
2021-08-28,18.545454545454547,42.375,-10.666666666666666,9.875,-7.2,-4.6
2021-08-29,12.9,37.142857142857146,-6.6,3.4285714285714284,-12.133333333333333,-3.875
2021-08-30,18.88888888888889,48.625,-6.333333333333333,10.571428571428571,-9.4,-4.384615384615385
2021-08-31,20.2,50.25,-6.6,15.857142857142858,-9.133333333333333,-4.0
2021-09-01,23.272727272727273,52.875,1.7333333333333334,19.857142857142858,-9.6,-4.076923076923077
2021-09-02,21.363636363636363,45.625,-4.0,17.714285714285715,-11.333333333333334,-3.5384615384615383
2021-09-03,20.727272727272727,45.375,-4.066666666666666,19.0,-2.2,-3.8181818181818183
2021-09-04,18.818181818181817,39.5,-13.066666666666666,8.125,-6.866666666666666,-3.4
2021-09-05,11.0,36.42857142857143,-9.6,3.2857142857142856,-11.866666666666667,-4.25
2021-09-06,18.0,43.125,-4.533333333333333,11.285714285714286,-8.066666666666666,-3.923076923076923
2021-09-07,14.8,39.5,-0.7333333333333333,14.571428571428571,-9.0,-3.6923076923076925
2021-09-08,16.454545454545453,37.625,-2.533333333333333,10.142857142857142,-9.8,-3.3076923076923075
2021-09-09,16.727272727272727,40.125,-3.3333333333333335,13.428571428571429,-10.0,-3.3076923076923075
2021-09-10,8.363636363636363,32.875,-16.133333333333333,9.857142857142858,-6.333333333333333,-0.8181818181818182
2021-09-11,14.636363636363637,37.875,-15.066666666666666,1.5,-7.333333333333333,-1.8
2021-09-12,9.0,33.57142857142857,-12.866666666666667,-0.5714285714285714,-13.533333333333333,-2.125
2021-09-13,17.22222222222222,42.75,-3.4,7.857142857142857,-8.866666666666667,-3.3076923076923075
2021-09-14,22.9,52.5,-0.6666666666666666,12.0,-10.866666666666667,-5.076923076923077
2021-09-15,16.5,44.875,9.666666666666666,-8.714285714285714,-55.266666666666666,6.363636363636363
2021-09-16,18.272727272727273,49.75,-2.8666666666666667,12.428571428571429,-11.266666666666667,-3.6153846153846154
2021-09-17,21.818181818181817,51.875,0.13333333333333333,13.714285714285714,-4.266666666666667,-3.909090909090909
2021-09-18,20.818181818181817,46.125,-7.266666666666667,11.0,-6.733333333333333,-4.8
2021-09-19,12.6,40.0,-8.266666666666667,5.285714285714286,-11.933333333333334,-3.875
2021-09-20,16.11111111111111,46.375,-4.0,10.571428571428571,-9.066666666666666,-3.4615384615384617
2021-09-21,19.333333333333332,50.0,-1.4666666666666666,8.857142857142858,-10.466666666666667,-3.6153846153846154
2021-09-22,20.90909090909091,48.125,4.333333333333333,12.428571428571429,-8.2,-3.5384615384615383
2021-09-23,22.0,48.5,1.5333333333333334,8.0,-9.133333333333333,-2.923076923076923
2021-09-24,22.0,51.625,-1.6,12.571428571428571,-2.066666666666667,-3.3636363636363638
2021-09-25,18.90909090909091,45.875,-11.4,9.5,-7.0,-4.2
2021-09-26,11.9,40.0,-12.333333333333334,4.0,-11.533333333333333,-3.875
2021-09-27,18.333333333333332,47.75,-3.3333333333333335,9.857142857142858,-8.266666666666667,-3.3846153846153846
2021-09-28,19.444444444444443,48.625,-0.6,8.285714285714286,-9.266666666666667,-3.923076923076923
2021-09-29,22.272727272727273,50.125,4.333333333333333,9.714285714285714,-9.866666666666667,-3.076923076923077
2021-09-30,26.181818181818183,62.125,1.7333333333333334,17.0,-9.466666666666667,-3.5384615384615383
2021-10-01,28.1,61.375,-1.8666666666666667,14.285714285714286,-2.3333333333333335,-3.8181818181818183
2021-10-02,21.90909090909091,50.75,-9.333333333333334,12.75,-6.133333333333334,-4.3
2021-10-03,15.8,48.57142857142857,-7.866666666666666,11.0,-11.333333333333334,-3.75
2021-10-04,15.555555555555555,44.625,-6.666666666666667,7.857142857142857,-9.733333333333333,-3.4615384615384617
2021-10-05,19.7,48.625,-3.2,10.714285714285714,-10.933333333333334,-2.8461538461538463
2021-10-06,19.818181818181817,46.875,3.0,14.571428571428571,-10.0,-2.8461538461538463
2021-10-07,16.363636363636363,39.5,-8.066666666666666,9.571428571428571,-11.066666666666666,-2.0
2021-10-08,18.636363636363637,45.625,-6.4,12.857142857142858,-3.066666666666667,-2.8181818181818183
2021-10-09,18.636363636363637,42.25,-12.0,9.375,-6.533333333333333,-4.1
2021-10-10,11.9,40.0,-11.533333333333333,7.0,-10.733333333333333,-3.125
2021-10-11,17.555555555555557,44.125,-3.6666666666666665,9.142857142857142,-8.0,-2.8461538461538463
2021-10-12,18.4,46.75,-2.466666666666667,11.0,-8.133333333333333,-3.1538461538461537
2021-10-13,19.636363636363637,41.5,-0.4,11.428571428571429,-10.666666666666666,-2.6153846153846154
2021-10-14,21.272727272727273,47.0,-1.2666666666666666,11.714285714285714,-8.8,-2.769230769230769
2021-10-15,23.9,54.75,-1.5333333333333334,16.714285714285715,-1.2666666666666666,-3.272727272727273
2021-10-16,24.363636363636363,51.0,-9.533333333333333,15.25,-5.866666666666666,-4.3
2021-10-17,16.9,49.142857142857146,-7.533333333333333,13.714285714285714,-12.533333333333333,-5.0
2021-10-18,16.555555555555557,45.125,-9.866666666666667,13.714285714285714,-8.933333333333334,-2.25
2021-10-19,19.818181818181817,47.75,-5.666666666666667,10.428571428571429,-10.0,-2.5384615384615383
2021-10-20,22.181818181818183,48.75,-0.7333333333333333,15.0,-9.333333333333334,-2.6153846153846154
2021-10-21,24.363636363636363,50.0,2.3333333333333335,14.0,-9.466666666666667,-2.923076923076923
2021-10-22,24.636363636363637,52.75,-0.3333333333333333,13.857142857142858,-1.3333333333333333,-3.5454545454545454
2021-10-23,25.727272727272727,49.0,-8.2,12.375,-4.933333333333334,-4.4
2021-10-24,17.2,44.42857142857143,-8.133333333333333,11.0,-9.933333333333334,-3.75
2021-10-25,22.555555555555557,49.625,-1.4666666666666666,15.142857142857142,-6.933333333333334,-3.076923076923077
2021-10-26,23.11111111111111,49.0,1.2,14.142857142857142,-7.4,-3.8461538461538463
2021-10-27,25.545454545454547,48.25,4.733333333333333,17.571428571428573,-7.733333333333333,-3.5384615384615383
2021-10-28,26.4,52.0,3.1333333333333333,17.857142857142858,-7.666666666666667,-3.6923076923076925
2021-10-29,27.3,57.25,2.0,22.857142857142858,0.13333333333333333,-4.363636363636363
2021-10-30,33.90909090909091,59.875,-2.933333333333333,21.5,-2.6666666666666665,-6.4
2021-10-31,28.555555555555557,57.857142857142854,4.133333333333334,18.142857142857142,-4.6,-6.625
2021-11-01,35.55555555555556,67.625,9.866666666666667,25.571428571428573,-11.133333333333333,-5.153846153846154
2021-11-02,19.77777777777778,42.5,18.866666666666667,-10.428571428571429,-58.266666666666666,5.363636363636363
2021-11-03,25.7,57.125,8.6,27.857142857142858,-6.933333333333334,-4.6923076923076925
2021-11-04,27.5,54.375,6.133333333333334,20.285714285714285,-8.333333333333334,-3.923076923076923
2021-11-05,25.8,54.625,3.3333333333333335,21.428571428571427,0.0,-4.090909090909091
2021-11-06,26.454545454545453,47.75,-4.466666666666667,17.625,-1.2666666666666666,-4.7
2021-11-07,19.8,46.142857142857146,-2.2666666666666666,15.285714285714286,-7.0,-4.25
2021-11-08,23.88888888888889,53.0,0.5333333333333333,21.142857142857142,-6.133333333333334,-3.6923076923076925
2021-11-09,24.11111111111111,50.0,4.333333333333333,17.142857142857142,-7.4,-3.8461538461538463
2021-11-10,25.555555555555557,52.0,7.666666666666667,21.571428571428573,-6.6,-3.3846153846153846
2021-11-11,24.5,46.875,1.4,18.285714285714285,-8.0,-2.1538461538461537
2021-11-12,20.0,48.375,-4.666666666666667,17.857142857142858,-0.13333333333333333,-1.7272727272727273
2021-11-13,23.454545454545453,46.75,-9.4,12.625,-0.13333333333333333,-2.8
2021-11-14,19.1,49.285714285714285,-6.8,10.428571428571429,-5.933333333333334,-3.125
2021-11-15,29.333333333333332,62.75,-2.2,24.0,-5.733333333333333,-3.0
2021-11-16,29.666666666666668,62.625,3.3333333333333335,24.857142857142858,-7.066666666666666,-3.3846153846153846
2021-11-17,31.22222222222222,57.375,8.133333333333333,30.0,-7.066666666666666,-3.3846153846153846
2021-11-18,30.7,56.5,4.666666666666667,25.142857142857142,-7.466666666666667,-3.0
2021-11-19,31.5,59.875,4.133333333333334,26.428571428571427,0.5333333333333333,-3.3636363636363638
2021-11-20,33.0,52.875,0.26666666666666666,23.375,0.3333333333333333,-5.4
2021-11-21,27.22222222222222,54.714285714285715,2.466666666666667,23.857142857142858,-4.0,-5.25
2021-11-22,29.77777777777778,58.75,2.8666666666666667,27.0,-5.6,-3.1538461538461537
2021-11-23,32.0,60.25,6.2,26.714285714285715,-6.266666666666667,-3.4615384615384617
2021-11-24,34.55555555555556,62.375,14.933333333333334,33.57142857142857,-6.133333333333334,-3.3846153846153846
2021-11-25,36.0,61.25,12.133333333333333,28.142857142857142,-7.6,-3.3846153846153846
2021-11-26,40.0,66.875,6.733333333333333,35.142857142857146,-0.4666666666666667,-4.818181818181818
2021-11-27,35.72727272727273,55.625,2.8,24.25,1.2666666666666666,-5.4
2021-11-28,29.8,53.857142857142854,4.6,28.0,-0.8666666666666667,-5.375
2021-11-29,34.111111111111114,63.5,5.933333333333334,29.428571428571427,-4.466666666666667,-3.1538461538461537
2021-11-30,38.888888888888886,74.125,9.466666666666667,29.285714285714285,-5.466666666666667,-4.538461538461538
2021-12-01,39.22222222222222,73.0,19.733333333333334,38.42857142857143,-7.533333333333333,-3.6153846153846154
2021-12-02,35.22222222222222,66.125,13.333333333333334,30.428571428571427,-8.133333333333333,-3.0
2021-12-03,36.8,63.875,11.733333333333333,35.285714285714285,-0.06666666666666667,-3.8181818181818183
2021-12-04,37.0,56.875,13.4,30.375,3.2,-5.7
2021-12-05,34.77777777777778,59.714285714285715,12.0,29.142857142857142,0.6,-5.5
2021-12-06,35.0,62.5,11.266666666666667,28.857142857142858,-6.266666666666667,-3.076923076923077
2021-12-07,35.0,62.0,17.533333333333335,27.857142857142858,-4.666666666666667,-3.5384615384615383
2021-12-08,37.0,62.75,23.066666666666666,33.285714285714285,-3.8666666666666667,-3.3076923076923075
2021-12-09,37.375,64.125,16.533333333333335,30.857142857142858,-1.9333333333333333,-3.769230769230769
2021-12-10,41.4,67.0,15.333333333333334,34.0,5.4,-4.2727272727272725
2021-12-11,39.9,58.875,11.733333333333333,31.125,10.866666666666667,-6.9
2021-12-12,37.333333333333336,59.57142857142857,13.933333333333334,37.57142857142857,12.0,-6.625
2021-12-13,39.111111111111114,64.75,9.933333333333334,30.857142857142858,-0.9333333333333333,-3.5384615384615383
2021-12-14,43.888888888888886,72.0,18.066666666666666,34.57142857142857,-0.8,-4.3076923076923075
2021-12-15,51.375,81.625,22.6,45.142857142857146,-0.6666666666666666,-5.0
2021-12-16,54.0,85.75,20.4,45.0,-1.8666666666666667,-5.6923076923076925
2021-12-17,49.666666666666664,82.25,21.133333333333333,46.857142857142854,6.333333333333333,-6.363636363636363
2021-12-18,53.8,72.0,17.933333333333334,43.5,11.0,-9.2
2021-12-19,52.77777777777778,80.28571428571429,16.333333333333332,52.285714285714285,16.266666666666666,-9.375
2021-12-20,60.5,90.375,21.666666666666668,47.714285714285715,-2.066666666666667,-5.615384615384615
2021-12-21,62.5,89.71428571428571,25.866666666666667,47.857142857142854,-3.4,-6.384615384615385
2021-12-22,68.25,107.625,35.333333333333336,59.142857142857146,-3.6666666666666665,-6.846153846153846
2021-12-23,73.25,120.28571428571429,40.13333333333333,64.0,-4.8,-7.615384615384615
2021-12-24,41.375,112.85714285714286,52.6,50.42857142857143,-24.8,-3.6363636363636362
2021-12-25,-5.7272727272727275,-8.88888888888889,5.8,-26.88888888888889,-59.0,5.9
2021-12-26,42.44444444444444,57.57142857142857,20.6,29.571428571428573,3.6,-5.625
2021-12-27,55.875,79.125,26.533333333333335,32.857142857142854,-20.133333333333333,-0.8461538461538461
2021-12-28,56.5,75.0,33.4,30.714285714285715,-20.133333333333333,-2.1538461538461537
2021-12-29,61.25,93.375,40.666666666666664,40.285714285714285,-20.266666666666666,-2.3846153846153846
2021-12-30,69.5,112.85714285714286,44.93333333333333,50.57142857142857,-19.466666666666665,-3.230769230769231
2021-12-31,37.25,110.14285714285714,54.6,45.142857142857146,-26.866666666666667,-1.7272727272727273
2022-01-01,-4.0,-15.777777777777779,12.2,-33.0,-62.6,5.5
2022-01-02,34.77777777777778,51.285714285714285,18.2,25.142857142857142,-8.733333333333333,-3.75
2022-01-03,38.888888888888886,65.25,11.666666666666666,31.0,-6.933333333333334,-0.8461538461538461
2022-01-04,36.0,66.5,14.0,30.142857142857142,-5.666666666666667,-1.0769230769230769
2022-01-05,35.625,64.0,21.6,32.57142857142857,-1.6666666666666667,-1.3076923076923077
2022-01-06,32.75,61.0,16.733333333333334,31.142857142857142,-1.9333333333333333,-0.6923076923076923
2022-01-07,32.1,58.0,11.266666666666667,26.857142857142858,6.466666666666667,-0.45454545454545453
2022-01-08,33.09090909090909,52.75,5.2,25.125,7.4,-1.4
2022-01-09,24.444444444444443,52.0,7.0,21.571428571428573,3.066666666666667,-1.75
2022-01-10,32.111111111111114,61.375,9.2,30.285714285714285,-0.06666666666666667,-0.8461538461538461
2022-01-11,29.125,61.125,10.866666666666667,27.714285714285715,-0.3333333333333333,-0.38461538461538464
2022-01-12,29.0,56.625,16.2,28.571428571428573,-1.2,0.7692307692307693
2022-01-13,28.555555555555557,57.75,13.266666666666667,28.714285714285715,-2.1333333333333333,1.3846153846153846
2022-01-14,32.6,61.875,12.666666666666666,29.0,7.8,1.9090909090909092
2022-01-15,33.54545454545455,59.625,6.866666666666666,28.0,10.066666666666666,0.8
2022-01-16,24.666666666666668,58.57142857142857,5.866666666666666,22.285714285714285,3.6,1.25
2022-01-17,30.555555555555557,64.125,10.2,27.0,-0.3333333333333333,2.6153846153846154
2022-01-18,29.333333333333332,61.0,10.133333333333333,24.428571428571427,-2.533333333333333,2.5384615384615383
2022-01-19,28.666666666666668,56.75,17.4,21.142857142857142,-3.4,3.769230769230769
2022-01-20,26.77777777777778,56.75,11.933333333333334,21.714285714285715,-4.733333333333333,4.769230769230769
2022-01-21,29.7,55.875,7.933333333333334,19.142857142857142,4.866666666666666,5.090909090909091
2022-01-22,28.272727272727273,50.75,1.0666666666666667,15.875,8.066666666666666,3.7
2022-01-23,17.22222222222222,42.857142857142854,1.1333333333333333,6.428571428571429,4.4,3.875
2022-01-24,28.11111111111111,57.25,7.333333333333333,17.714285714285715,-1.5333333333333334,4.6923076923076925
2022-01-25,28.22222222222222,57.125,10.066666666666666,15.285714285714286,-3.6,4.0
2022-01-26,28.666666666666668,52.625,14.333333333333334,20.142857142857142,-2.7333333333333334,4.538461538461538
2022-01-27,27.0,50.5,11.0,20.0,-2.933333333333333,4.230769230769231
2022-01-28,31.3,56.375,9.2,20.571428571428573,6.933333333333334,3.909090909090909
2022-01-29,32.3,56.0,6.533333333333333,18.285714285714285,10.266666666666667,2.3
2022-01-30,23.666666666666668,52.714285714285715,6.066666666666666,13.0,7.533333333333333,2.125
2022-01-31,33.55555555555556,65.875,10.266666666666667,24.428571428571427,2.6666666666666665,2.076923076923077
2022-02-01,32.888888888888886,65.625,14.6,24.571428571428573,1.5333333333333334,2.3846153846153846
2022-02-02,31.88888888888889,57.75,17.0,22.142857142857142,0.9333333333333333,2.923076923076923
2022-02-03,31.4,54.375,11.533333333333333,21.571428571428573,1.7333333333333334,2.923076923076923
2022-02-04,30.5,52.5,8.733333333333333,22.142857142857142,12.0,2.727272727272727
2022-02-05,33.90909090909091,48.625,1.9333333333333333,23.625,10.933333333333334,2.4
2022-02-06,22.444444444444443,44.285714285714285,2.6,17.0,7.533333333333333,2.0
2022-02-07,30.333333333333332,52.625,7.6,23.428571428571427,6.266666666666667,1.7692307692307692
2022-02-08,29.88888888888889,52.125,9.533333333333333,23.857142857142858,4.533333333333333,1.7692307692307692
2022-02-09,30.0,50.375,14.733333333333333,27.142857142857142,4.933333333333334,1.8461538461538463
2022-02-10,31.11111111111111,49.75,12.2,29.142857142857142,4.4,2.3076923076923075
2022-02-11,34.0,53.0,10.066666666666666,29.142857142857142,14.4,1.2727272727272727
2022-02-12,36.09090909090909,49.25,7.0,25.875,13.066666666666666,0.9
2022-02-13,29.555555555555557,49.57142857142857,5.866666666666666,20.857142857142858,10.866666666666667,0.875
2022-02-14,53.5,65.5,17.6,30.714285714285715,11.133333333333333,-1.2307692307692308
2022-02-15,36.111111111111114,62.375,9.4,28.142857142857142,8.466666666666667,0.38461538461538464
2022-02-16,36.0,61.625,16.733333333333334,36.714285714285715,9.0,0.46153846153846156
2022-02-17,33.77777777777778,57.75,12.666666666666666,29.142857142857142,9.8,0.46153846153846156
2022-02-18,35.3,54.625,12.733333333333333,27.428571428571427,19.733333333333334,-0.18181818181818182
2022-02-19,36.4,50.625,7.733333333333333,23.875,14.733333333333333,0.0
2022-02-20,28.444444444444443,46.285714285714285,8.2,21.285714285714285,11.066666666666666,0.125
2022-02-21,32.22222222222222,55.25,8.0,28.428571428571427,12.866666666666667,0.3076923076923077
2022-02-22,33.44444444444444,54.375,12.466666666666667,26.857142857142858,12.333333333333334,0.15384615384615385
2022-02-23,34.22222222222222,53.375,18.533333333333335,33.0,12.6,0.46153846153846156
2022-02-24,33.111111111111114,52.125,14.8,27.857142857142858,12.333333333333334,0.46153846153846156
2022-02-25,36.2,57.0,14.133333333333333,31.857142857142858,21.733333333333334,-0.18181818181818182
2022-02-26,40.0,55.375,10.2,29.375,16.533333333333335,-1.3
2022-02-27,29.88888888888889,51.142857142857146,11.2,24.571428571428573,12.733333333333333,-0.75
2022-02-28,38.44444444444444,66.5,13.666666666666666,32.57142857142857,16.066666666666666,-0.5384615384615384
2022-03-01,36.888888888888886,66.75,14.8,32.857142857142854,14.533333333333333,-0.07692307692307693
2022-03-02,34.625,58.625,23.666666666666668,34.57142857142857,14.866666666666667,-0.3076923076923077
2022-03-03,33.55555555555556,52.375,18.733333333333334,33.714285714285715,15.6,1.0769230769230769
2022-03-04,37.1,52.625,15.533333333333333,31.0,25.533333333333335,2.090909090909091
2022-03-05,38.9,49.625,9.666666666666666,26.625,18.466666666666665,1.7
2022-03-06,28.88888888888889,45.285714285714285,11.533333333333333,22.142857142857142,14.666666666666666,1.75
2022-03-07,31.77777777777778,48.5,11.866666666666667,27.285714285714285,18.733333333333334,3.3076923076923075
2022-03-08,31.0,47.25,16.466666666666665,28.0,18.4,3.6153846153846154
2022-03-09,28.375,44.75,21.666666666666668,29.285714285714285,18.266666666666666,5.230769230769231
2022-03-10,29.0,44.375,21.933333333333334,29.571428571428573,19.333333333333332,5.769230769230769
2022-03-11,33.4,47.625,22.6,31.0,29.6,5.636363636363637
2022-03-12,36.09090909090909,44.75,13.0,24.428571428571427,21.466666666666665,5.6
2022-03-13,27.333333333333332,43.57142857142857,15.333333333333334,25.142857142857142,18.466666666666665,5.125
2022-03-14,32.0,49.25,20.0,32.285714285714285,22.6,6.166666666666667
2022-03-15,35.888888888888886,57.375,21.333333333333332,31.571428571428573,21.133333333333333,5.3076923076923075
2022-03-16,36.25,57.125,29.333333333333332,40.714285714285715,21.066666666666666,5.230769230769231
2022-03-17,33.77777777777778,49.5,25.0,35.142857142857146,19.8,5.153846153846154
2022-03-18,38.0,52.0,26.0,36.857142857142854,29.133333333333333,4.818181818181818
2022-03-19,38.1,48.25,16.133333333333333,27.142857142857142,19.6,4.8
2022-03-20,33.0,48.42857142857143,19.266666666666666,28.142857142857142,16.8,4.25
2022-03-21,34.111111111111114,49.875,20.133333333333333,33.285714285714285,22.0,5.846153846153846
2022-03-22,34.0,50.5,24.0,33.857142857142854,21.466666666666665,5.384615384615385
2022-03-23,35.0,50.5,28.933333333333334,36.42857142857143,21.066666666666666,5.153846153846154
2022-03-24,32.5,46.25,23.933333333333334,31.571428571428573,19.466666666666665,6.0
2022-03-25,37.7,52.75,24.533333333333335,31.571428571428573,29.866666666666667,4.636363636363637
2022-03-26,37.8,47.125,17.933333333333334,25.0,21.6,4.4
2022-03-27,19.11111111111111,37.57142857142857,7.533333333333333,14.571428571428571,17.266666666666666,6.875
2022-03-28,27.0,43.75,15.0,23.285714285714285,22.8,7.333333333333333
2022-03-29,29.333333333333332,47.0,15.866666666666667,24.0,21.466666666666665,6.416666666666667
2022-03-30,29.77777777777778,46.0,18.266666666666666,26.0,20.533333333333335,6.416666666666667
2022-03-31,33.888888888888886,53.875,20.066666666666666,29.571428571428573,21.666666666666668,5.538461538461538
2022-04-01,35.5,53.875,18.466666666666665,28.857142857142858,31.266666666666666,5.181818181818182
2022-04-02,36.90909090909091,49.0,9.733333333333333,23.714285714285715,21.133333333333333,5.3
2022-04-03,30.88888888888889,47.285714285714285,12.266666666666667,21.857142857142858,16.333333333333332,4.625
2022-04-04,29.0,44.0,14.533333333333333,27.285714285714285,21.266666666666666,6.25
2022-04-05,32.666666666666664,47.625,19.266666666666666,30.0,21.333333333333332,5.333333333333333
2022-04-06,32.77777777777778,45.125,25.0,34.857142857142854,20.466666666666665,5.384615384615385
2022-04-07,32.44444444444444,45.875,22.133333333333333,34.0,19.0,5.846153846153846
2022-04-08,38.5,50.125,23.2,30.714285714285715,27.8,5.181818181818182
2022-04-09,39.45454545454545,47.0,14.466666666666667,28.857142857142858,21.066666666666666,4.2
2022-04-10,36.888888888888886,47.857142857142854,23.266666666666666,25.0,19.466666666666665,4.0
2022-04-11,47.0,58.25,28.785714285714285,26.142857142857142,-10.133333333333333,9.181818181818182
2022-04-12,48.375,58.25,34.357142857142854,26.285714285714285,-12.866666666666667,8.363636363636363
2022-04-13,60.375,73.125,51.0,36.42857142857143,-17.6,8.166666666666666
2022-04-14,49.875,65.625,54.583333333333336,23.857142857142858,-41.733333333333334,12.272727272727273
2022-04-15,12.777777777777779,13.5,55.5,-20.0,-57.6,19.8
2022-04-16,25.818181818181817,13.75,36.666666666666664,-4.0,-41.4,10.8
2022-04-17,25.555555555555557,32.285714285714285,17.733333333333334,19.857142857142858,1.9333333333333333,5.0
2022-04-18,37.75,53.875,16.666666666666668,24.571428571428573,-7.6,10.727272727272727
2022-04-19,31.5,50.0,18.866666666666667,30.0,18.866666666666667,5.5
2022-04-20,30.875,46.625,24.4,34.0,19.333333333333332,6.0
2022-04-21,30.555555555555557,45.125,18.666666666666668,32.42857142857143,19.2,6.230769230769231
2022-04-22,34.3,47.375,15.2,30.857142857142858,29.333333333333332,5.7272727272727275
2022-04-23,36.09090909090909,46.375,8.8,26.428571428571427,20.8,5.3
2022-04-24,30.333333333333332,42.285714285714285,11.866666666666667,25.571428571428573,17.8,4.75
2022-04-25,31.333333333333332,45.375,14.866666666666667,29.285714285714285,22.733333333333334,6.333333333333333
2022-04-26,34.111111111111114,48.25,17.133333333333333,33.285714285714285,21.333333333333332,5.923076923076923
2022-04-27,34.0,46.625,24.0,31.571428571428573,20.333333333333332,5.461538461538462
2022-04-28,32.888888888888886,46.125,21.0,29.285714285714285,19.066666666666666,5.6923076923076925
2022-04-29,38.3,51.5,18.6,29.857142857142858,28.733333333333334,4.545454545454546
2022-04-30,44.09090909090909,58.5,13.0,28.428571428571427,21.266666666666666,4.0
2022-05-01,36.666666666666664,56.42857142857143,17.4,23.142857142857142,12.466666666666667,4.875
2022-05-02,37.111111111111114,56.125,18.866666666666667,33.857142857142854,22.6,5.384615384615385
2022-05-03,35.44444444444444,51.125,19.733333333333334,32.0,20.8,5.3076923076923075
2022-05-04,34.888888888888886,46.375,19.8,35.142857142857146,20.133333333333333,5.833333333333333
2022-05-05,34.22222222222222,47.0,19.333333333333332,32.142857142857146,19.4,5.230769230769231
2022-05-06,33.7,45.25,11.4,34.0,27.533333333333335,6.0
2022-05-07,41.36363636363637,47.5,8.866666666666667,26.285714285714285,21.133333333333333,4.7
2022-05-08,35.44444444444444,47.714285714285715,10.533333333333333,23.285714285714285,18.133333333333333,4.5
2022-05-09,49.25,62.5,25.333333333333332,34.857142857142854,20.2,3.923076923076923
2022-05-10,66.25,68.5,35.714285714285715,21.428571428571427,-37.86666666666667,12.363636363636363
2022-05-11,35.55555555555556,50.375,26.2,37.42857142857143,20.466666666666665,4.076923076923077
2022-05-12,32.55555555555556,48.125,21.6,34.0,19.666666666666668,5.384615384615385
2022-05-13,35.8,53.0,20.533333333333335,32.285714285714285,29.0,5.2727272727272725
