date,retail_and_recreation_percent_change_from_baseline_Brazil,grocery_and_pharmacy_percent_change_from_baseline_Brazil,parks_percent_change_from_baseline_Brazil,transit_stations_percent_change_from_baseline_Brazil,workplaces_percent_change_from_baseline_Brazil,residential_percent_change_from_baseline_Brazil
2020-03-30,-59.86787564766839,-27.206369426751593,-49.815384615384616,-59.39756944444444,-35.608440797186404,18.918639053254438
2020-03-31,-57.536895674300254,-21.685421994884912,-47.25264750378215,-57.45774647887324,-35.89947399181765,17.972661870503597
2020-04-01,-56.03625,-18.763659466327827,-45.25875190258752,-56.156028368794324,-35.21147161066049,18.031563845050215
2020-04-02,-55.63715710723192,-18.791450777202073,-45.040971168437025,-56.200351493848856,-35.0162224797219,18.22779369627507
2020-04-03,-57.013590033975085,-16.275274056029232,-46.927125506072876,-56.45155993431855,-32.29376854599406,19.122478386167145
2020-04-04,-60.69023569023569,-16.592220828105397,-49.86166471277843,-56.04938271604938,-30.492283950617285,15.735812133072407
2020-04-05,-66.81632653061224,-26.517826825127333,-53.89916963226572,-60.43388429752066,-27.53257142857143,14.743362831858407
2020-04-06,-51.35180412371134,-14.929455445544555,-45.783570300157976,-53.956228956228955,-29.115384615384617,16.821629213483146
2020-04-07,-47.80988593155894,-8.09325153374233,-42.734693877551024,-51.0221465076661,-29.21607142857143,15.678035470668485
2020-04-08,-47.588456712672524,-6.196782178217822,-41.50946372239748,-50.77491408934708,-29.261975162625664,15.637228260869565
2020-04-09,-42.574282147315856,9.80125786163522,-36.74761904761905,-47.14113597246127,-31.90850815850816,13.912328767123288
2020-04-10,-75.83490566037736,-46.235370611183356,-52.27949438202247,-66.64671814671814,-68.16427840327533,27.059471365638768
2020-04-11,-55.21885521885522,-6.539340101522843,-47.56169212690952,-54.796551724137935,-31.556923076923077,15.214007782101167
2020-04-12,-66.69308357348703,-28.834752981260646,-54.21495327102804,-58.209016393442624,-23.297109826589594,12.385915492957746
2020-04-13,-48.90561224489796,-19.676792223572296,-44.76236044657097,-52.77504105090312,-26.031591737545565,15.60655737704918
2020-04-14,-51.35414012738853,-20.896296296296295,-46.799698795180724,-53.57312925170068,-27.68761220825853,16.327445652173914
2020-04-15,-49.6203007518797,-16.308913308913308,-43.26952526799388,-52.43856655290102,-27.065269461077843,16.14859437751004
2020-04-16,-49.552598225602026,-14.649625935162094,-41.11145038167939,-51.23560209424084,-26.66087477531456,16.037634408602152
2020-04-17,-50.99540757749713,-13.466745843230404,-43.421409214092144,-52.18619582664527,-24.109614206981018,16.72108843537415
2020-04-18,-55.51923076923077,-13.996245306633291,-47.19203747072599,-53.14139693356048,-22.802672955974842,14.409090909090908
2020-04-19,-64.792700729927,-23.7858347386172,-51.11962833914053,-58.90683229813665,-22.75581395348837,14.114613180515759
