date,retail_and_recreation_percent_change_from_baseline_Ecuador,grocery_and_pharmacy_percent_change_from_baseline_Ecuador,parks_percent_change_from_baseline_Ecuador,transit_stations_percent_change_from_baseline_Ecuador,workplaces_percent_change_from_baseline_Ecuador,residential_percent_change_from_baseline_Ecuador
2021-05-27,10.016129032258064,33.13636363636363,-7.4495412844036695,2.6122448979591835,-21.802919708029197,8.457142857142857
2021-05-28,12.0,35.76086956521739,-4.08256880733945,-3.4339622641509435,-18.21323529411765,8.852941176470589
2021-05-29,11.402985074626866,34.044444444444444,-0.5304347826086957,1.7843137254901962,1.9074074074074074,3.641509433962264
2021-05-30,6.705882352941177,19.76086956521739,-0.7804878048780488,-3.816326530612245,2.2083333333333335,3.5454545454545454
2021-05-31,15.350877192982455,41.48837209302326,-0.8627450980392157,4.346938775510204,-19.746268656716417,7.385714285714286
2021-06-01,28.19298245614035,52.18604651162791,6.303921568627451,7.3125,-20.389705882352942,5.9
2021-06-02,14.344262295081966,39.58139534883721,-4.276190476190476,3.22,-21.598540145985403,7.642857142857143
2021-06-03,12.5,37.44186046511628,-4.616822429906542,0.9,-20.919708029197082,8.385714285714286
2021-06-04,14.578125,38.266666666666666,-3.669724770642202,-2.3962264150943398,-16.725925925925925,9.043478260869565
2021-06-05,15.761194029850746,39.6,3.9304347826086956,6.196078431372549,2.2314814814814814,3.018867924528302
2021-06-06,10.092307692307692,23.711111111111112,2.8264462809917354,0.8367346938775511,2.010204081632653,2.727272727272727
2021-06-07,12.181818181818182,36.13953488372093,-2.8932038834951457,2.66,-20.613138686131386,8.08695652173913
2021-06-08,13.067796610169491,35.04651162790697,-3.62,3.142857142857143,-20.62686567164179,7.942857142857143
2021-06-09,14.672131147540984,37.58139534883721,-1.9523809523809523,4.62,-20.59124087591241,7.628571428571429
2021-06-10,14.754098360655737,37.76744186046512,-1.8113207547169812,3.392156862745098,-19.919708029197082,7.714285714285714
2021-06-11,12.138461538461538,36.4468085106383,-3.36697247706422,-2.019230769230769,-17.566176470588236,8.614285714285714
2021-06-12,13.323529411764707,35.666666666666664,3.5,3.3529411764705883,0.9906542056074766,2.3962264150943398
2021-06-13,5.4393939393939394,19.02173913043478,0.29411764705882354,-3.0,0.15463917525773196,2.7111111111111112
2021-06-14,10.051724137931034,31.0,-3.6346153846153846,3.6666666666666665,-21.466666666666665,7.565217391304348
2021-06-15,12.254237288135593,37.422222222222224,-4.584158415841584,2.3541666666666665,-21.48175182481752,7.5285714285714285
2021-06-16,13.39344262295082,37.97674418604651,-5.076923076923077,-1.2745098039215685,-22.5,6.0285714285714285
2021-06-17,11.836065573770492,35.81395348837209,-6.926605504587156,-1.7058823529411764,-23.8768115942029,6.457142857142857
2021-06-18,10.651515151515152,35.276595744680854,-7.0181818181818185,-5.648148148148148,-21.274074074074075,6.771428571428571
2021-06-19,14.35820895522388,40.422222222222224,-0.8695652173913043,5.137254901960785,-2.944954128440367,1.2641509433962264
2021-06-20,13.075757575757576,24.804347826086957,2.925619834710744,-2.1,-0.04040404040404041,-0.8444444444444444
2021-06-21,8.233333333333333,29.333333333333332,-5.365384615384615,-1.0,-25.51492537313433,6.928571428571429
2021-06-22,10.898305084745763,33.18604651162791,-4.099009900990099,-0.2,-23.830882352941178,6.4
2021-06-23,8.5,28.733333333333334,-9.161904761904761,-2.0,-24.036231884057973,7.485714285714286
2021-06-24,13.225806451612904,33.36363636363637,-5.422018348623853,-0.56,-22.795620437956206,6.871428571428571
2021-06-25,12.723076923076922,35.130434782608695,-4.3,-4.384615384615385,-22.705882352941178,8.228571428571428
2021-06-26,13.970149253731343,32.86666666666667,2.1228070175438596,3.7254901960784315,-1.110091743119266,2.509433962264151
2021-06-27,10.402985074626866,17.933333333333334,2.4237288135593222,-1.2244897959183674,-0.15151515151515152,1.9555555555555555
2021-06-28,13.298245614035087,32.44444444444444,-2.6019417475728157,-0.14285714285714285,-22.11111111111111,5.1571428571428575
2021-06-29,10.084745762711865,29.90909090909091,-5.623762376237623,-2.2549019607843137,-23.904411764705884,5.571428571428571
2021-06-30,14.229508196721312,36.43181818181818,-6.769230769230769,0.5686274509803921,-22.05839416058394,7.128571428571429
2021-07-01,20.098360655737704,43.16279069767442,-0.9245283018867925,3.96,-20.746376811594203,6.257142857142857
2021-07-02,21.4,43.29545454545455,1.091743119266055,1.8148148148148149,-18.125,7.314285714285714
2021-07-03,21.56923076923077,42.62222222222222,4.891891891891892,10.941176470588236,0.24299065420560748,1.7735849056603774
2021-07-04,21.93846153846154,30.0,11.837606837606838,8.979591836734693,0.711340206185567,0.3111111111111111
2021-07-05,22.071428571428573,43.13953488372093,3.4019607843137254,7.58,-19.333333333333332,5.428571428571429
2021-07-06,21.224137931034484,41.48837209302326,1.2376237623762376,7.416666666666667,-19.6,5.785714285714286
2021-07-07,20.189655172413794,40.55813953488372,0.5825242718446602,7.16,-20.76086956521739,5.628571428571429
2021-07-08,21.35483870967742,40.48837209302326,0.3076923076923077,7.12,-20.144927536231883,5.8
2021-07-09,20.092307692307692,40.27272727272727,0.35514018691588783,2.423076923076923,-16.918518518518518,7.357142857142857
2021-07-10,20.363636363636363,39.53333333333333,6.216216216216216,10.117647058823529,1.5504587155963303,1.849056603773585
2021-07-11,18.323076923076922,27.844444444444445,10.177966101694915,8.408163265306122,1.958762886597938,1.0222222222222221
2021-07-12,19.053571428571427,38.88636363636363,3.607843137254902,9.5,-20.385185185185186,6.128571428571429
2021-07-13,21.220338983050848,40.348837209302324,2.6666666666666665,11.520833333333334,-19.68148148148148,5.4
2021-07-14,21.491525423728813,40.18604651162791,0.75,9.94,-19.43065693430657,5.6571428571428575
2021-07-15,24.18032786885246,43.883720930232556,2.5673076923076925,8.8,-18.75,5.614285714285714
2021-07-16,22.384615384615383,43.31818181818182,2.3551401869158877,2.9056603773584904,-15.91851851851852,6.8
2021-07-17,20.846153846153847,40.4,4.223214285714286,8.215686274509803,1.8130841121495327,2.0943396226415096
2021-07-18,16.4,27.652173913043477,5.64957264957265,6.25,2.6363636363636362,1.3555555555555556
2021-07-19,20.236363636363638,41.11363636363637,2.1176470588235294,6.5,-19.360294117647058,6.585714285714285
2021-07-20,22.596491228070175,45.69767441860465,3.438775510204082,10.244897959183673,-19.037037037037038,5.814285714285714
2021-07-21,20.56896551724138,41.116279069767444,0.4174757281553398,8.04,-18.474452554744527,5.885714285714286
2021-07-22,22.475409836065573,40.604651162790695,1.2095238095238094,9.040816326530612,-18.036496350364963,6.071428571428571
2021-07-23,21.58730158730159,40.31111111111111,1.3211009174311927,2.188679245283019,-15.786764705882353,7.3768115942028984
2021-07-24,22.227272727272727,40.577777777777776,8.736363636363636,10.807692307692308,3.675925925925926,2.2264150943396226
2021-07-25,22.359375,28.84090909090909,13.803418803418804,5.96,4.082474226804123,1.3555555555555556
2021-07-26,25.69090909090909,42.23255813953488,8.313131313131313,9.98,-20.6,6.242857142857143
2021-07-27,21.714285714285715,39.51162790697674,3.88,10.877551020408163,-18.044444444444444,5.314285714285714
2021-07-28,23.29824561403509,39.395348837209305,1.1067961165048543,7.469387755102041,-17.854014598540147,5.742857142857143
2021-07-29,24.721311475409838,39.906976744186046,1.0097087378640777,9.6,-17.802919708029197,6.171428571428572
2021-07-30,26.984126984126984,47.29545454545455,3.4485981308411215,4.943396226415095,-15.303703703703704,6.671428571428572
2021-07-31,31.363636363636363,49.22222222222222,12.234234234234235,18.627450980392158,5.175925925925926,0.4528301886792453
2021-08-01,26.650793650793652,34.93333333333333,14.068376068376068,16.5,4.375,-0.28888888888888886
2021-08-02,28.87037037037037,49.18604651162791,7.42,14.346938775510203,-18.57777777777778,5.585714285714285
2021-08-03,29.236363636363638,50.116279069767444,7.858585858585859,16.041666666666668,-18.50735294117647,5.0285714285714285
2021-08-04,28.344827586206897,48.06976744186046,5.737864077669903,12.84,-18.268115942028984,5.2
2021-08-05,31.28813559322034,49.395348837209305,7.7745098039215685,13.291666666666666,-17.795620437956206,4.985714285714286
2021-08-06,29.793650793650794,48.84090909090909,7.6,14.627450980392156,-15.777777777777779,5.785714285714286
2021-08-07,34.765625,47.63636363636363,18.1588785046729,25.34,3.8679245283018866,0.1509433962264151
2021-08-08,36.847457627118644,39.16279069767442,32.24324324324324,19.26530612244898,4.938144329896907,-1.4
2021-08-09,28.574074074074073,41.77272727272727,16.391752577319586,7.530612244897959,-43.405797101449274,8.666666666666666
2021-08-10,29.345454545454544,49.51162790697674,11.13265306122449,20.574468085106382,-17.75,3.8857142857142857
2021-08-11,27.017543859649123,45.69767441860465,5.920792079207921,13.653061224489797,-18.94160583941606,5.314285714285714
2021-08-12,28.16949152542373,45.23255813953488,6.611650485436893,12.68,-17.735294117647058,5.5285714285714285
2021-08-13,28.349206349206348,47.36363636363637,7.773584905660377,8.596153846153847,-15.308823529411764,6.5285714285714285
2021-08-14,31.015151515151516,47.733333333333334,15.263636363636364,20.14,5.731481481481482,0.8113207547169812
2021-08-15,29.515625,34.57142857142857,19.06140350877193,20.25531914893617,6.5,-0.4
2021-08-16,31.21818181818182,49.023809523809526,9.69,16.387755102040817,-18.845588235294116,4.871428571428571
2021-08-17,31.339285714285715,52.83720930232558,10.84375,19.3265306122449,-18.511111111111113,4.514285714285714
2021-08-18,29.74137931034483,47.72093023255814,6.921568627450981,15.96,-15.058823529411764,4.8
2021-08-19,30.67241379310345,46.69767441860465,7.485436893203883,15.306122448979592,-14.845588235294118,5.085714285714285
2021-08-20,31.142857142857142,49.56818181818182,9.514285714285714,10.450980392156863,-13.644444444444444,5.771428571428571
2021-08-21,33.10606060606061,46.46666666666667,15.563636363636364,19.816326530612244,5.518867924528302,0.6226415094339622
2021-08-22,29.84375,34.47727272727273,18.614035087719298,22.416666666666668,6.494736842105263,-0.5111111111111111
2021-08-23,28.833333333333332,44.34090909090909,8.848484848484848,13.78,-16.205882352941178,4.957142857142857
2021-08-24,27.509090909090908,44.55813953488372,8.030927835051546,16.6875,-16.440298507462686,4.728571428571429
2021-08-25,29.403508771929825,45.13953488372093,7.99009900990099,15.877551020408163,-15.883211678832117,4.8428571428571425
2021-08-26,29.93103448275862,44.93023255813954,7.815533980582524,15.791666666666666,-15.720588235294118,4.742857142857143
2021-08-27,30.253968253968253,45.90909090909091,8.584905660377359,10.862745098039216,-12.807407407407407,5.742857142857143
2021-08-28,33.15151515151515,44.22222222222222,16.296296296296298,20.3,6.747663551401869,0.5283018867924528
2021-08-29,29.306451612903224,32.63636363636363,18.482456140350877,21.895833333333332,7.494736842105263,-0.37777777777777777
2021-08-30,28.89090909090909,43.74418604651163,9.029702970297029,17.085106382978722,-15.691176470588236,4.885714285714286
2021-08-31,32.339285714285715,51.093023255813954,9.206185567010309,20.4468085106383,-14.656716417910447,4.1571428571428575
2021-09-01,33.3859649122807,53.02325581395349,7.466019417475728,15.26,-15.28888888888889,4.5
2021-09-02,34.083333333333336,49.651162790697676,6.41747572815534,10.46938775510204,-14.75,4.785714285714286
2021-09-03,32.5,52.82222222222222,7.583333333333333,9.27450980392157,-11.177777777777777,5.7
2021-09-04,36.723076923076924,53.28260869565217,15.825688073394495,20.42,6.859813084112149,0.1509433962264151
2021-09-05,31.306451612903224,38.18181818181818,16.517241379310345,21.26530612244898,8.787234042553191,-0.6888888888888889
2021-09-06,29.036363636363635,46.44186046511628,5.73,12.979591836734693,-15.597014925373134,5.828571428571428
2021-09-07,31.345454545454544,49.27906976744186,9.540816326530612,16.854166666666668,-14.276119402985074,4.585714285714285
2021-09-08,30.859649122807017,47.906976744186046,8.480392156862745,13.88,-14.198529411764707,4.857142857142857
2021-09-09,31.083333333333332,44.348837209302324,4.980582524271845,11.42,-14.066666666666666,4.942857142857143
2021-09-10,31.6984126984127,48.53333333333333,8.066666666666666,9.823529411764707,-10.777777777777779,5.885714285714286
2021-09-11,34.71212121212121,49.111111111111114,13.82882882882883,17.88235294117647,7.59433962264151,0.7924528301886793
2021-09-12,28.46031746031746,35.56818181818182,13.070175438596491,18.510204081632654,7.4375,0.1111111111111111
2021-09-13,30.945454545454545,45.72093023255814,10.323232323232324,14.36734693877551,-14.73134328358209,4.928571428571429
2021-09-14,30.763636363636362,46.674418604651166,10.070707070707071,16.25531914893617,-15.444444444444445,4.457142857142857
2021-09-15,30.24561403508772,48.16279069767442,5.900990099009901,12.36734693877551,-15.441176470588236,5.1571428571428575
2021-09-16,31.57894736842105,49.41860465116279,7.543689320388349,11.857142857142858,-15.608695652173912,4.957142857142857
2021-09-17,34.65573770491803,49.75,9.790476190476191,10.32,-12.365671641791044,5.642857142857143
2021-09-18,35.96923076923077,48.78260869565217,15.321100917431192,18.372549019607842,6.830188679245283,0.4339622641509434
2021-09-19,32.46774193548387,36.52272727272727,20.843478260869563,20.659574468085108,7.442105263157894,-0.6222222222222222
2021-09-20,32.018181818181816,48.2093023255814,10.656565656565656,14.66,-14.223880597014926,4.8
2021-09-21,28.945454545454545,45.906976744186046,5.9,14.270833333333334,-14.23134328358209,5.328571428571428
2021-09-22,29.321428571428573,42.76744186046512,5.088235294117647,11.88,-11.118518518518519,5.185714285714286
2021-09-23,30.196428571428573,45.0,7.25,12.122448979591837,-11.022222222222222,5.042857142857143
2021-09-24,32.33870967741935,46.29545454545455,10.50925925925926,10.4,-8.626865671641792,5.4
2021-09-25,33.04545454545455,45.17777777777778,12.794392523364486,15.882352941176471,8.915094339622641,0.8490566037735849
2021-09-26,30.93548387096774,32.95454545454545,21.70689655172414,21.142857142857142,9.387096774193548,-0.4444444444444444
2021-09-27,30.78181818181818,42.09090909090909,9.425742574257425,13.26530612244898,-11.962686567164178,4.628571428571429
2021-09-28,28.854545454545455,41.93023255813954,7.5353535353535355,13.895833333333334,-12.066666666666666,4.285714285714286
2021-09-29,29.232142857142858,42.86046511627907,5.019230769230769,11.04,-11.325925925925926,4.614285714285714
2021-09-30,33.89473684210526,49.093023255813954,8.145631067961165,16.020408163265305,-10.837037037037037,4.257142857142857
2021-10-01,37.9344262295082,55.0,12.648148148148149,13.32,-8.104477611940299,4.671428571428572
2021-10-02,42.95384615384615,55.333333333333336,19.62037037037037,23.34,9.735849056603774,-0.6226415094339622
2021-10-03,39.903225806451616,42.79545454545455,24.669565217391305,27.4375,10.126315789473685,-1.6444444444444444
2021-10-04,32.25925925925926,48.81395348837209,9.343434343434344,17.1875,-11.126865671641792,3.757142857142857
2021-10-05,35.51851851851852,51.95348837209303,10.56,16.979166666666668,-11.738805970149254,4.071428571428571
2021-10-06,33.232142857142854,49.0,6.811881188118812,17.06,-10.888059701492537,4.285714285714286
2021-10-07,41.660714285714285,52.72093023255814,11.534653465346535,24.104166666666668,-11.037037037037036,2.414285714285714
2021-10-08,40.13559322033898,57.955555555555556,18.310679611650485,10.591836734693878,-32.29710144927536,8.1
2021-10-09,40.76190476190476,49.46666666666667,24.214953271028037,14.647058823529411,4.311320754716981,0.7547169811320755
2021-10-10,30.0,33.24444444444445,15.752136752136753,25.479166666666668,8.989247311827956,0.24444444444444444
2021-10-11,34.611111111111114,47.627906976744185,10.683673469387756,19.625,-9.134328358208956,4.428571428571429
2021-10-12,33.67272727272727,48.883720930232556,9.702970297029703,16.5,-9.609022556390977,4.271428571428571
2021-10-13,33.82142857142857,47.16279069767442,7.696078431372549,18.354166666666668,-9.029850746268657,4.3
2021-10-14,32.689655172413794,44.51162790697674,7.198019801980198,15.020833333333334,-8.422222222222222,4.414285714285715
2021-10-15,34.25806451612903,48.977777777777774,7.981132075471698,10.72,-6.641791044776119,5.828571428571428
2021-10-16,39.353846153846156,51.71111111111111,14.81081081081081,20.94,12.211538461538462,0.33962264150943394
2021-10-17,34.21311475409836,40.81818181818182,16.8,22.5,11.602150537634408,-0.15555555555555556
2021-10-18,33.32727272727273,46.70454545454545,7.94949494949495,12.979166666666666,-10.761194029850746,5.214285714285714
2021-10-19,33.31481481481482,47.58139534883721,8.57,16.895833333333332,-10.156716417910447,4.728571428571429
2021-10-20,33.214285714285715,47.44186046511628,5.8316831683168315,15.918367346938776,-9.664179104477611,4.457142857142857
2021-10-21,34.333333333333336,46.348837209302324,5.178217821782178,14.5625,-9.352941176470589,5.114285714285714
2021-10-22,34.11290322580645,47.62222222222222,6.866666666666666,11.14,-6.029850746268656,5.571428571428571
2021-10-23,35.166666666666664,44.97826086956522,11.141592920353983,17.4,12.788461538461538,1.3962264150943395
2021-10-24,33.145161290322584,37.36363636363637,14.042735042735043,18.836734693877553,12.505376344086022,0.35555555555555557
2021-10-25,32.092592592592595,43.266666666666666,6.649484536082475,17.23404255319149,-8.529850746268657,4.9
2021-10-26,27.339285714285715,41.83720930232558,3.97,1.7551020408163265,-9.902985074626866,6.742857142857143
2021-10-27,28.714285714285715,42.04545454545455,2.485148514851485,0.8571428571428571,-9.73134328358209,6.271428571428571
2021-10-28,37.05357142857143,50.883720930232556,9.872549019607844,11.795918367346939,-8.037037037037036,4.5
2021-10-29,44.13333333333333,59.93181818181818,13.826923076923077,22.46938775510204,-4.2164179104477615,3.6714285714285713
2021-10-30,54.516666666666666,66.65217391304348,32.05714285714286,43.041666666666664,14.509803921568627,-2.5283018867924527
2021-10-31,66.21153846153847,61.30952380952381,52.904761904761905,40.97872340425532,14.279569892473118,-4.777777777777778
2021-11-01,57.083333333333336,58.68292682926829,51.64705882352941,14.979166666666666,-46.369565217391305,4.9714285714285715
2021-11-02,48.90384615384615,51.36585365853659,47.42528735632184,15.148936170212766,-51.75,4.542857142857143
2021-11-03,37.14545454545455,48.19047619047619,17.68686868686869,19.06,-38.43478260869565,6.242857142857143
2021-11-04,38.392857142857146,54.31818181818182,8.568627450980392,19.714285714285715,-10.592592592592593,3.9857142857142858
2021-11-05,35.32258064516129,50.2,7.018867924528302,11.428571428571429,-6.380597014925373,6.171428571428572
2021-11-06,40.166666666666664,48.733333333333334,13.535714285714286,18.84313725490196,16.096153846153847,1.3018867924528301
2021-11-07,36.19672131147541,40.59090909090909,17.301724137931036,22.46938775510204,14.315217391304348,0.7777777777777778
2021-11-08,37.18867924528302,49.5,11.489583333333334,21.9375,-7.962686567164179,4.3
2021-11-09,36.77777777777778,50.74418604651163,9.67,21.604166666666668,-7.567164179104478,4.114285714285714
2021-11-10,36.69642857142857,48.95454545454545,8.14,21.3265306122449,-6.874074074074074,4.371428571428571
2021-11-11,36.54385964912281,47.093023255813954,6.910891089108911,18.9375,-6.962962962962963,4.485714285714286
2021-11-12,36.56666666666667,49.22727272727273,7.0095238095238095,13.2,-6.962686567164179,6.214285714285714
2021-11-13,42.292307692307695,50.6,15.027027027027026,21.020408163265305,14.942307692307692,0.8113207547169812
2021-11-14,38.33870967741935,42.81818181818182,20.076271186440678,22.693877551020407,14.021739130434783,0.3333333333333333
2021-11-15,37.9622641509434,52.04651162790697,10.846938775510203,22.541666666666668,-7.492537313432836,4.671428571428572
2021-11-16,38.53703703703704,52.02325581395349,7.818181818181818,19.693877551020407,-6.849624060150376,4.328571428571428
2021-11-17,39.07142857142857,53.18604651162791,9.376237623762377,19.551020408163264,-6.5851851851851855,4.414285714285715
2021-11-18,38.29824561403509,51.74418604651163,9.174757281553399,18.693877551020407,-6.303703703703704,4.585714285714285
2021-11-19,40.88333333333333,52.0,10.941747572815533,13.607843137254902,-6.022058823529412,5.6
2021-11-20,43.09230769230769,52.75555555555555,17.857142857142858,21.12,13.221153846153847,0.37735849056603776
2021-11-21,40.645161290322584,46.81818181818182,20.623931623931625,26.291666666666668,14.096774193548388,-0.044444444444444446
2021-11-22,38.888888888888886,51.45238095238095,11.25,21.125,-6.571428571428571,4.5285714285714285
2021-11-23,36.870370370370374,51.55813953488372,8.38,16.5,-6.804511278195489,4.514285714285714
2021-11-24,37.50877192982456,50.093023255813954,7.069306930693069,19.877551020408163,-5.355555555555555,4.6
2021-11-25,38.53448275862069,52.16279069767442,8.42156862745098,18.458333333333332,-5.303703703703704,4.5285714285714285
2021-11-26,42.854838709677416,58.4,11.115384615384615,15.411764705882353,-2.0970149253731343,4.457142857142857
2021-11-27,45.184615384615384,56.44444444444444,16.743119266055047,23.653061224489797,15.902912621359222,-0.24528301886792453
2021-11-28,43.12698412698413,48.34090909090909,20.94017094017094,23.897959183673468,17.217391304347824,-0.4
2021-11-29,38.0,50.30232558139535,9.443298969072165,19.306122448979593,-4.593984962406015,4.714285714285714
2021-11-30,42.264150943396224,58.93023255813954,11.616161616161616,22.102040816326532,-4.3007518796992485,3.942857142857143
2021-12-01,43.19642857142857,59.95348837209303,11.514851485148515,20.408163265306122,-3.798507462686567,3.642857142857143
2021-12-02,44.41818181818182,62.325581395348834,13.712871287128714,20.58,-3.5703703703703704,3.742857142857143
2021-12-03,43.25806451612903,60.0,16.313725490196077,19.5,-0.5746268656716418,4.314285714285714
2021-12-04,48.16923076923077,60.31111111111111,21.333333333333332,24.215686274509803,15.471153846153847,-0.4339622641509434
2021-12-05,46.80952380952381,52.404761904761905,23.71794871794872,24.125,16.774193548387096,-0.7555555555555555
2021-12-06,46.26,62.1219512195122,19.83157894736842,28.06382978723404,-4.900763358778626,4.3428571428571425
2021-12-07,42.25925925925926,58.61904761904762,14.53,20.224489795918366,-1.4962406015037595,3.842857142857143
2021-12-08,44.49122807017544,58.651162790697676,12.601941747572816,18.36,0.7164179104477612,3.5
2021-12-09,44.75,58.285714285714285,10.524271844660195,17.686274509803923,1.781954887218045,3.557142857142857
2021-12-10,45.06666666666667,59.6,12.923809523809524,14.461538461538462,4.3007518796992485,4.228571428571429
2021-12-11,47.47692307692308,56.955555555555556,16.06422018348624,24.14,22.254901960784313,-0.37735849056603776
2021-12-12,41.622950819672134,48.53488372093023,13.060344827586206,24.0625,24.554347826086957,0.3333333333333333
2021-12-13,41.84905660377358,57.13636363636363,10.91,20.632653061224488,1.3969465648854962,4.357142857142857
2021-12-14,45.39622641509434,62.357142857142854,12.34,22.791666666666668,1.5606060606060606,3.857142857142857
2021-12-15,53.851851851851855,70.30952380952381,15.676470588235293,26.854166666666668,3.338345864661654,2.5142857142857142
2021-12-16,56.16981132075472,72.45238095238095,12.504854368932039,24.392156862745097,3.0,2.3098591549295775
2021-12-17,56.46666666666667,73.04545454545455,16.660194174757283,24.176470588235293,5.348484848484849,2.585714285714286
2021-12-18,58.921875,71.44444444444444,17.963636363636365,34.875,23.93069306930693,-2.6037735849056602
2021-12-19,61.233333333333334,69.47619047619048,23.043478260869566,35.5,30.77173913043478,-2.4
2021-12-20,60.568627450980394,79.275,20.649484536082475,26.274509803921568,2.5984848484848486,1.8873239436619718
2021-12-21,66.27450980392157,88.02439024390245,23.96842105263158,32.729166666666664,3.8625954198473282,0.6857142857142857
2021-12-22,69.5,92.95121951219512,22.07070707070707,36.72,2.045112781954887,-0.11267605633802817
2021-12-23,78.82,111.17948717948718,30.333333333333332,47.869565217391305,-4.686567164179104,-1.1805555555555556
2021-12-24,65.94827586206897,122.1951219512195,34.81818181818182,20.980392156862745,-25.360294117647058,3.6
2021-12-25,27.46153846153846,34.08888888888889,21.166666666666668,-1.8076923076923077,-14.17117117117117,2.7735849056603774
2021-12-26,48.049180327868854,49.325581395348834,27.210526315789473,26.604166666666668,18.684782608695652,-0.5555555555555556
2021-12-27,54.4,69.65853658536585,23.516129032258064,26.208333333333332,-10.022388059701493,3.8142857142857145
2021-12-28,59.5,77.51219512195122,26.666666666666668,30.857142857142858,-9.813432835820896,2.8
2021-12-29,61.88,82.63414634146342,24.737373737373737,34.145833333333336,-10.272058823529411,2.8
2021-12-30,76.10204081632654,104.925,39.07216494845361,45.265306122448976,-10.397058823529411,0.4647887323943662
2021-12-31,65.39622641509433,121.85,58.5531914893617,16.372549019607842,-31.605839416058394,4.314285714285714
2022-01-01,7.453125,-8.10204081632653,16.822429906542055,-20.58490566037736,-40.52542372881356,5.113207547169812
2022-01-02,39.932203389830505,41.666666666666664,24.232142857142858,45.30434782608695,2.3789473684210525,1.4444444444444444
2022-01-03,39.490566037735846,60.395348837209305,14.876288659793815,24.93877551020408,-8.022556390977444,6.714285714285714
2022-01-04,36.0,60.095238095238095,12.0,16.653061224489797,-5.917293233082707,6.957142857142857
2022-01-05,33.63793103448276,57.13636363636363,7.623762376237623,11.4,-6.488888888888889,8.071428571428571
2022-01-06,32.86206896551724,56.84090909090909,8.495145631067961,8.509803921568627,-6.562962962962963,8.514285714285714
2022-01-07,27.375,49.77777777777778,4.490566037735849,0.4807692307692308,-5.857142857142857,11.142857142857142
2022-01-08,27.015384615384615,46.31111111111111,8.464285714285714,7.634615384615385,14.238095238095237,7.056603773584905
2022-01-09,24.369230769230768,37.214285714285715,12.957627118644067,8.895833333333334,14.130434782608695,6.088888888888889
2022-01-10,29.0,50.45454545454545,6.224489795918367,9.020408163265307,-13.776119402985074,9.857142857142858
2022-01-11,27.87037037037037,50.18181818181818,7.3,10.574468085106384,-14.577777777777778,9.714285714285714
2022-01-12,24.5,45.36363636363637,1.912621359223301,7.1,-15.691176470588236,11.085714285714285
2022-01-13,23.262295081967213,44.0,1.6407766990291262,3.306122448979592,-15.525547445255475,11.428571428571429
2022-01-14,23.174603174603174,44.75555555555555,1.7547169811320755,-0.058823529411764705,-11.300751879699249,13.271428571428572
2022-01-15,22.333333333333332,42.733333333333334,2.4504504504504503,5.204081632653061,12.352380952380953,8.557692307692308
2022-01-16,23.323076923076922,36.19047619047619,11.288135593220339,6.36734693877551,14.782608695652174,6.704545454545454
2022-01-17,26.18867924528302,48.116279069767444,6.39,6.94,-13.097014925373134,11.685714285714285
2022-01-18,24.854545454545455,46.16279069767442,2.69,6.395833333333333,-14.170370370370371,11.771428571428572
2022-01-19,25.553571428571427,43.56818181818182,-1.4854368932038835,2.673469387755102,-13.942028985507246,12.771428571428572
2022-01-20,27.07017543859649,45.20454545454545,-0.5754716981132075,2.4081632653061225,-13.118518518518519,12.9
2022-01-21,25.360655737704917,44.53333333333333,-0.9532710280373832,-2.14,-9.746268656716419,14.391304347826088
2022-01-22,27.015384615384615,41.23913043478261,2.5964912280701755,2.82,14.823529411764707,8.442307692307692
2022-01-23,27.25,34.31818181818182,10.296610169491526,2.3617021276595747,16.315217391304348,6.454545454545454
2022-01-24,28.28301886792453,43.97674418604651,2.8686868686868685,6.938775510204081,-6.977443609022556,11.485714285714286
2022-01-25,26.555555555555557,42.2093023255814,0.93,7.723404255319149,-7.43609022556391,11.228571428571428
2022-01-26,29.821428571428573,43.72727272727273,1.3557692307692308,6.833333333333333,-6.195488721804511,10.7
2022-01-27,26.821428571428573,37.18604651162791,-3.3679245283018866,1.163265306122449,-6.360294117647059,10.985714285714286
2022-01-28,28.557377049180328,41.56818181818182,-0.308411214953271,0.7647058823529411,-2.3208955223880596,12.457142857142857
2022-01-29,34.784615384615385,47.26086956521739,7.621621621621622,8.816326530612244,19.627450980392158,6.384615384615385
2022-01-30,32.184615384615384,36.48837209302326,9.932203389830509,7.595744680851064,18.597826086956523,5.2
2022-01-31,32.735849056603776,46.84444444444444,5.05050505050505,10.591836734693878,-2.2196969696969697,9.557142857142857
2022-02-01,40.90384615384615,57.95348837209303,9.806122448979592,14.152173913043478,-1.105263157894737,7.857142857142857
2022-02-02,40.592592592592595,56.75,9.475728155339805,12.91304347826087,-0.6466165413533834,8.385714285714286
2022-02-03,40.464285714285715,57.30232558139535,10.450980392156863,12.938775510204081,0.007462686567164179,8.314285714285715
2022-02-04,41.81666666666667,57.266666666666666,10.336538461538462,9.46938775510204,3.330827067669173,9.185714285714285
2022-02-05,45.46875,56.55555555555556,15.563636363636364,16.306122448979593,21.653465346534652,3.9622641509433962
2022-02-06,40.793103448275865,47.142857142857146,17.88888888888889,16.782608695652176,21.89010989010989,2.888888888888889
2022-02-07,40.431372549019606,57.095238095238095,13.252525252525253,18.916666666666668,2.6515151515151514,7.085714285714285
