location,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202113,202114,202115,202116,202117,202118,202119,202120,202121,202122,202123,202124,202125,202126,202127,202128,202129,202130,202131,202132,202133,202134,202135,202136,202137,202138,202139,202140,202141,202142,202143,202144,202145,202146,202147,202148,202149,202150,202151,202152,202201,202202,202203,202204,202205,202206,202207,202208,202209,202210,202211,202212,202213,202214,202215,202216,202217,202218,202219,202220,202221
Honduras,0.0,0.0,0.0,0.099,1.3900000000000001,0.7949999999999999,1.6880000000000002,0.894,1.59,3.08,2.5840000000000005,2.88,2.882,4.67,5.563000000000001,3.8760000000000003,11.229000000000001,12.52,12.024,8.547,16.894,23.750999999999998,9.639999999999999,7.154,6.46,18.284,14.111,5.167,8.049,10.434,9.738,9.241999999999999,5.167,4.074,5.167,7.154999999999999,7.452999999999999,3.08,4.173,3.2779999999999996,2.981,4.867999999999999,3.776,9.440000000000001,7.055,7.949,9.043,13.316999999999998,10.136,13.714,11.725,12.421,8.943999999999999,7.751,9.042000000000002,10.533000000000001,6.458,13.216,16.297,14.012,18.482,26.533,27.924,17.788,14.011,15.700999999999999,13.812999999999999,11.228,14.210999999999999,14.21,13.912,17.588,16.595,23.85,28.42,25.142,21.962,20.67,16.496,29.416000000000004,13.216,18.682000000000002,17.391000000000002,9.440999999999999,13.415000000000001,8.546,4.372,6.856999999999999,4.074,3.677,1.49,0.994,0.298,0.795,0.0,0.398,0.0,0.596,1.888,4.372,0.0,0.0,9.54,11.129999999999999,6.46,2.683,2.286,1.391,10.136,0.7949999999999999,0.0,0.397,0.099,0.199,0.099,0.0,0.0
Jamaica,0.0,0.0,0.336,0.0,0.673,0.336,0.336,0.672,0.336,0.336,0.0,0.0,0.0,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0090000000000001,0.336,0.672,1.009,3.363,2.6910000000000003,5.046,6.726000000000001,9.416,4.372,8.072,4.709,6.389999999999999,4.036,3.0269999999999997,2.019,4.371,3.0259999999999994,3.026,4.036,3.0280000000000005,3.026,1.344,4.0360000000000005,3.0269999999999997,3.0269999999999997,3.0280000000000005,3.699,6.39,7.398999999999999,8.744,11.435,11.77,11.097999999999999,13.788,16.144,14.798,10.424999999999999,7.398,7.398999999999999,11.771,20.515,8.071,6.054,8.743,10.761000000000001,6.727,8.408,9.754000000000001,8.744000000000002,5.045,6.390000000000001,8.071,19.505,23.878,31.614000000000004,34.303,33.631,22.868000000000002,14.798,17.824,32.285,25.897000000000002,16.815,14.124,14.461,12.443999999999999,10.763,6.727,7.061999999999999,3.699,5.715999999999999,6.053,3.699,4.372,7.398,15.469999999999999,21.189,17.489,9.753,11.098,10.426,4.708,4.709,4.708,4.036,4.708,3.0269999999999997,7.399000000000001,5.044,6.39,3.6999999999999997,7.398,8.745000000000001,6.053
Mexico,0.0,0.0,0.016,0.078,0.338,1.182,2.096,4.383,5.119,8.437,10.855,14.922999999999998,17.166,26.031,22.546,27.037000000000003,38.370000000000005,26.579,29.364,27.483000000000004,28.842000000000002,25.44,29.47,29.955,23.545,22.203,23.275,21.932,16.880999999999997,19.853,17.265,14.033,15.83,17.296,19.544999999999998,19.73,21.618000000000002,19.685,26.869,26.132,27.352999999999998,27.215000000000003,30.408,34.4,40.058,44.663999999999994,56.601,57.538000000000004,47.719,51.979,39.874,35.905,33.172,26.821999999999996,20.949,23.299000000000003,18.616,23.101000000000003,19.046,17.473,15.767999999999999,11.431000000000001,9.45,6.694,11.322,6.455,8.175,6.617999999999999,10.648,6.963,8.405,8.506,10.641,16.429000000000002,21.703,24.305,30.04,32.418,33.126,25.195,23.139,31.974000000000004,25.142,23.169,18.409000000000002,12.529,12.989,6.563,7.339,8.115,11.277999999999999,9.904,9.857,7.454,8.46,5.135,4.423,4.675,10.646999999999998,19.338,23.545,16.404,14.594000000000001,16.566000000000003,9.843,7.700000000000001,5.773,5.397,3.7849999999999997,2.9400000000000004,1.6270000000000002,0.73,1.334,0.123,1.006,1.167,1.159
Nicaragua,0.0,0.0,0.0,0.149,0.0,0.0,0.0,0.149,0.0,0.298,0.448,1.343,2.686,1.641,1.343,1.343,1.492,1.343,1.194,1.194,1.343,1.194,1.044,0.746,0.746,0.597,0.597,0.448,0.448,0.298,0.298,0.298,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.0,0.149,0.298,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.0,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.298,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.149,0.0
Panama,0.0,0.228,0.0,1.825,5.2490000000000006,5.706000000000001,7.9879999999999995,8.672,7.531000000000001,7.76,6.619,5.933000000000001,6.162,9.129000000000001,7.9879999999999995,12.781,18.715999999999998,24.193,32.637,33.093,40.852999999999994,33.31999999999999,32.409,28.529,25.79,20.084,18.259999999999998,14.836,16.89,14.605,18.943,13.693999999999999,14.607,14.834999999999999,13.693,15.975999999999999,17.117,14.834,19.173000000000002,26.246,31.038999999999998,39.484,52.263999999999996,60.480999999999995,59.339,64.589,55.23,42.68,41.538000000000004,31.952,20.54,21.224999999999998,17.346,16.204,10.956000000000001,10.270000000000001,8.216000000000001,5.706,5.933000000000001,2.966,5.705,5.250000000000002,6.162000000000001,5.706,8.445,4.564,7.303000000000001,5.934,8.444,10.499,10.727,13.922,10.499,13.237,11.867,10.27,11.641,8.216000000000001,6.848000000000001,9.357000000000001,8.673,6.161,6.619000000000001,5.476,5.478,4.109,1.826,1.597,3.652,2.053,1.824,2.2820000000000005,3.196,2.739,1.825,3.8800000000000003,5.250000000000001,9.586,14.379,24.192,26.246,25.791,14.151000000000002,14.379,7.531000000000001,4.566000000000001,5.022,2.0540000000000003,1.597,0.912,0.912,0.912,0.456,1.597,2.282,2.966,2.51
Paraguay,0.0,0.0,0.139,0.278,0.0,0.41600000000000004,0.278,0.139,0.139,0.0,0.139,0.0,0.0,0.0,0.0,0.278,0.0,0.555,0.0,0.971,1.247,1.2480000000000002,2.356,4.988,7.619,12.189,14.405000000000001,11.636000000000003,13.436,17.314,14.959999999999997,18.284,13.851999999999999,13.714000000000002,13.019,9.419,10.666,10.805,9.419,11.359,13.021,15.651,11.358,12.188,13.020999999999999,12.744,12.466999999999999,11.913,11.913,13.436,14.682,14.821000000000002,15.375,19.669,28.532000000000004,36.429,40.307,49.034000000000006,59.283,64.27,80.75099999999999,68.97800000000001,59.836000000000006,80.475,91.002,86.155,113.85600000000001,98.62,96.126,105.544,79.09,43.079,44.325,46.541,35.596999999999994,18.560000000000002,14.959,17.313,39.614000000000004,5.402000000000001,3.74,2.6329999999999996,7.758000000000001,0.8320000000000001,0.41700000000000004,2.771,1.9409999999999998,1.802,2.772,10.527999999999997,1.8030000000000002,14.959999999999999,3.325,3.187,10.112,3.879,4.709999999999999,1.662,30.057,45.016,33.935,39.615,41.969,17.175,19.252,8.589,5.818,11.775000000000002,9.418999999999999,0.416,0.0,8.450000000000001,0.0,0.277,0.0,1.8010000000000002,0.0
Peru,0.03,0.06,0.69,1.23,3.686,11.751999999999999,22.093,38.429,59.443999999999996,80.157,92.44800000000001,97.424,105.15700000000001,105.78800000000001,107.91700000000002,107.196,97.124,95.803,97.994,105.517,92.05799999999999,110.52400000000002,113.61200000000001,112.14099999999999,99.97200000000001,90.141,71.135,59.68300000000001,49.42999999999999,42.687,33.333999999999996,30.816,25.661,22.992,19.725,19.006,17.867,16.188,17.628,17.446,17.927,20.593999999999998,22.451999999999998,26.35,34.473,46.884,69.366,100.27099999999999,112.922,117.808,130.518,128.511,124.58200000000001,115.46899999999998,130.757,115.978,132.407,128.66,143.46699999999998,148.234,135.823,124.852,106.986,83.785,71.85400000000001,84.863,60.763000000000005,54.947,45.385,37.172,36.63,51.111,19.456,12.56,13.939,12.169999999999998,12.350999999999999,8.902999999999999,9.143,6.774,4.886,7.074,5.845000000000001,5.245,4.526,5.606,5.335,4.675,4.917,5.8740000000000006,5.784000000000001,7.643,8.693,10.282,8.992,6.054,7.194,8.484,18.526,23.952,45.984,32.195,29.677,27.908,17.626,11.721000000000002,8.062999999999999,7.075000000000001,4.6160000000000005,4.166,2.819,3.147,2.5799999999999996,3.088,2.398,2.1879999999999997,0.72
Saint Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.846,0.0,0.0,0.0,10.846,5.423,0.0,0.0,0.0,5.423,10.846,16.269,27.115,27.115000000000002,10.846,37.961,43.384,27.115000000000002,37.961,16.269,16.269,16.269,5.423,16.269,21.692,5.423,0.0,10.846,0.0,16.269,0.0,0.0,21.692,0.0,10.846,5.423,5.423,5.423,5.423,27.115000000000002,10.846,21.692,70.499,65.076,86.768,168.112,130.152,81.345,43.384,16.269,75.922,27.115000000000002,48.807,48.806999999999995,10.846,10.846,5.423,43.384,21.692,0.0,21.692,43.384,10.846,54.230000000000004,37.961,32.538000000000004,48.806999999999995,10.846,10.846,21.692,0.0,0.0,0.0,0.0,0.0,5.423,0.0,0.0,0.0,0.0,10.846
Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987,8.987,0.0,8.987,26.961,0.0,0.0,0.0,0.0,8.987,8.987,0.0,0.0,0.0,0.0,8.987,8.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987,26.961,80.884,62.91,44.936,116.833,53.923,26.961,17.974,17.974,8.987,0.0,26.961,0.0,35.948,0.0,26.961,8.987,44.935,26.961,17.974,17.974,17.974,17.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suriname,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38,8.45,3.38,3.38,6.76,1.69,5.07,5.07,5.07,20.278000000000002,23.658,15.209,13.518999999999998,28.727000000000004,5.07,8.449,5.07,0.0,3.38,0.0,3.38,1.69,1.69,3.38,1.69,0.0,0.0,0.0,1.69,6.76,13.519,11.828999999999999,11.829,10.14,6.76,10.14,3.38,3.38,8.45,1.69,0.0,1.69,0.0,1.69,13.518999999999998,10.14,15.207,16.898,15.209,32.106,62.52000000000001,74.349,86.178,84.488,67.591,67.591,45.623,54.072,33.79599999999999,28.725999999999996,16.898999999999997,23.658,27.036,20.279,32.105000000000004,35.485,59.141000000000005,64.211,65.901,87.86699999999999,79.419,67.59,40.555,28.727,35.485,16.897,27.036,10.139999999999999,10.139,6.76,5.07,5.07,10.139999999999999,20.278999999999996,32.106,33.796,23.656,32.105,18.587999999999997,10.139,1.69,3.38,3.38,1.69,1.69,0.0,0.0,3.38,1.69,0.0,15.208,3.38,3.38
Trinidad and Tobago,0.0,0.0,0.0,1.426,2.138,1.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.425,1.426,4.276,8.552000000000001,12.114,6.413,6.413,4.276,7.127,3.5629999999999997,6.414999999999999,1.426,2.139,0.0,0.713,2.138,2.138,0.0,0.713,1.425,1.426,0.0,1.426,1.426,0.0,0.713,1.426,0.0,0.0,0.0,0.713,0.0,0.713,2.138,0.0,3.5629999999999997,4.989,8.55,17.814,44.179,51.305,66.27000000000001,61.281000000000006,57.006,40.61600000000001,42.042,47.03,36.341,33.489,25.653,27.078000000000003,33.491,27.079,29.929000000000002,34.203,31.352,24.226000000000003,26.366,19.952,27.078000000000003,25.653,31.352000000000004,28.504,24.940000000000005,50.592,45.605,49.168,81.233,89.072,89.072,102.61100000000002,112.585,93.34599999999999,90.49799999999999,77.67099999999999,69.832,61.281,47.743,37.765,24.227000000000004,32.779,22.802,17.101000000000003,16.389000000000003,14.964,17.814,14.251999999999999,17.101000000000003,7.84,8.552,11.401000000000002,13.539000000000001,13.539,4.276
Uruguay,0.0,0.0,0.0,0.0,0.861,0.574,0.574,0.861,0.861,0.287,0.287,0.287,0.0,0.287,0.0,0.287,0.287,0.574,0.287,0.574,0.287,0.287,0.574,0.287,1.148,0.287,0.287,0.0,0.287,0.287,0.287,0.287,0.287,0.574,1.4349999999999998,0.861,0.861,1.4349999999999998,1.4349999999999998,1.435,2.583,5.1659999999999995,8.321,13.199,11.190999999999999,12.339,18.937,16.641000000000002,13.485,13.198,8.610000000000001,9.183,9.758000000000001,12.626,17.788999999999998,28.407000000000004,40.171,83.784,107.31299999999999,108.748,95.548,104.156,82.349,97.843,88.08900000000001,97.555,92.678,72.019,59.108000000000004,48.205,36.439,18.364,11.478,9.183,6.313999999999999,3.444,4.018,2.87,2.009,0.861,2.009,0.861,1.148,1.435,0.861,0.861,1.722,2.009,4.018,2.583,3.444,2.009,2.5829999999999997,2.296,2.583,2.009,4.5920000000000005,7.175,16.930000000000003,30.989000000000004,48.778,29.842,31.562,24.102,20.085,12.338,10.618,4.305,3.157,5.452999999999999,3.444,1.148,1.722,2.009,0.861,0.574,3.443
Venezuela,0.0,0.0,0.0,0.035,0.17500000000000002,0.07,0.0,0.035,0.209,0.0,0.0,0.0,0.14,0.21000000000000002,0.035,0.21000000000000002,0.28,0.5940000000000001,0.733,0.766,0.835,0.9049999999999999,1.359,1.778,1.429,1.499,1.2879999999999998,1.674,1.8479999999999999,1.8120000000000003,1.499,1.2189999999999999,1.184,1.1489999999999998,0.8009999999999999,0.8009999999999999,0.6970000000000001,0.629,0.662,0.7310000000000001,0.975,1.0439999999999998,0.904,0.593,0.835,1.184,1.2189999999999999,1.219,1.394,1.3589999999999998,1.2189999999999999,0.905,1.045,1.5330000000000001,1.569,2.09,2.578,3.2060000000000004,3.867,4.215,3.7620000000000005,3.7619999999999996,2.9960000000000004,4.076,3.345,2.8930000000000002,3.1,3.8680000000000003,3.31,3.4480000000000004,3.17,2.508,2.822,3.518,3.169,3.0300000000000002,2.4379999999999997,2.4040000000000004,2.4379999999999997,3.7270000000000003,2.891,3.065,2.5780000000000003,3.797,3.0300000000000002,2.858,2.09,2.159,1.916,1.638,1.778,1.603,1.499,1.08,1.3940000000000001,0.5569999999999999,0.48800000000000004,0.976,0.802,0.976,1.3239999999999998,1.3940000000000001,2.161,0.907,0.488,0.28,0.279,0.35000000000000003,0.21000000000000002,0.24500000000000002,0.24500000000000002,0.14,0.10500000000000001,0.0,0.07,0.17500000000000002,0.035
